segment	rtt	rttvar	srtt	rto
0	326.175	163.088	326.175	1630.88
1	326.904	154.97	326.193	1565.95
2	327.622	148.572	326.223	1514.8
3	328.254	142.466	326.265	1466
4	328.806	137.469	326.311	1426.06
5	329.494	132.673	326.368	1387.75
6	330.23	128.648	326.428	1355.61
7	330.937	124.768	326.498	1324.64
8	331.627	121.445	326.57	1298.13
9	332.286	118.23	326.649	1272.49
10	6.80573	123.271	322.651	1308.82
11	7.51678	128.067	318.712	1343.25
12	7.59856	132.227	315.177	1373
13	8.14451	136.2	311.688	1401.29
14	8.07948	139.688	308.525	1426.03
15	8.81175	143.022	305.403	1449.58
16	8.84079	145.974	302.551	1470.35
17	9.52185	148.802	299.734	1490.15
18	9.80033	151.323	297.145	1507.73
19	10.3744	153.741	294.585	1524.51
20	10.3666	155.916	292.216	1539.54
21	11.071	158.003	289.873	1553.9
22	11.0009	159.892	287.695	1566.83
23	11.7029	161.706	285.538	1579.18
24	11.6857	163.355	283.525	1590.36
25	12.3573	164.94	281.531	1601.05
26	12.4201	166.387	279.662	1610.76
27	13.1083	167.778	277.811	1620.04
28	13.1506	169.053	276.07	1628.5
29	13.7904	170.28	274.344	1636.58
30	13.719	171.409	272.715	1643.99
31	14.4115	172.495	271.101	1651.06
32	14.3856	173.498	269.573	1657.56
33	15.1004	174.462	268.058	1663.75
34	14.9587	175.356	266.62	1669.46
35	15.6306	176.215	265.194	1674.91
36	15.9472	177.009	263.839	1679.91
37	16.4849	177.773	262.495	1684.68
38	16.4856	178.484	261.214	1689.09
39	17.19	179.167	259.943	1693.28
40	17.1484	179.803	258.729	1697.15
41	17.8286	180.414	257.524	1700.84
42	17.9235	180.983	256.372	1704.24
43	18.5557	181.53	255.229	1707.47
44	18.5616	182.04	254.133	1710.46
45	19.3624	182.529	253.047	1713.27
46	19.1553	182.987	252.002	1715.9
47	19.8369	183.426	250.966	1718.38
48	19.9302	183.837	249.97	1720.66
49	20.6078	184.229	248.981	1722.81
50	20.6572	184.597	248.03	1724.8
51	21.3182	184.948	247.085	1726.67
52	21.3863	185.276	246.175	1728.38
53	22.0252	185.59	245.272	1729.99
54	22.129	185.883	244.4	1731.46
55	22.7839	186.162	243.534	1732.83
56	22.7209	186.425	242.698	1734.1
57	23.4181	186.674	241.867	1735.26
58	23.5347	186.906	241.064	1736.32
59	24.0832	187.128	240.267	1737.29
60	24.1416	187.335	239.495	1738.17
61	24.7927	187.53	238.728	1738.97
62	24.7705	187.714	237.985	1739.69
63	25.4048	187.886	237.247	1740.34
64	25.4021	188.048	236.531	1740.92
65	26.2076	188.199	235.821	1741.41
66	26.072	188.341	235.131	1741.86
67	26.8008	188.472	234.446	1742.22
68	26.8299	188.595	233.78	1742.54
69	27.5509	188.708	233.119	1742.78
70	27.549	188.813	232.477	1742.98
71	28.3774	188.909	231.839	1743.11
72	28.4512	188.997	231.219	1743.19
73	29.1678	189.077	230.603	1743.22
74	29.1939	189.15	230.003	1743.2
75	30.1424	189.214	229.409	1743.12
76	30.1095	189.272	228.829	1743.01
77	30.8541	189.323	228.254	1742.84
78	30.8856	189.369	227.693	1742.64
79	31.8518	189.405	227.137	1742.38
80	31.804	189.438	226.594	1742.1
81	32.4151	189.465	226.055	1741.77
82	32.1841	189.489	225.528	1741.44
83	32.8955	189.506	225.004	1741.05
84	33.0303	189.519	224.494	1740.65
85	33.6764	189.526	223.986	1740.19
86	33.7172	189.53	223.491	1739.73
87	34.4241	189.527	222.998	1739.22
88	35.1505	189.519	222.519	1738.67
89	35.2122	189.507	222.041	1738.1
90	35.0884	189.495	221.574	1737.53
91	35.9407	189.475	221.11	1736.91
92	35.8317	189.455	220.656	1736.29
93	36.4644	189.429	220.204	1735.64
