segment	rtt	rttvar	srtt	rto
0	259.98	129.99	259.98	1299.9
1	262.156	123.599	260.034	1248.83
2	262.797	118.564	260.092	1208.61
3	262.839	113.739	260.149	1170.06
4	264.083	109.817	260.219	1138.76
5	264.775	106.058	260.301	1108.76
6	264.836	102.885	260.372	1083.45
7	266.276	99.8545	260.464	1059.3
8	268.095	97.2928	260.57	1038.91
9	268.862	94.8205	260.685	1019.25
10	8.98815	98.7424	257.539	1047.48
11	10.9918	102.438	254.457	1073.96
12	11.0323	105.642	251.691	1096.83
13	11.6878	108.695	248.964	1118.53
14	13.1196	111.344	246.507	1137.26
15	15.2396	113.843	244.098	1154.84
16	16.0327	116.039	241.905	1170.22
17	18.8551	118.097	239.76	1184.54
18	18.542	119.939	237.785	1197.29
19	19.6168	121.693	235.837	1209.38
20	20.4413	123.254	234.042	1220.08
21	24.0616	124.7	232.292	1229.89
22	26.7316	125.963	230.686	1238.39
23	29.6437	127.136	229.116	1246.21
24	29.6945	128.2	227.649	1253.25
25	35.7728	129.136	226.238	1259.33
26	34.1966	130.01	224.905	1264.98
27	38.7867	130.789	223.612	1269.92
28	41.6459	131.462	222.415	1274.11
29	41.7429	132.11	221.227	1278.1
30	44.826	132.663	220.124	1281.43
31	44.9483	133.195	219.029	1284.59
32	52.3378	133.594	218.037	1286.79
33	54.0581	133.955	217.061	1288.7
34	51.8757	134.31	216.122	1290.6
35	52.0963	134.648	215.19	1292.37
36	55.2908	134.922	214.321	1293.7
37	67.5355	135.051	213.524	1293.93
38	69.4151	135.146	212.773	1293.94
39	69.7423	135.228	212.028	1293.85
40	70.8121	135.288	211.322	1293.62
41	71.0516	135.338	210.621	1293.32
42	71.9082	135.37	209.954	1292.91
43	75.6767	135.359	209.308	1292.18
44	73.4633	135.364	208.679	1291.59
45	91.5172	135.195	208.137	1289.7
46	95.0565	134.998	207.632	1287.62
47	95.2115	134.796	207.13	1285.5
48	94.4487	134.606	206.645	1283.49
49	94.5986	134.411	206.162	1281.45
50	93.5549	134.23	205.692	1279.53
51	111.198	133.898	205.299	1276.49
52	107.726	133.605	204.905	1273.75
53	111.47	133.282	204.528	1270.78
54	109.808	132.98	204.158	1268
55	115.02	132.638	203.81	1264.91
56	112.169	132.327	203.463	1262.08
57	119.301	131.962	203.144	1258.84
58	127.732	131.546	202.867	1255.24
59	127.832	131.131	202.591	1251.64
60	138.141	130.655	202.361	1247.6
61	138.275	130.179	202.132	1243.57
62	138.174	129.719	201.91	1239.66
63	142.624	129.23	201.704	1235.55
64	138.077	128.787	201.489	1231.78
65	138.179	128.344	201.275	1228.03
66	134.707	127.938	201.056	1224.56
67	134.788	127.532	200.838	1221.1
68	154.951	127.009	200.691	1216.76
