segment	rtt	rttvar	srtt	rto
0	256.729	128.365	256.729	1283.65
1	258.075	122.014	256.763	1232.87
2	259.501	117.044	256.82	1193.17
3	260.804	112.333	256.903	1155.57
4	262.289	108.514	256.999	1125.11
5	263.633	104.875	257.118	1096.12
6	264.931	101.842	257.24	1071.97
7	266.397	98.9454	257.383	1048.95
8	267.681	96.483	257.526	1029.39
9	270.413	94.1608	257.705	1010.99
10	17.181	97.8199	254.698	1037.26
11	19.9118	101.244	251.764	1061.72
12	21.3887	104.179	249.146	1082.58
13	24.0254	106.928	246.587	1102.01
14	25.3327	109.309	244.283	1118.76
15	28.1028	111.536	242.031	1134.32
16	29.5118	113.478	239.987	1147.81
17	33.6259	115.264	238.003	1160.12
18	34.8951	116.833	236.19	1170.85
19	37.6325	118.292	234.417	1180.75
20	39.0482	119.577	232.789	1189.4
21	40.5003	120.789	231.186	1197.49
22	40.5808	121.879	229.697	1204.73
23	41.9377	122.909	228.23	1211.5
24	41.9108	123.841	226.86	1217.59
25	43.2513	124.72	225.51	1223.27
26	44.7234	125.499	224.255	1228.25
27	47.4576	126.211	223.027	1232.72
28	50.2269	126.824	221.89	1236.49
29	53.0344	127.377	220.779	1239.8
30	61.8732	127.772	219.786	1241.96
31	64.7482	128.112	218.817	1243.72
32	65.9769	128.407	217.907	1245.16
33	68.0022	128.663	217.015	1246.32
34	72.0662	128.848	216.192	1246.97
35	74.8824	128.989	215.389	1247.3
36	78.4207	129.076	214.644	1247.25
37	79.836	129.138	213.912	1247.02
38	79.2064	129.196	213.21	1246.78
39	80.5435	129.233	212.519	1246.38
40	82.1918	129.244	211.867	1245.82
41	82.8283	129.241	211.222	1245.15
42	83.5871	129.226	210.609	1244.42
43	86.1075	129.181	210.01	1243.45
44	83.9988	129.151	209.427	1242.64
45	85.3463	129.104	208.852	1241.69
46	85.5121	129.053	208.302	1240.72
47	90.1842	128.955	207.774	1239.42
48	90.149	128.858	207.267	1238.13
49	92.9826	128.732	206.775	1236.63
50	94.9988	128.591	206.309	1235.03
51	97.8968	128.422	205.857	1233.24
