segment	rtt	rttvar	srtt	rto
0	217.062	108.531	217.062	1085.31
1	217.724	103.138	217.079	1042.18
2	219.083	98.9239	217.121	1008.51
3	219.769	94.9124	217.176	976.475
4	220.459	91.6399	217.235	950.354
5	221.828	88.5311	217.317	925.566
6	222.535	85.9276	217.398	904.819
7	223.893	83.4453	217.5	885.062
8	224.578	81.324	217.598	868.19
9	225.948	79.297	217.714	852.09
10	10.3995	82.4974	215.122	875.102
11	11.7734	85.5187	212.581	896.73
12	11.7567	88.1393	210.299	915.413
13	12.5377	90.6307	208.051	933.097
14	12.501	92.8165	206.014	948.546
15	13.2233	94.8993	204.006	963.2
16	13.8276	96.7316	202.177	976.03
17	14.5215	98.4801	200.373	988.214
18	14.5347	100.04	198.714	999.034
19	16.7893	101.502	197.089	1009.11
20	16.1949	102.826	195.582	1018.19
21	17.5275	104.079	194.098	1026.73
22	17.4804	105.213	192.718	1034.42
23	18.1787	106.296	191.355	1041.72
24	18.2501	107.278	190.082	1048.31
25	18.8741	108.219	188.823	1054.57
26	19.5623	109.066	187.648	1060.18
27	20.2528	109.877	186.485	1065.5
28	19.552	110.627	185.387	1070.4
29	20.923	111.336	184.305	1074.99
30	23.7375	111.951	183.301	1078.91
31	25.139	112.529	182.313	1082.54
32	24.5068	113.068	181.374	1085.92
33	25.0971	113.582	180.443	1089.1
34	25.8494	114.048	179.565	1091.95
35	26.5339	114.491	178.695	1094.62
36	26.4398	114.902	177.868	1097.08
37	27.7985	115.284	177.052	1099.32
38	27.1876	115.644	176.272	1101.42
39	28.5528	115.978	175.502	1103.33
40	28.5154	116.288	174.768	1105.07
41	29.1951	116.581	174.04	1106.69
42	29.3177	116.852	173.344	1108.16
43	29.9968	117.106	172.655	1109.51
44	30.6608	117.337	171.997	1110.69
45	31.3441	117.553	171.346	1111.77
46	31.3291	117.753	170.721	1112.75
47	32.7439	117.934	170.105	1113.58
48	31.1538	118.115	169.506	1114.43
49	32.5493	118.278	168.916	1115.14
50	32.4998	118.429	168.347	1115.78
51	33.7896	118.563	167.787	1116.29
52	33.1326	118.693	167.244	1116.79
53	33.8012	118.812	166.706	1117.2
54	34.5919	118.916	166.19	1117.52
55	35.2574	119.01	165.678	1117.76
56	35.2205	119.096	165.184	1117.95
57	36.5946	119.168	164.697	1118.04
58	35.8472	119.239	164.223	1118.14
59	37.2272	119.296	163.756	1118.13
60	37.3136	119.348	163.305	1118.09
61	37.9843	119.39	162.857	1117.98
62	38.1119	119.427	162.424	1117.84
63	38.704	119.457	161.994	1117.65
64	39.3713	119.479	161.58	1117.41
65	40.0519	119.492	161.17	1117.11
66	40.0833	119.503	160.771	1116.79
67	41.415	119.502	160.379	1116.39
68	40.7138	119.503	159.995	1116.02
69	42.0774	119.493	159.617	1115.56
70	44.3968	119.466	159.257	1114.99
71	45.1019	119.433	158.9	1114.36
72	45.0448	119.399	158.553	1113.74
73	45.7423	119.359	158.209	1113.08
74	46.3528	119.314	157.876	1112.39
75	47.073	119.263	157.547	1111.65
76	47.8231	119.208	157.228	1110.89
77	48.514	119.147	156.912	1110.09
78	47.8227	119.09	156.602	1109.32
79	49.2163	119.023	156.297	1108.48
80	49.2398	118.957	155.999	1107.65
81	49.8749	118.886	155.705	1106.79
82	50.5402	118.811	155.419	1105.91
83	51.2327	118.731	155.136	1104.99
84	51.2427	118.653	154.859	1104.08
85	51.9376	118.569	154.586	1103.14
86	51.9455	118.486	154.318	1102.21
87	52.6202	118.398	154.053	1101.24
88	52.6287	118.312	153.795	1100.29
89	53.3088	118.221	153.538	1099.31
90	54.0049	118.127	153.29	1098.31
91	54.6924	118.03	153.043	1097.28
92	54.7638	117.933	152.802	1096.27
93	55.409	117.832	152.563	1095.22
94	54.7283	117.736	152.328	1094.22
95	55.3551	117.636	152.095	1093.19
96	55.3755	117.538	151.867	1092.17
97	56.0639	117.435	151.641	1091.12
98	55.3715	117.337	151.418	1090.12
99	56.1168	117.235	151.198	1089.08
100	56.0858	117.135	150.982	1088.06
101	56.7646	117.03	150.767	1087.01
102	56.7629	116.928	150.558	1085.98
103	57.4468	116.821	150.35	1084.92
104	56.7278	116.72	150.144	1083.9
105	57.402	116.614	149.941	1082.86
106	57.4435	116.51	149.742	1081.83
107	58.8193	116.4	149.546	1080.75
108	58.0878	116.294	149.352	1079.71
109	58.7821	116.185	149.16	1078.64
110	59.4208	116.075	148.973	1077.58
111	60.1151	115.962	148.788	1076.48
112	60.21	115.85	148.606	1075.4
113	60.8966	115.734	148.427	1074.3
114	60.9344	115.62	148.25	1073.21
115	62.2721	115.501	148.077	1072.08
116	62.2955	115.383	147.907	1070.97
117	63.6555	115.259	147.74	1069.82
118	62.8917	115.141	147.574	1068.7
119	64.2722	115.016	147.411	1067.54
120	64.289	114.894	147.251	1066.4
121	65.0785	114.768	147.093	1065.24
122	65.6841	114.641	146.939	1064.07
123	66.3718	114.512	146.787	1062.89
124	66.3672	114.385	146.637	1061.72
125	67.074	114.255	146.488	1060.53
126	67.0942	114.127	146.342	1059.36
127	68.4475	113.994	146.199	1058.15
128	67.7569	113.865	146.057	1056.98
129	68.4506	113.734	145.916	1055.79
130	69.1037	113.602	145.779	1054.59
131	69.7636	113.468	145.643	1053.38
132	70.4715	113.333	145.511	1052.17
133	71.2368	113.195	145.38	1050.94
134	71.0393	113.06	145.251	1049.73
135	71.7113	112.923	145.123	1048.51
136	71.8305	112.787	144.998	1047.3
137	73.2011	112.647	144.875	1046.05
138	72.5272	112.511	144.753	1044.84
139	73.886	112.37	144.633	1043.59
140	73.9702	112.231	144.515	1042.36
141	74.598	112.09	144.399	1041.12
142	75.2523	111.949	144.285	1039.88
143	75.947	111.805	144.173	1038.62
144	76.0185	111.664	144.062	1037.37
145	76.7182	111.52	143.953	1036.11
146	76.642	111.378	143.845	1034.87
147	78.0195	111.232	143.739	1033.6
148	77.3401	111.09	143.634	1032.36
149	78.7041	110.944	143.532	1031.08
150	83.2713	110.786	143.437	1029.72
151	84.0235	110.625	143.345	1028.35
152	84.6377	110.465	143.254	1026.97
153	85.3114	110.303	143.165	1025.59
154	84.6536	110.145	143.075	1024.23
155	86.0892	109.983	142.989	1022.85
156	86.0363	109.823	142.903	1021.49
157	87.3952	109.659	142.819	1020.09
158	87.7414	109.497	142.737	1018.71
159	87.8087	109.335	142.655	1017.33
160	88.0555	109.174	142.575	1015.96
161	88.7417	109.011	142.496	1014.58
162	88.1141	108.852	142.417	1013.23
163	89.4682	108.69	142.34	1011.86
164	89.4442	108.529	142.264	1010.5
165	90.8184	108.365	142.19	1009.11
166	90.8512	108.203	142.117	1007.74
167	91.5221	108.039	142.045	1006.36
168	90.8326	107.88	141.973	1005.01
169	91.4838	107.719	141.902	1003.65
170	91.5185	107.559	141.832	1002.31
171	92.17	107.399	141.763	1000.95
172	92.1886	107.24	141.695	999.613
173	92.8948	107.079	141.628	998.262
174	92.2133	106.922	141.561	996.941
175	92.8914	106.764	141.495	995.608
176	92.8626	106.608	141.43	994.293
177	93.547	106.45	141.365	992.966
178	93.9027	106.293	141.302	991.647
179	94.5642	106.135	141.24	990.318
180	94.5781	105.978	141.179	989.005
181	95.2647	105.82	141.118	987.68
182	95.2503	105.664	141.059	986.371
183	95.949	105.506	141	985.051
184	95.9788	105.35	140.942	983.746
185	96.6259	105.193	140.885	982.43
186	95.937	105.039	140.827	981.143
187	96.6248	104.884	140.771	979.845
188	96.6789	104.731	140.715	978.561
189	97.3137	104.576	140.66	977.268
190	96.6522	104.424	140.605	976.001
191	97.4053	104.271	140.551	974.723
192	97.4237	104.12	140.498	973.459
193	98.1747	103.967	140.446	972.183
194	98.0218	103.816	140.394	970.924
195	98.7262	103.664	140.343	969.654
196	98.7246	103.513	140.292	968.399
197	99.356	103.361	140.242	967.134
198	99.4128	103.211	140.193	965.883
199	100.291	103.059	140.145	964.617
200	100.221	102.909	140.098	963.367
201	100.917	102.757	140.051	962.106
202	100.944	102.607	140.005	960.859
203	101.59	102.455	139.96	959.603
204	101.562	102.306	139.915	958.361
205	102.225	102.155	139.871	957.109
206	102.351	102.005	139.828	955.869
207	102.949	101.854	139.785	954.62
208	103.626	101.704	139.743	953.373
209	104.301	101.552	139.703	952.117
210	104.994	101.4	139.663	950.862
211	105.665	101.247	139.625	949.598
212	105.698	101.095	139.586	948.346
213	107.091	100.94	139.55	947.074
214	107.085	100.788	139.514	945.815
215	108.457	100.632	139.479	944.535
216	108.438	100.478	139.445	943.269
217	109.123	100.323	139.411	941.994
218	110.244	100.167	139.379	940.713
219	110.958	100.009	139.348	939.423
220	111.66	99.8522	139.318	938.136
221	112.336	99.6938	139.289	936.839
222	112.293	99.5371	139.259	935.556
223	113.688	99.3777	139.232	934.254
224	113.005	99.2214	139.204	932.975
225	114.449	99.0609	139.177	931.665
226	114.465	98.9007	139.151	930.356
227	115.129	98.7379	139.124	929.028
228	115.842	98.5739	139.099	927.69
229	116.515	98.4072	139.074	926.332
230	116.53	98.2409	139.05	924.976
231	117.223	98.0718	139.025	923.6
232	117.902	97.9016	139.002	922.215
233	118.597	97.7286	138.979	920.808
234	117.896	97.5575	138.956	919.416
235	119.829	97.3808	138.934	917.981
236	119.342	97.2056	138.912	916.557
237	120.105	97.0275	138.891	915.111
238	120.692	96.8483	138.87	913.657
239	121.371	96.6663	138.85	912.181
240	122.013	96.4832	138.831	910.697
241	123.32	96.2958	138.813	909.179
242	123.303	96.1088	138.795	907.665
243	123.989	95.9188	138.778	906.128
244	124.06	95.7291	138.76	904.593
245	124.769	95.5363	138.744	903.034
246	125.496	95.3422	138.728	901.466
247	126.182	95.1451	138.713	899.874
248	125.42	94.9502	138.698	898.299
249	126.185	94.7521	138.682	896.699
250	126.376	94.5539	138.668	895.099
251	126.84	94.3531	138.653	893.478
252	127.488	94.1512	138.64	891.849
253	128.079	93.9463	138.627	890.197
254	127.504	93.7433	138.613	888.559
255	128.255	93.5369	138.6	886.895
256	128.851	93.3295	138.588	885.224
257	129.816	93.1181	138.577	883.522
258	128.881	92.9095	138.565	881.842
259	130.457	92.6954	138.555	880.118
260	130.293	92.4822	138.545	878.402
261	131.588	92.264	138.536	876.648
262	133.32	92.0419	138.529	874.865
263	134.01	91.8164	138.523	873.054
264	133.97	91.5915	138.517	871.249
265	134.731	91.3628	138.512	869.415
266	135.33	91.1332	138.508	867.574
267	136.19	90.8994	138.505	865.701
268	136.073	90.6666	138.502	863.835
269	137.978	90.4269	138.501	861.916
270	136.778	90.191	138.499	860.027
271	139.173	89.9503	138.5	858.103
272	139.122	89.7102	138.501	856.182
273	140.472	89.4718	138.503	854.278
274	139.732	89.232	138.505	852.361
