time	cwndsize
0.0464581	11
0.0515361	12
0.052959	13
0.0543353	14
0.0553695	15
0.0564146	16
0.0574637	17
0.0585168	18
0.059559	19
0.0606106	20
0.0616586	21
0.0627235	22
0.063797	23
0.0648754	24
0.0659533	25
0.0670206	26
0.0681005	27
0.0691711	28
0.0702567	29
0.071323	30
0.0723927	31
0.0734635	32
0.0745612	33
0.0756194	34
0.0767038	35
0.0777923	36
0.0788585	37
0.0799252	38
0.081012	39
0.0820798	40
0.0831484	41
0.0842078	42
0.0852983	43
0.0863809	44
0.0874519	45
0.0885274	46
0.0895957	47
0.0906651	48
0.0917348	49
0.0928154	50
0.0944833	51
0.095616	52
0.0960401	53
0.09636	54
0.0970811	55
0.0981168	56
0.0984098	57
0.099097	58
0.0997453	59
0.100434	60
0.101113	61
0.101797	62
0.102489	63
0.103179	64
0.103863	65
0.104549	66
0.105236	67
0.105922	68
0.106614	69
0.107298	70
0.107995	71
0.108682	72
0.109361	73
0.11006	74
0.110731	75
0.111427	76
0.112116	77
0.112803	78
0.113525	79
0.114176	80
0.114881	81
0.116866	82
0.135033	83
0.136168	84
0.137312	85
0.138397	86
0.139485	87
0.140572	88
0.141686	89
0.142767	90
0.143855	91
0.144974	92
0.146065	93
0.147148	94
0.148249	95
0.149338	96
0.150426	97
0.151533	98
0.152668	99
0.153743	100
0.154839	101
0.155935	102
0.157037	103
0.158111	104
0.159194	105
0.160275	106
0.161376	107
0.162462	108
0.163538	109
0.164649	110
0.165741	111
0.166808	112
0.167915	113
0.169012	114
0.170109	115
0.171182	116
0.172279	117
0.173378	118
0.174465	119
0.17555	120
0.176653	121
0.177736	122
0.178827	123
0.179923	124
0.181008	125
0.18209	126
0.183175	127
0.184257	128
0.185356	129
0.186439	130
0.187524	131
0.188632	132
0.189711	133
0.190812	134
0.191897	135
0.193	136
0.194076	137
0.195239	138
0.196332	139
0.197446	140
0.198555	141
0.199616	142
0.200718	143
0.201794	144
0.202882	145
0.204	146
0.205066	147
0.206154	148
0.207235	149
0.208321	150
0.209445	151
0.210578	152
0.211663	153
0.212786	154
0.21386	155
0.214947	156
0.216007	157
0.217129	158
0.218207	159
0.219282	160
0.220365	161
0.221479	162
0.222547	163
0.223631	164
0.224725	165
0.225815	166
0.226893	167
0.228038	168
0.229127	169
0.230215	170
0.231298	171
0.232384	172
0.23347	173
0.234552	174
0.235647	175
0.23676	176
0.237837	177
0.238923	178
0.240007	179
0.241104	180
0.242186	181
0.243286	182
0.24443	183
0.245325	184
0.246012	185
0.246703	186
0.247388	187
0.248079	188
0.248768	189
0.24945	190
0.250135	191
0.250825	192
0.251509	193
0.252201	194
0.253936	195
0.256829	196
0.257756	197
0.258712	198
0.259668	199
0.260634	200
0.261595	201
0.262543	202
0.2635	203
0.264482	204
0.265447	205
0.266402	206
0.267354	207
0.26831	208
0.269277	209
0.270227	210
0.271187	211
0.272155	212
0.273131	213
0.274082	214
0.275035	215
0.275988	216
0.276952	217
0.277912	218
0.278874	219
0.279839	220
0.280803	221
0.281762	222
0.282714	223
0.28367	224
0.284636	225
0.285657	226
0.28661	227
0.287564	228
0.28886	229
0.289551	230
0.290243	231
0.290924	232
0.291609	233
0.2923	234
0.292995	235
0.293678	236
0.294364	237
0.29505	238
0.295739	239
0.296427	240
0.297115	241
0.297806	242
0.29849	243
0.299175	244
0.299879	245
0.300563	246
0.301238	247
0.301927	248
0.302615	249
0.3033	250
0.303998	251
0.304689	252
0.305361	253
0.30605	254
0.306745	255
0.307438	256
0.308119	257
0.308808	258
0.309494	259
0.310179	260
0.310877	261
0.31156	262
0.312246	263
0.320202	264
0.323049	265
0.324017	266
0.324959	267
0.32591	268
0.326869	269
0.32783	270
0.328796	271
0.329745	272
0.330703	273
0.331652	274
0.332643	275
0.333614	276
0.334576	277
0.335524	278
0.336488	279
0.337456	280
0.338414	281
0.339381	282
0.340336	283
0.341314	284
0.342259	285
0.343208	286
0.344184	287
0.345147	288
0.346104	289
0.347051	290
0.348011	291
0.348977	292
0.349935	293
0.350883	294
0.351845	295
0.352807	296
0.353778	297
0.354717	298
0.355687	299
0.356642	300
0.357608	301
0.358563	302
0.359515	303
0.360459	304
0.361427	305
0.362379	306
0.363352	307
0.364296	308
0.36526	309
0.366211	310
0.367171	311
0.368119	312
0.369088	313
0.370044	314
0.371001	315
0.37196	316
0.372937	317
0.373887	318
0.374855	319
0.37581	320
0.37678	321
0.377729	322
0.378689	323
0.379634	324
0.380607	325
0.381558	326
0.382517	327
0.383465	328
0.384442	329
0.385389	330
0.386355	331
0.3873	332
0.388256	333
0.389217	334
0.390196	335
0.391135	336
0.392092	337
0.393078	338
0.394026	339
0.394961	340
0.395939	341
0.39689	342
0.397874	343
0.398814	344
0.399769	345
0.400731	346
0.401691	347
0.402633	348
0.403598	349
0.404559	350
0.405523	351
0.406477	352
0.407431	353
0.408415	354
0.409376	355
0.410347	356
0.411292	357
0.412245	358
0.413223	359
0.414179	360
0.415125	361
0.416067	362
0.41705	363
0.417993	364
0.418959	365
0.419922	366
0.420878	367
0.421834	368
0.422793	369
0.42374	370
0.424707	371
0.425672	372
0.42663	373
0.427591	374
0.428543	375
0.429502	376
0.430455	377
0.431418	378
0.432378	379
0.433339	380
0.434302	381
0.435244	382
0.436749	383
0.437847	384
0.438077	385
0.43854	386
0.439278	387
0.439926	388
0.440601	389
0.441283	390
0.441985	391
0.442664	392
0.443349	393
0.44404	394
0.444727	395
0.445404	396
0.446101	397
0.446782	398
0.447483	399
0.448161	400
0.448849	401
0.449532	402
0.450224	403
0.450909	404
0.451602	405
0.452285	406
0.452968	407
0.453658	408
0.454344	409
0.455036	410
0.455733	411
0.456986	412
0.46748	413
0.468162	414
0.468838	415
0.469522	416
0.470209	417
0.470901	418
0.471587	419
0.472311	420
0.472967	421
0.47365	422
0.47435	423
0.475025	424
0.47571	425
0.476405	426
0.477088	427
0.477775	428
0.478465	429
0.479153	430
0.479838	431
0.480531	432
0.481228	433
0.481903	434
0.482601	435
0.483286	436
0.483971	437
0.484652	438
0.485336	439
0.486026	440
0.486715	441
0.4874	442
0.488091	443
0.488776	444
0.489465	445
0.490155	446
0.490849	447
0.491526	448
0.492214	449
0.492902	450
0.493587	451
0.494277	452
0.494964	453
0.495653	454
0.496342	455
0.497025	456
0.49772	457
0.498403	458
0.499097	459
0.499779	460
0.500465	461
0.501152	462
0.501841	463
0.502528	464
0.503219	465
0.503915	466
0.504593	467
0.505282	468
0.505971	469
0.506655	470
0.507352	471
0.508033	472
0.50872	473
0.509404	474
0.510094	475
0.510779	476
0.511465	477
0.512159	478
0.512846	479
0.513528	480
0.51422	481
0.514909	482
0.515606	483
0.516285	484
0.516969	485
0.517661	486
0.518345	487
0.51903	488
0.519722	489
0.520411	490
0.521095	491
0.521785	492
0.522476	493
0.523159	494
0.523856	495
0.524537	496
0.52522	497
0.525909	498
0.526597	499
0.527282	500
0.52798	501
0.528662	502
0.529347	503
0.530036	504
0.530729	505
0.53141	506
0.532108	507
0.532788	508
0.533477	509
0.534165	510
0.534859	511
0.535537	512
0.536226	513
0.536914	514
0.5376	515
0.538288	516
0.538977	517
0.539663	518
0.540364	519
0.541044	520
0.541727	521
0.542416	522
0.543105	523
0.543786	524
0.544478	525
0.545167	526
0.545851	527
0.54654	528
