segment	rtt	rttvar	srtt	rto
0	46.3165	23.1583	46.3165	231.583
1	51.3852	22.2538	46.4433	224.474
2	52.787	21.5909	46.5754	219.302
3	54.1448	21.0066	46.7331	214.786
4	55.1591	20.5573	46.8836	211.342
5	56.181	20.1552	47.0496	208.291
6	57.2123	19.8429	47.2084	205.952
7	58.2453	19.5677	47.3808	203.923
8	59.2658	19.3543	47.5459	202.381
9	60.2959	19.1709	47.723	201.09
10	15.0601	19.5082	47.3147	203.38
11	16.1001	19.8008	46.9245	205.331
12	12.1299	20.1416	46.5291	207.662
13	13.1877	20.4416	46.1503	209.683
14	12.8836	20.7088	45.8037	211.474
15	13.9291	20.9414	45.4717	213.003
16	13.66	21.1505	45.1658	214.369
17	14.7095	21.3294	44.873	215.508
18	14.7795	21.4859	44.6043	216.492
19	15.8252	21.6161	44.3473	217.276
20	15.87	21.7305	44.11	217.954
21	16.9217	21.8215	43.8834	218.455
22	16.9901	21.9007	43.6733	218.879
23	18.0262	21.9592	43.473	219.147
24	18.0809	22.0097	43.2863	219.364
25	19.15	22.041	43.1088	219.437
26	19.1932	22.067	42.9427	219.479
27	20.2413	22.0758	42.7851	219.392
28	20.291	22.0813	42.6371	219.288
29	21.3416	22.071	42.497	219.065
30	21.3848	22.059	42.365	218.837
31	22.4228	22.0326	42.2404	218.501
32	22.4688	22.0056	42.1227	218.168
33	23.5318	21.965	42.012	217.732
34	23.5458	21.9252	41.9071	217.309
35	24.5906	21.8729	41.8087	216.792
36	24.4505	21.8238	41.7144	216.305
37	25.4998	21.7628	41.6262	215.729
38	25.6725	21.7023	41.5432	215.162
39	26.7314	21.6305	41.466	214.51
40	27.3312	21.5556	41.3953	213.84
41	28.4644	21.4693	41.3307	213.085
42	27.6144	21.3948	41.2647	212.423
43	28.1342	21.3153	41.2016	211.724
44	27.8009	21.242	41.1396	211.076
45	28.8207	21.1594	41.0825	210.358
46	28.0488	21.0869	41.0243	209.719
47	28.7131	21.0085	40.9694	209.037
48	28.3117	20.9365	40.9148	208.407
49	28.9781	20.8589	40.8634	207.735
