segment	rtt	rttvar	srtt	rto
0	264.011	132.005	264.011	1320.05
1	265.973	125.503	264.06	1268.09
2	270.309	120.534	264.19	1228.46
3	274.42	115.938	264.403	1191.91
4	274.463	112.157	264.583	1161.84
5	276.244	108.568	264.791	1133.33
6	279.936	105.648	265.028	1110.21
7	280.762	102.839	265.274	1087.98
8	282.647	100.465	265.515	1069.23
9	283.558	98.1751	265.765	1051.17
10	21.9018	101.817	262.717	1077.26
11	22.7838	105.27	259.718	1101.88
12	23.0247	108.257	257.028	1123.08
13	24.0233	111.092	254.38	1143.12
14	23.198	113.594	251.972	1160.73
15	24.842	115.959	249.606	1177.28
16	22.1079	118.104	247.419	1192.25
17	22.2823	120.163	245.254	1206.56
18	22.5863	121.993	243.266	1219.21
19	23.6959	123.736	241.306	1231.19
20	27.8236	125.231	239.527	1241.38
21	27.8906	126.671	237.763	1251.13
22	25.8946	128.003	236.108	1260.13
23	27.2955	129.265	234.476	1268.6
24	29.0697	130.385	232.966	1276.05
25	30.9078	131.439	231.48	1282.99
26	29.4244	132.42	230.077	1289.44
27	30.0198	133.359	228.688	1295.56
28	29.1862	134.23	227.375	1301.21
29	33.0809	135.02	226.097	1306.26
30	35.1197	135.719	224.903	1310.66
31	35.6004	136.389	223.72	1314.83
32	35.4842	137.006	222.6	1318.65
33	36.9017	137.586	221.495	1322.18
34	34.8168	138.144	220.434	1325.59
35	34.8959	138.682	219.38	1328.84
36	36.4572	139.163	218.386	1331.69
37	39.2253	139.598	217.412	1334.2
38	36.0203	140.033	216.467	1336.73
39	38.7593	140.426	215.542	1338.95
40	37.1752	140.805	214.65	1341.09
41	37.2635	141.171	213.763	1343.13
42	43.1677	141.454	212.943	1344.57
43	43.9428	141.719	212.13	1345.88
44	46.8636	141.937	211.365	1346.86
45	46.9734	142.145	210.604	1347.76
46	46.7245	142.339	209.872	1348.58
47	48.6679	142.507	209.153	1349.21
48	47.5962	142.672	208.456	1349.83
49	47.7013	142.827	207.763	1350.38
50	41.9123	143.019	207.072	1351.23
51	47.0859	143.161	206.406	1351.69
52	47.1523	143.29	205.764	1352.09
53	47.2545	143.413	205.124	1352.43
54	45.744	143.538	204.502	1352.81
55	45.8874	143.656	203.882	1353.13
56	47.1289	143.755	203.288	1353.33
57	47.8497	143.843	202.7	1353.45
58	45.2552	143.943	202.121	1353.67
59	47.7085	144.02	201.553	1353.72
60	46.192	144.101	200.998	1353.81
61	46.3233	144.177	200.446	1353.86
62	48.8202	144.229	199.919	1353.75
63	49.9029	144.269	199.398	1353.55
64	49.4362	144.307	198.892	1353.35
65	55.0844	144.304	198.406	1352.84
66	56.4222	144.289	197.939	1352.25
67	56.4819	144.27	197.474	1351.63
68	52.7474	144.273	197.01	1351.19
69	52.8689	144.272	196.548	1350.73
70	52.0863	144.273	196.096	1350.28
71	52.2293	144.271	195.647	1349.81
72	51.8826	144.268	195.208	1349.35
73	52.1491	144.26	194.772	1348.86
74	51.5074	144.254	194.346	1348.38
75	54.7984	144.226	193.931	1347.74
76	56.9968	144.184	193.533	1347
77	57.1346	144.138	193.127	1346.23
78	60.5054	144.069	192.732	1345.28
79	60.7957	143.995	192.33	1344.29
80	65.8115	143.889	191.944	1343.05
81	66.0103	143.776	191.55	1341.76
82	67.2401	143.655	191.162	1340.4
83	68.1248	143.523	190.768	1338.95
84	66.0103	143.402	190.368	1337.59
85	66.1169	143.276	189.959	1336.17
86	67.9156	143.137	189.557	1334.65
87	68.0827	142.99	189.147	1333.07
88	65.5597	142.859	188.73	1331.6
89	65.7205	142.721	188.302	1330.07
90	69.9	142.552	187.891	1328.31
91	71.4695	142.366	187.476	1326.4
92	80.3078	142.114	187.093	1324.01
93	80.4716	141.853	186.701	1321.53
94	73.4105	141.643	186.284	1319.43
95	76.5039	141.402	185.868	1317.08
96	75.8186	141.164	185.452	1314.77
97	76.6936	140.911	185.027	1312.32
98	73.7181	140.68	184.592	1310.03
99	73.8691	140.438	184.146	1307.65
100	82.2166	140.128	183.735	1304.76
101	83.1393	139.798	183.315	1301.7
102	85.3402	139.45	182.907	1298.51
103	85.5368	139.087	182.487	1295.18
104	85.9795	138.72	182.071	1291.83
105	91.1604	138.293	181.666	1288.01
106	91.3053	137.865	181.262	1284.18
107	91.4306	137.42	180.846	1280.21
108	93.2368	136.959	180.441	1276.11
109	93.2795	136.48	180.022	1271.86
110	94.8746	135.987	179.612	1267.51
111	94.9761	135.473	179.189	1262.98
112	89.8945	135.011	178.743	1258.83
113	90.031	134.529	178.281	1254.51
114	90.0187	134.047	177.821	1250.2
115	93.9727	133.502	177.365	1245.38
116	94.1793	132.955	176.913	1240.55
117	100.359	132.314	176.478	1234.99
118	100.331	131.676	176.046	1229.45
119	100.465	131.008	175.596	1223.66
120	106.392	130.305	175.202	1217.65
121	110.426	129.561	174.834	1211.32
122	107.894	128.849	174.454	1205.25
123	108.265	128.137	174.078	1199.17
124	111.503	127.392	173.722	1192.86
125	111.647	126.65	173.37	1186.57
126	111.665	125.912	173.019	1180.31
127	114.487	125.146	172.687	1173.86
128	112.097	124.413	172.342	1167.64
129	112.332	123.681	172.001	1161.45
130	114.965	122.923	171.677	1155.06
131	115.199	122.168	171.356	1148.7
132	119.673	121.367	171.063	1142
133	119.77	120.571	170.771	1135.34
134	116.942	119.813	170.465	1128.97
135	117.069	119.058	170.162	1122.63
136	120.644	118.268	169.881	1116.02
137	123.861	117.447	169.619	1109.19
138	123.994	116.631	169.36	1102.4
139	126.306	115.794	169.115	1095.47
140	120.809	115.028	168.841	1089.06
141	120.887	114.265	168.568	1082.69
142	132.566	113.376	168.364	1075.37
143	132.716	112.493	168.161	1068.1
144	132.749	111.617	167.96	1060.89
145	136.046	110.711	167.779	1053.47
146	136.027	109.814	167.598	1046.11
147	136.212	108.923	167.42	1038.8
148	136.226	108.039	167.243	1031.56
149	138.234	107.141	167.078	1024.21
150	135.488	106.283	166.898	1017.16
151	137.382	105.41	166.731	1010.01
152	137.303	104.547	166.564	1002.94
153	137.379	103.69	166.398	995.922
154	137.362	102.842	166.233	988.97
155	139.905	101.973	166.083	981.865
156	153.407	100.958	166.011	973.675
157	153.525	99.9526	165.94	965.561
158	153.662	98.9563	165.87	957.521
159	153.822	97.9687	165.802	949.551
160	150.94	97.0243	165.718	941.912
161	151.102	96.0878	165.634	934.337
162	76.2938	96.0111	165.127	933.216
163	80.5368	95.8814	164.646	931.697
164	74.8641	95.8121	164.136	930.633
165	70.9275	95.7825	163.607	929.866
166	74.6975	95.7044	163.101	928.736
167	74.3725	95.6251	162.597	927.598
168	71.5258	95.5733	162.08	926.667
169	77.3247	95.4504	161.598	925.201
170	85.9027	95.2259	161.168	922.975
171	84.7841	95.0118	160.734	920.829
172	84.8019	94.795	160.303	918.663
173	84.6447	94.5775	159.873	916.493
174	81.7964	94.39	159.429	914.549
175	81.6469	94.2013	158.987	912.598
176	83.4873	93.9888	158.558	910.468
177	83.5393	93.7732	158.132	908.318
178	83.4217	93.5566	157.708	906.16
179	83.3263	93.3387	157.285	903.994
180	78.956	93.1681	156.84	902.185
181	83.3791	92.9442	156.422	899.976
182	84.7319	92.7026	156.015	897.636
183	82.6751	92.4826	155.598	895.459
184	82.654	92.2606	155.184	893.269
185	87.8343	91.9775	154.801	890.621
186	74.7758	91.8417	154.347	889.08
187	83.9727	91.5977	153.947	886.729
188	85.1721	91.3384	153.556	884.263
189	81.9285	91.1144	153.149	882.064
190	81.8586	90.8891	152.744	879.857
191	82.0253	90.6599	152.342	877.621
192	81.9759	90.4293	151.942	875.377
193	80.0721	90.2184	151.534	873.281
194	95.1115	89.8344	151.213	869.888
195	94.8622	89.4539	150.893	866.524
196	94.8302	89.0744	150.575	863.17
197	94.828	88.6957	150.258	859.824
198	94.8045	88.318	149.943	856.486
199	92.3322	87.969	149.616	853.368
200	82.2018	87.7354	149.232	851.116
201	82.4632	87.4972	148.853	848.83
202	91.0761	87.1594	148.525	845.8
203	90.9894	86.8228	148.198	842.78
204	92.1381	86.4732	147.879	839.665
205	92.0266	86.1253	147.562	836.564
206	124.738	85.4059	147.432	830.68
207	120.583	84.7405	147.28	825.204
208	120.654	84.0801	147.129	819.77
209	125.178	83.4048	147.009	814.248
210	130.723	82.6421	146.917	808.053
211	126.887	81.9306	146.803	802.248
212	126.9	81.1922	146.684	796.222
213	130.294	80.4207	146.587	789.953
214	125.052	79.6846	146.452	783.929
215	116.429	79.0639	146.265	778.776
216	114.842	78.437	146.058	773.554
217	114.832	77.8158	145.852	768.379
218	114.988	77.1637	145.638	762.948
219	120.176	76.4456	145.461	757.026
220	120.262	75.692	145.276	750.812
221	118.892	74.9669	145.082	744.817
222	119.126	74.2011	144.879	738.488
223	119.194	73.443	144.679	732.223
224	119.216	72.6434	144.466	725.613
225	118.975	71.8575	144.254	719.114
226	116.142	71.0763	144.003	712.614
227	114.674	70.3308	143.741	706.388
228	114.457	69.5415	143.46	699.791
229	114.35	68.7639	143.18	693.291
230	109.145	68.0404	142.825	687.148
231	109.188	67.3237	142.475	681.064
232	99.9067	66.761	141.991	676.079
233	103.64	66.1154	141.555	670.478
234	103.727	65.526	141.161	665.369
235	103.782	64.9396	140.772	660.289
236	103.611	64.3609	140.385	655.272
237	103.641	63.7855	140.002	650.286
238	103.623	63.2146	139.623	645.34
239	92.8738	62.8715	139.136	642.108
240	96.5491	62.4489	138.692	638.284
241	96.6098	62.0246	138.254	634.451
242	96.5906	61.6005	137.82	630.624
243	96.6605	61.1746	137.391	626.788
244	96.746	60.7469	136.968	622.943
