segment	rtt	rttvar	srtt	rto
0	2.33931	1.16965	2.33931	200
1	2.99273	1.14384	2.35565	200
2	3.77092	1.15515	2.38513	200
3	4.39418	1.19073	2.42699	200
4	5.07689	1.24284	2.4743	200
5	5.72192	1.31444	2.5323	200
6	6.51195	1.39773	2.59448	200
7	7.08763	1.49446	2.66468	200
8	7.84375	1.59681	2.73662	200
9	8.47983	1.71199	2.81638	200
10	6.85475	1.77015	2.86686	200
11	7.54266	1.84279	2.92531	200
12	7.6391	1.90804	2.97887	200
13	8.23904	1.98422	3.03865	200
14	8.18128	2.05002	3.09221	200
15	8.79372	2.12609	3.1516	200
16	8.93526	2.19643	3.20722	200
17	9.65404	2.27817	3.2692	200
18	9.67	2.35179	3.32635	200
19	10.3457	2.43513	3.38903	200
20	10.3888	2.51121	3.44736	200
21	11.0807	2.59658	3.51097	200
22	10.9561	2.67234	3.56913	200
23	11.7982	2.75916	3.63342	200
24	11.7736	2.83829	3.69327	200
25	12.4585	2.92545	3.75772	200
26	12.7301	3.00944	3.82003	200
27	13.1242	3.09687	3.88464	200
28	13.1736	3.17834	3.94576	200
29	13.8566	3.26692	4.01096	200
30	13.8584	3.34918	4.0725	200
31	14.507	3.43775	4.13772	200
32	14.5102	3.5203	4.19946	200
33	15.1781	3.60909	4.26481	200
34	15.0994	3.6912	4.32637	200
35	15.7819	3.77943	4.39145	200
36	15.8883	3.86331	4.45394	200
37	16.5714	3.95303	4.51979	200
38	16.5995	4.03768	4.58271	200
39	17.2347	4.12742	4.6486	200
40	17.3283	4.21294	4.712	200
41	18.0083	4.30377	4.77848	200
42	17.9006	4.38856	4.84157	200
43	18.6694	4.47932	4.90805	200
44	18.5619	4.56427	4.97126	200
45	19.3377	4.65503	5.03777	200
46	19.3758	4.74149	5.10178	200
47	20.0407	4.83254	5.16847	200
48	20.0684	4.91932	5.23269	200
49	20.742	5.01062	5.29954	200
50	20.8207	5.0982	5.36421	200
51	21.336	5.18882	5.43076	200
52	21.3277	5.27517	5.49486	200
53	22.0253	5.36594	5.56152	200
54	22.0499	5.45283	5.62592	200
55	22.7546	5.54405	5.69283	200
56	22.5939	5.63009	5.75685	200
57	23.284	5.72022	5.82324	200
58	23.4408	5.8077	5.88801	200
59	24.1066	5.89895	5.95499	200
60	24.1305	5.98664	6.0199	200
61	24.9486	6.07908	6.0875	200
62	24.5184	6.16486	6.1515	200
63	25.5204	6.25655	6.21875	200
64	25.6088	6.34529	6.28426	200
65	26.3514	6.43801	6.35205	200
66	26.2903	6.52682	6.41764	200
67	27.0002	6.6193	6.48534	200
68	26.9763	6.70822	6.55102	200
69	27.6764	6.80063	6.61873	200
70	27.6133	6.88934	6.68433	200
71	28.2999	6.98138	6.75188	200
72	28.3406	7.07045	6.8177	200
73	29.0195	7.16272	6.88539	200
74	29.024	7.25186	6.95128	200
75	29.7059	7.34414	7.019	200
76	29.7212	7.43343	7.08499	200
77	30.4145	7.52585	7.15281	200
78	30.5256	7.61588	7.21921	200
79	31.1392	7.70852	7.28716	200
80	31.1501	7.79827	7.35345	200
81	31.9017	7.89132	7.42164	200
82	31.8041	7.98095	7.48789	200
83	32.5227	8.07363	7.55592	200
84	32.5556	8.16366	7.62241	200
85	33.1863	8.25621	7.6904	200
86	33.1192	8.34566	7.75662	200
87	33.8363	8.43802	7.82454	200
88	33.9422	8.52822	7.89116	200
89	34.5472	8.62071	7.95916	200
90	34.5181	8.7104	8.02556	200
91	35.1916	8.80268	8.09347	200
92	35.2104	8.89245	8.15994	200
93	35.8854	8.98477	8.22789	200
94	35.9055	9.07464	8.29442	200
95	36.5938	9.16706	8.36245	200
96	36.5468	9.25677	8.42892	200
97	37.1974	9.3488	8.49677	200
98	37.2655	9.43871	8.56336	200
99	38.1116	9.53181	8.63176	200
100	37.8677	9.62137	8.69821	200
101	38.5584	9.71337	8.76607	200
102	38.5346	9.8029	8.83252	200
103	39.219	9.89479	8.90034	200
104	39.251	9.98451	8.9669	200
105	39.9402	10.0766	9.03483	200
106	39.9397	10.1663	9.10143	200
107	40.6657	10.2586	9.16946	200
108	40.6364	10.3484	9.23612	200
109	41.3066	10.4405	9.30407	200
110	41.2734	10.5302	9.37067	200
111	41.9459	10.622	9.43854	200
112	42.1133	10.7124	9.50549	200
