time	cwndsize
0.257515	11
0.257784	12
0.258312	13
0.259042	14
0.260133	15
0.260673	16
0.261201	17
0.262124	18
0.262667	19
0.263417	20
0.264165	21
0.265479	22
0.267477	23
0.269411	24
0.271345	25
0.272756	26
0.274052	27
0.275691	28
0.277048	29
0.278344	30
0.278915	31
0.281895	32
0.282962	33
0.285067	34
0.286609	35
0.290864	36
0.292638	37
0.297105	38
0.299082	39
0.30323	40
0.304718	41
0.304782	42
0.309044	43
0.310229	44
0.31036	45
0.315064	46
0.315742	47
0.315817	48
0.315913	49
0.32132	50
0.32144	51
0.324307	52
0.324492	53
0.325971	54
0.326753	55
0.326988	56
0.329554	57
0.332762	58
0.332875	59
0.33813	60
0.350659	61
0.350995	62
0.361493	63
0.361585	64
0.366527	65
0.37279	66
0.372859	67
0.381595	68
0.405199	69
0.410511	70
0.416026	71
0.421109	72
0.421263	73
0.421593	74
0.42715	37
0.46892	37.027
0.469207	37.0541
0.469379	37.0811
0.469505	37.1081
0.469666	37.1351
0.476188	37.1622
0.476243	37.1892
0.487306	37.2162
0.506624	37.2432
0.506711	37.2703
0.520604	37.2973
0.520633	37.3243
0.520701	37.3514
0.526104	37.3784
0.526277	37.4054
0.529886	37.4324
0.530032	37.4595
0.538263	37.4865
0.538293	37.5135
0.538347	37.5405
0.538376	37.5676
0.538425	37.5946
0.538478	37.6216
0.538501	37.6486
0.557125	37.6757
0.562182	37.7027
0.570337	37.7297
0.570471	37.7568
0.599939	37.7838
0.604703	37.8108
0.604861	37.8378
0.60502	37.8649
0.608735	37.8919
0.615547	37.9189
0.615778	37.9459
0.620303	37.973
0.622393	38
0.647327	38.027
0.653283	38.0533
0.655722	38.0797
0.655753	38.106
0.65583	38.1323
0.657647	38.1586
0.657677	38.1849
0.657837	38.2112
0.663108	38.2376
0.663259	38.2639
0.674468	38.2902
0.674564	38.3165
0.676602	38.3428
0.676688	38.3691
0.713761	38.3954
0.71379	38.4218
0.713869	38.4481
0.718364	38.4744
0.718398	38.5007
0.723588	38.527
0.723635	38.5533
0.737289	38.5797
0.737323	38.606
0.762199	38.6323
0.762234	38.6586
0.762247	38.6849
0.762258	38.7112
0.767251	38.7376
0.767285	38.7639
0.773081	38.7902
0.778234	38.8165
0.778267	38.8428
0.778332	38.8691
0.822383	38.8954
0.82773	38.9218
0.854959	38.9481
0.854994	38.9744
0.877026	39.0007
0.877076	39.0264
0.877141	39.052
0.882297	39.0776
0.882445	39.1033
0.887811	39.1289
0.887846	39.1546
0.888034	39.1802
0.888145	39.2058
0.888228	39.2315
0.916011	39.2571
0.916194	39.2828
0.91647	19.6414
0.958927	19.694
0.959157	19.7466
0.95933	19.7993
0.959352	19.8519
0.96441	19.9045
0.964436	19.9572
0.992876	20.0098
0.993169	20.0598
0.998106	20.1098
0.998283	20.1598
1.00394	20.2098
1.00401	20.2598
1.00927	20.3098
1.0094	20.3598
1.00954	20.4098
1.00966	20.4598
1.00977	20.5098
1.01006	20.5598
1.04201	20.6098
1.0636	20.6598
1.06973	20.7098
1.06988	20.7598
1.08059	20.8098
1.08079	20.8598
1.08089	20.9098
1.08108	20.9598
1.08118	21.0098
1.08579	21.0574
1.08582	21.105
1.08591	21.1527
1.08604	21.2003
1.09118	21.2479
1.09704	21.2955
1.18588	21.3431
1.21342	21.3908
1.21349	10.6954
1.23474	10.7954
1.23488	10.8954
1.23495	10.9954
1.23501	11.0954
1.24169	11.1863
1.24566	11.2772
1.24568	11.3681
1.24577	11.459
1.24579	11.5499
1.2458	11.6408
1.24584	11.7317
1.24591	11.8227
1.24601	11.9136
1.25117	12.0045
1.25124	12.0878
1.25169	12.1711
1.25213	12.2545
1.29593	12.3378
1.30721	12.4211
1.32336	12.5045
1.32339	12.5878
1.32942	12.6711
1.32956	12.7545
1.33958	12.8378
1.33964	12.9211
1.33976	6.46057
1.33987	6.62723
1.33993	6.7939
1.34001	6.96057
1.35676	7.12723
1.36446	7.27009
1.3812	7.41295
1.38473	7.55581
1.3861	7.69866
1.38615	7.84152
1.39246	7.98438
1.39315	8.12723
1.41488	8.25223
1.43611	8.37723
1.43685	8.50223
1.43755	8.62723
1.43831	8.75223
1.43895	8.87723
1.44391	9.00223
1.44527	9.11335
1.45312	9.22446
1.47343	9.33557
1.47405	9.44668
1.47475	9.55779
1.47547	9.6689
1.47648	9.78001
1.48409	9.89112
1.49383	10.0022
1.49579	10.1022
1.49891	10.2022
1.51652	10.3022
1.51655	10.4022
1.51784	10.5022
1.5179	10.6022
1.51798	10.7022
1.53143	10.8022
1.53246	10.9022
1.53317	11.0022
1.5338	11.0931
1.55412	11.1841
1.5548	11.275
1.56111	11.3659
1.56118	11.4568
1.5629	11.5477
1.56501	11.6386
1.57009	11.7295
1.57212	11.8204
1.57287	11.9113
1.57407	12.0022
1.57433	12.0856
1.59048	12.1689
1.59188	12.2522
1.59262	12.3356
1.59599	12.4189
1.59715	12.5022
1.60305	12.5856
1.60491	12.6689
1.60497	12.7522
1.61262	12.8356
1.61271	12.9189
1.61286	13.0022
1.61443	13.0792
1.62972	13.1561
1.63467	13.233
1.63841	13.3099
1.64239	13.3868
1.64713	13.4638
1.64716	13.5407
1.6486	13.6176
1.64875	13.6945
1.65009	13.7715
1.65059	13.8484
1.65419	13.9253
1.65494	14.0022
1.65497	14.0737
1.67422	14.1451
1.69281	14.2165
1.6929	14.2879
1.69605	14.3594
1.69845	14.4308
1.7068	14.5022
1.71179	14.5737
1.71257	14.6451
1.71264	14.7165
1.71608	14.7879
1.71616	14.8594
1.71627	14.9308
1.71635	15.0022
1.72147	15.0689
1.73472	15.1356
1.73503	15.2022
1.73511	15.2689
1.74465	15.3356
1.74476	15.4022
1.7579	15.4689
1.75798	15.5356
1.7608	15.6022
1.76395	15.6689
1.76415	15.7356
1.76432	15.8022
1.76456	15.8689
1.76966	15.9356
1.76971	16.0022
1.76977	16.0647
1.78113	16.1272
1.78712	16.1897
1.78844	16.2522
1.7911	16.3147
1.79536	16.3772
1.80432	16.4397
1.80585	16.5022
1.80967	16.5647
1.8148	16.6272
1.81819	16.6897
1.82054	16.7522
1.82446	16.8147
1.82645	16.8772
1.8272	16.9397
1.82735	17.0022
1.82929	17.0611
1.82934	17.1199
1.83843	17.1787
1.854	17.2375
1.85417	17.2964
1.85489	17.3552
1.85553	17.414
1.86188	17.4728
1.87001	17.5316
1.87066	17.5905
1.87205	17.6493
1.87278	17.7081
1.88483	17.7669
1.88488	17.8258
1.8851	17.8846
1.8909	17.9434
1.89103	18.0022
1.89453	18.0578
1.89458	18.1133
1.89686	18.1689
1.91387	18.2245
1.91587	18.28
1.91607	18.3356
1.91934	18.3911
1.92019	18.4467
1.92023	18.5022
1.92025	18.5578
1.92218	18.6133
1.92223	18.6689
1.93547	18.7245
1.93555	18.78
1.93837	18.8356
1.93893	18.8911
1.94212	18.9467
1.94482	19.0022
1.94979	19.0549
1.95053	19.1075
1.95112	19.1601
1.96648	19.2128
1.97041	19.2654
1.97135	19.318
1.97361	19.3707
1.97562	19.4233
1.97692	19.4759
1.97697	19.5285
1.97794	19.5812
1.97813	19.6338
1.98062	19.6864
1.99283	19.7391
1.99302	19.7917
1.9969	19.8443
1.99814	19.897
1.99839	19.9496
1.9985	20.0022
1.9987	20.0522
1.99891	20.1022
1.99906	20.1522
2.01642	20.2022
2.01645	20.2522
2.02183	20.3022
2.02288	20.3522
2.02561	20.4022
2.04039	20.4522
2.04166	20.5022
2.04237	20.5522
2.0536	20.6022
2.0538	20.6522
2.05677	20.7022
2.05735	20.7522
2.0574	20.8022
2.0587	20.8522
