time	cwndsize
0.26428	11
0.264355	12
0.265076	13
0.265798	14
0.267622	15
0.267709	16
0.268509	17
0.269188	18
0.269877	19
0.27012	20
0.270832	21
0.271435	22
0.272109	23
0.272833	24
0.273834	25
0.274735	26
0.27596	27
0.277159	28
0.279211	29
0.280488	30
0.280521	31
0.283034	32
0.283079	33
0.286692	34
0.288106	35
0.290039	36
0.291479	37
0.293038	38
0.294421	39
0.2947	40
0.296115	41
0.297939	42
0.299459	43
0.299489	44
0.30524	45
0.306694	46
0.30679	47
0.309259	48
0.310735	49
0.315252	50
0.316856	51
0.316916	52
0.319283	53
0.319918	54
0.322323	55
0.327833	56
0.329956	57
0.330204	58
0.332546	59
0.335546	60
0.342844	61
0.345681	62
0.34824	63
0.348437	64
0.372278	65
0.372321	66
0.37242	67
0.380397	68
0.410208	69
0.410357	70
0.42034	71
0.42598	72
0.426151	73
0.426207	74
0.428544	75
0.43162	76
0.445073	77
0.445183	78
0.445306	79
0.44924	80
0.453134	81
0.453428	82
0.458892	83
0.466428	84
0.467305	85
0.467348	86
0.467812	87
0.472035	88
0.472122	89
0.473085	90
0.50156	91
0.501703	92
0.502012	93
0.502081	94
0.502272	95
0.502454	96
0.502503	97
0.506289	98
0.506378	99
0.513223	100
0.513357	101
0.513519	102
0.513635	103
0.521011	104
0.566835	105
0.569635	106
0.569685	107
0.56976	108
0.570061	109
0.575463	110
0.575632	111
0.575729	112
0.57585	113
0.575984	114
0.580729	115
0.58078	116
0.580799	117
0.583739	118
0.583993	59
0.584063	59.0169
0.586226	59.0339
0.586256	59.0508
0.589649	59.0678
0.591904	59.0847
0.595638	59.1017
0.595732	59.1186
0.597425	59.1356
0.621686	59.1525
0.623046	59.1695
0.623166	59.1864
0.623276	59.2034
0.626348	59.2203
0.626375	59.2373
0.635547	59.2542
0.638315	59.2712
0.64336	59.2881
0.643434	59.3051
0.643594	59.322
0.643732	59.339
0.643838	59.3559
0.648793	59.3729
0.648904	59.3898
0.649022	59.4068
0.657715	59.4237
0.657747	59.4407
0.660095	59.4576
0.660184	59.4746
0.665084	59.4915
0.665137	59.5085
0.672804	59.5254
0.677484	59.5424
0.677634	59.5593
0.677756	59.5763
0.682325	59.5932
0.682459	59.6102
0.682758	59.6271
0.687187	59.6441
0.687278	59.661
0.687359	59.678
0.687457	59.6949
0.687585	59.7119
0.692947	59.7288
0.693012	59.7458
0.69893	59.7627
0.703708	59.7797
0.703752	59.7966
0.703774	59.8136
0.707088	59.8305
0.707151	59.8475
0.707234	59.8644
0.713783	59.8814
0.713934	59.8983
0.714755	59.9153
0.714883	59.9322
0.715049	59.9492
0.715205	59.9661
0.725502	59.9831
0.72556	60
0.725808	60.0167
0.725893	60.0333
0.725922	60.05
0.731809	60.0667
0.736262	60.0833
0.737151	60.1
0.742066	60.1167
0.742101	60.1333
0.742211	60.15
0.742334	60.1667
