segment	rtt	rttvar	srtt	rto
0	231.189	115.595	231.189	1155.95
1	233.257	109.918	231.241	1110.59
2	235.79	105.528	231.336	1075.56
3	236.253	101.336	231.438	1042.13
4	237.714	97.9408	231.55	1015.08
5	240.251	94.7537	231.706	989.735
6	241.584	92.1013	231.86	968.671
7	242.893	89.5679	232.032	948.576
8	244.225	87.4186	232.202	931.551
9	245.691	85.365	232.389	915.309
10	21.3463	88.507	229.751	937.807
11	22.7678	91.4689	227.164	958.915
12	24.6721	93.9921	224.863	976.8
13	27.4335	96.343	222.619	993.363
14	32.444	98.2978	220.638	1007.02
15	33.8179	100.142	218.692	1019.83
16	35.6249	101.737	216.932	1030.83
17	36.7093	103.246	215.199	1041.17
18	36.8017	104.588	213.606	1050.31
19	37.4848	105.865	212.034	1058.96
20	37.0742	107.017	210.576	1066.71
21	38.3935	108.103	209.141	1073.97
22	39.1298	109.07	207.813	1080.38
23	40.5072	109.98	206.506	1086.35
24	39.8822	110.813	205.28	1091.79
25	41.254	111.596	204.074	1096.84
26	42.1462	112.295	202.95	1101.31
27	44.1406	112.941	201.847	1105.37
28	43.9972	113.532	200.809	1109.06
29	45.308	114.084	199.785	1112.46
30	46.7297	114.571	198.829	1115.4
31	48.2921	115.021	197.888	1118.05
32	48.1944	115.434	196.997	1120.47
33	49.6038	115.814	196.12	1122.63
34	52.4521	116.131	195.303	1124.35
35	53.8479	116.418	194.5	1125.85
36	55.907	116.659	193.746	1127.02
37	57.3801	116.874	193.005	1127.99
38	57.2967	117.07	192.298	1128.86
39	57.9015	117.25	191.598	1129.6
40	58.1358	117.412	190.931	1130.23
41	59.4725	117.553	190.274	1130.7
42	59.3796	117.681	189.645	1131.09
43	60.4971	117.791	189.024	1131.35
44	62.2267	117.875	188.437	1131.43
45	64.1034	117.935	187.861	1131.34
46	66.8335	117.962	187.321	1131.02
47	68.4323	117.97	186.79	1130.55
48	68.8135	117.971	186.281	1130.05
49	70.4931	117.952	185.782	1129.4
50	69.7084	117.936	185.299	1128.79
51	70.966	117.906	184.822	1128.07
52	71.0313	117.873	184.364	1127.35
53	72.3163	117.826	183.912	1126.52
54	71.8308	117.781	183.474	1125.72
55	72.3586	117.729	183.04	1124.87
56	71.6962	117.681	182.618	1124.06
57	72.7141	117.622	182.202	1123.17
58	72.4063	117.564	181.798	1122.31
59	73.3618	117.497	181.399	1121.38
60	72.4586	117.436	181.01	1120.5
61	73.2059	117.367	180.625	1119.56
62	71.5694	117.309	180.247	1118.72
63	72.2435	117.245	179.872	1117.83
64	71.3336	117.186	179.505	1116.99
65	71.707	117.122	179.141	1116.12
66	71.0241	117.063	178.785	1115.29
67	72.0402	116.995	178.434	1114.4
68	71.1538	116.933	178.09	1113.55
69	71.8321	116.865	177.75	1112.67
70	86.8333	116.702	177.466	1111.08
71	88.4315	116.529	177.187	1109.42
72	88.2419	116.361	176.916	1107.81
73	89.4006	116.185	176.649	1106.13
74	89.0062	116.016	176.388	1104.51
75	90.8505	115.834	176.134	1102.81
76	90.8879	115.656	175.886	1101.14
77	91.7676	115.473	175.642	1099.42
78	92.4258	115.29	175.405	1097.72
79	93.0006	115.103	175.171	1095.99
80	92.4629	114.923	174.941	1094.32
81	93.7218	114.736	174.716	1092.6
82	94.4074	114.548	174.497	1090.89
83	95.058	114.358	174.282	1089.14
84	94.5037	114.174	174.069	1087.46
85	95.2138	113.986	173.86	1085.75
86	97.1775	113.792	173.66	1083.99
87	97.8606	113.594	173.463	1082.21
