time	cwndsize
0.278074	11
0.279941	12
0.282751	13
0.283221	14
0.284896	15
0.286419	16
0.288455	17
0.289622	18
0.291369	19
0.293582	20
0.295662	21
0.298101	22
0.303392	23
0.307479	24
0.307784	25
0.309744	26
0.310189	27
0.312136	28
0.312972	29
0.313112	30
0.31479	31
0.318788	32
0.319011	33
0.320998	34
0.321781	35
0.323663	36
0.327049	37
0.327648	38
0.32787	39
0.329911	40
0.332763	41
0.338173	42
0.338946	43
0.342335	44
0.342596	45
0.346877	46
0.348803	47
0.349393	48
0.349506	49
0.353876	50
0.357637	51
0.357974	52
0.35843	53
0.35859	54
0.358885	55
0.360966	56
0.363617	57
0.363743	58
0.36477	59
0.364911	60
0.367781	61
0.368904	62
0.371709	63
0.371884	64
0.372225	65
0.375134	66
0.375287	67
0.375717	68
0.376794	69
0.382824	70
0.382862	71
0.38295	72
0.385397	73
0.385566	74
0.385932	75
0.388508	76
0.389273	77
0.390636	78
0.390744	79
0.396363	80
0.396843	81
0.399166	82
0.399582	83
0.402577	84
0.404248	85
0.404749	86
0.407384	87
0.407613	88
0.407977	89
0.408055	90
0.412391	91
0.416662	92
0.422193	93
0.423201	94
0.425057	95
0.42553	96
0.428386	97
0.429499	98
0.42971	99
0.429944	100
0.430071	101
0.434054	102
0.434175	103
0.435065	104
0.435116	105
0.435465	106
0.435974	107
0.436075	108
0.440362	109
0.441191	110
0.441634	111
0.445605	112
0.446646	113
0.446836	114
0.447113	115
0.447263	116
0.447804	117
0.451838	118
0.451922	119
0.451951	120
0.452053	121
0.452708	122
0.456986	123
0.457889	124
0.458061	125
0.458246	126
0.464314	127
0.464679	128
0.464808	129
0.468592	130
0.470245	131
0.470655	132
0.470947	133
0.475114	134
0.475194	135
0.475255	136
0.47531	137
0.477253	138
0.477308	139
0.477445	140
0.479716	141
0.483525	142
0.483571	143
0.48516	144
0.485338	145
0.485623	146
0.485869	147
0.486179	148
0.491759	149
0.492158	150
0.492344	151
0.493633	152
0.496559	153
0.496614	154
0.497757	155
0.497843	156
0.497884	157
0.498043	158
0.498263	159
0.501887	160
0.502575	161
0.503595	162
0.50828	163
0.508955	164
0.512401	165
0.513151	166
0.513738	167
0.513935	168
0.518639	169
0.519369	170
0.523976	171
0.52405	172
0.524113	173
0.524152	174
0.524205	175
0.524273	176
0.529564	177
0.529646	178
0.529675	179
0.529863	180
0.530044	181
0.530319	182
0.535179	183
0.541632	184
0.544239	185
0.544624	186
0.5469	187
0.547037	188
0.547348	189
0.547589	190
0.547964	191
0.548006	192
0.551555	193
0.551645	194
0.551751	195
0.557	196
0.557179	197
0.557372	198
0.557575	199
0.56096	200
0.561405	201
0.563209	202
0.563348	203
0.563885	204
0.564102	205
0.568118	206
0.56851	207
0.568594	208
0.56867	209
0.568817	210
0.573917	211
0.578746	212
0.580189	213
0.580316	214
0.580607	215
0.584327	216
0.584502	217
0.584774	218
0.584816	219
0.584888	220
0.591829	221
0.592562	222
0.593055	223
0.593606	224
0.596005	225
0.596088	226
0.597645	227
0.597928	228
0.600859	229
0.600989	230
0.601035	231
0.601346	232
0.601422	233
0.601487	234
0.607737	235
0.608183	236
0.608566	237
0.611501	238
0.61204	239
0.612084	240
0.612185	241
0.612255	242
0.612605	243
0.612975	244
0.617587	245
0.617632	246
0.617661	247
0.61769	248
0.617715	249
0.618213	250
0.618338	251
0.623191	252
0.623244	253
0.623271	254
0.623334	255
0.623646	256
0.630315	257
0.63075	258
0.635446	259
0.636021	260
0.640316	261
0.640403	262
0.640491	263
0.641139	264
0.641239	265
0.646236	266
0.646463	267
0.646663	268
0.64684	269
0.647013	270
0.65186	271
0.653531	272
0.653607	273
0.653663	274
0.657417	275
0.657479	276
0.657501	277
0.657823	278
0.657871	279
0.663897	280
0.675206	281
0.675277	282
0.680198	283
0.680268	284
0.68038	285
0.680598	286
0.680809	287
0.686432	288
0.686554	289
0.691832	290
0.692001	291
0.692088	292
0.692152	293
0.69238	294
0.692471	295
0.699185	296
0.714531	297
0.714592	298
0.714676	299
0.714922	300
0.715128	301
0.71527	302
0.715532	303
0.720315	304
0.720466	152
0.720554	152.007
0.720754	152.013
0.720843	152.02
0.724862	152.026
0.724942	152.033
0.725812	152.039
0.725895	152.046
0.726363	152.053
0.72642	152.059
0.726492	152.066
0.731394	152.072
0.731457	152.079
0.731663	152.086
0.736912	152.092
0.736961	152.099
0.737001	152.105
0.737087	152.112
0.737129	152.118
0.73743	152.125
0.742733	152.132
0.742779	152.138
0.742894	152.145
0.742961	152.151
0.743043	152.158
0.743079	152.164
0.743151	152.171
0.748535	152.178
0.7486	152.184
0.748724	152.191
0.748768	152.197
0.748851	152.204
0.749124	152.211
0.754387	152.217
0.754483	152.224
0.755142	152.23
0.760213	152.237
0.760424	152.243
0.760592	152.25
0.760768	152.257
0.760884	152.263
0.765934	152.27
0.766473	152.276
0.766607	152.283
0.772086	152.289
0.77217	152.296
0.777391	152.303
0.778184	152.309
0.782887	152.316
0.78292	152.322
0.783002	152.329
0.783061	152.336
0.783139	152.342
0.783208	152.349
0.783276	152.355
0.783381	152.362
0.789107	152.368
0.789249	152.375
0.789472	152.382
0.789667	152.388
0.789954	152.395
0.790081	152.401
0.790413	152.408
0.794221	152.414
0.794421	152.421
0.79453	152.428
0.794669	152.434
0.794767	152.441
0.800012	152.447
0.800115	152.454
0.800341	152.461
0.800506	152.467
0.800683	152.474
0.800792	152.48
0.800907	152.487
0.80097	152.493
0.807052	152.5
0.80726	152.507
0.807509	152.513
0.807728	152.52
0.807778	152.526
0.807979	152.533
0.808007	152.539
0.808192	152.546
0.811707	152.553
0.811898	152.559
0.812051	152.566
0.812699	152.572
0.812992	152.579
0.813148	152.586
0.816702	152.592
0.816809	152.599
0.816898	152.605
0.828716	152.612
0.828864	152.618
0.82897	152.625
0.829059	152.632
0.829265	152.638
0.837207	152.645
0.837247	152.651
0.840302	152.658
0.84045	152.664
0.840758	152.671
0.841024	152.678
0.841121	152.684
0.841194	152.691
0.84646	152.697
0.846734	152.704
0.846832	152.711
0.851258	152.717
0.85132	152.724
0.851392	152.73
0.858117	152.737
0.858307	152.743
0.859274	152.75
0.859529	152.757
0.863226	152.763
0.863259	152.77
0.863314	152.776
0.863394	152.783
0.863448	152.789
0.863509	152.796
0.869523	152.803
0.869648	152.809
0.869732	152.816
0.874307	152.822
0.874404	152.829
0.874475	152.836
0.874541	152.842
0.880997	152.849
0.881402	152.855
0.881586	152.862
0.885106	152.868
0.88519	152.875
0.885289	152.882
0.885375	152.888
0.885464	152.895
0.892455	152.901
0.892666	152.908
0.892863	152.914
0.896177	152.921
0.896265	152.928
0.896372	152.934
0.896775	152.941
0.901769	152.947
0.902041	152.954
0.902071	152.961
0.902085	152.967
0.902188	152.974
0.907048	152.98
0.907166	152.987
0.907201	152.993
0.907311	153
0.907465	153.007
0.907661	153.013
0.90781	153.02
0.913569	153.026
0.913665	153.033
0.913827	153.039
0.914069	153.046
0.91425	153.052
0.914466	153.059
0.914597	153.065
0.914707	153.072
0.918403	153.078
0.918858	153.085
0.918963	153.092
0.919598	153.098
0.92431	153.105
0.924348	153.111
0.924365	153.118
0.930114	153.124
0.930153	153.131
0.93017	153.137
0.930305	153.144
0.930428	153.15
0.934559	153.157
0.934587	153.163
0.940119	153.17
0.940358	153.177
0.940576	153.183
0.940753	153.19
0.94079	153.196
0.94087	153.203
0.946273	153.209
0.946336	153.216
0.946496	153.222
0.946958	153.229
0.94715	153.235
0.947441	153.242
0.947847	153.248
0.951165	153.255
0.951264	153.261
0.951362	153.268
0.956556	153.275
0.956631	153.281
0.956785	153.288
0.956983	153.294
0.957124	153.301
0.957281	153.307
0.957433	153.314
0.963498	153.32
0.963649	153.327
0.963843	153.333
0.963949	153.34
0.967799	153.346
0.967851	153.353
0.968011	153.36
0.974252	153.366
0.97454	153.373
0.974779	153.379
0.974901	153.386
0.975105	153.392
0.975328	153.399
0.978741	153.405
0.978826	153.412
0.984219	153.418
0.984309	153.425
0.984481	153.431
0.984661	153.438
0.984761	153.444
0.984863	153.451
0.984969	153.458
0.989819	153.464
0.990073	153.471
0.990308	153.477
0.990457	153.484
0.990587	153.49
0.995192	153.497
0.99523	153.503
0.995307	153.51
0.995385	153.516
0.995556	153.523
0.995663	153.529
0.995773	153.536
0.995899	153.543
1.00158	153.549
1.00165	153.556
1.00172	153.562
1.00189	153.569
1.00197	153.575
1.00201	153.582
1.00215	153.588
1.0071	153.595
1.00732	153.601
1.00745	153.608
1.00783	153.614
1.00796	153.621
1.008	153.627
1.01261	153.634
1.01268	153.641
1.01303	153.647
1.01318	153.654
1.0132	153.66
1.01322	153.667
1.01808	153.673
1.01835	153.68
1.01871	153.686
1.01882	153.693
1.02373	153.699
1.02377	153.706
1.02384	153.712
1.02396	153.719
1.02408	153.726
1.02438	153.732
1.02949	153.739
1.02956	153.745
1.02964	153.752
1.0298	153.758
1.02991	153.765
1.03001	153.771
1.03019	153.778
1.03517	153.784
1.03523	153.791
1.03543	153.797
1.0358	153.804
1.03583	153.811
1.03596	153.817
1.03621	153.824
1.03634	153.83
1.04083	153.837
1.04089	153.843
1.04097	153.85
1.0411	153.856
1.04124	153.863
1.04158	153.869
1.04656	153.876
1.04664	153.882
1.04672	153.889
1.04697	153.895
1.04703	153.902
1.04707	153.909
1.05295	153.915
1.05309	153.922
1.0532	153.928
1.05349	153.935
1.05767	153.941
1.05772	153.948
1.10928	153.954
1.11414	153.961
1.1142	153.967
1.11422	153.974
1.11428	153.98
1.11445	153.987
1.11454	153.994
1.12591	154
1.12596	154.007
1.12607	154.013
1.12622	154.02
1.12636	154.026
1.12652	154.033
1.12665	154.039
1.1268	154.045
1.13177	154.052
1.13182	154.058
1.132	154.065
1.13227	77.0325
1.13701	77.0455
1.13764	77.0585
1.13775	77.0715
1.1426	77.0844
1.14268	77.0974
1.14286	77.1104
1.14296	77.1234
1.14304	77.1364
1.14311	77.1494
1.14321	77.1624
1.1433	77.1753
1.14816	77.1883
1.14833	77.2013
1.14842	77.2143
1.14849	77.2273
1.14854	77.2403
1.14861	77.2533
1.15544	77.2663
1.15568	77.2792
1.15581	77.2922
1.15922	77.3052
1.1593	77.3182
1.15944	77.3312
1.1595	77.3442
1.15975	77.3572
1.16535	77.3702
1.17035	77.3831
1.17039	77.3961
1.17048	77.4091
1.17066	77.4221
1.17072	77.4351
1.17592	77.4481
1.17598	77.4611
1.1761	77.474
1.17623	77.487
1.1763	77.5
1.17641	77.513
1.18249	77.526
1.18325	77.539
1.18355	77.552
1.18393	77.565
1.18685	77.5779
1.18692	77.5909
1.18703	77.6039
1.1871	77.6169
1.18716	77.6299
1.18723	77.6429
1.19249	77.6559
1.1926	77.6689
1.19282	77.6818
1.19297	77.6948
1.19313	77.7078
1.19327	77.7208
1.19342	77.7338
1.19355	77.7468
1.19772	77.7598
1.1978	77.7727
1.19799	77.7857
1.19816	77.7987
1.19825	77.8117
1.19831	77.8247
1.20341	77.8377
1.20346	77.8507
1.20354	77.8637
1.2036	77.8766
1.2037	77.8896
1.20376	77.9026
1.20384	77.9156
1.2039	77.9286
1.20866	77.9416
1.20873	77.9546
1.2088	77.9676
1.20888	77.9805
1.20895	77.9935
1.20897	78.0065
1.20902	78.0193
1.2091	78.0322
1.21465	78.045
1.2147	78.0578
1.21623	78.0706
1.21633	78.0834
1.21648	78.0963
1.21963	78.1091
1.21969	78.1219
1.21976	78.1347
1.21998	78.1475
1.22009	78.1604
1.22021	78.1732
1.22043	78.186
1.22586	78.1988
1.23074	78.2116
1.23085	78.2245
1.23108	78.2373
1.23139	78.2501
1.23161	78.2629
1.23192	78.2757
1.23197	78.2886
1.23603	78.3014
1.2361	78.3142
1.23622	78.327
1.23651	78.3398
1.2366	78.3527
1.23665	78.3655
1.23684	78.3783
1.24156	78.3911
1.24165	78.404
1.24176	78.4168
1.24188	78.4296
1.24199	78.4424
1.24209	78.4552
1.24228	78.4681
1.2424	78.4809
1.24787	78.4937
1.24808	78.5065
1.24835	78.5193
1.24856	78.5322
1.24876	78.545
1.24929	78.5578
1.24955	78.5706
1.25256	78.5834
1.25259	78.5963
1.25268	78.6091
1.2528	78.6219
1.25292	78.6347
1.25298	78.6475
1.25316	78.6604
1.2533	78.6732
1.25872	78.686
1.25881	78.6988
1.28646	78.7116
1.28652	78.7245
1.28679	78.7373
1.2915	78.7501
1.29159	78.7629
1.29166	78.7757
1.29187	78.7886
1.29786	78.8014
1.29809	78.8142
1.29815	78.827
1.29818	78.8398
1.29821	78.8527
1.29835	78.8655
1.2985	78.8783
1.30429	78.8911
1.30451	78.904
1.30474	78.9168
1.30493	78.9296
1.32608	78.9424
1.32614	78.9552
1.32624	78.9681
1.32641	78.9809
1.3265	78.9937
1.33182	79.0065
1.33192	79.0192
1.33203	79.0318
1.33224	79.0445
1.33235	79.0571
1.33791	79.0698
1.33812	79.0825
1.33832	79.0951
1.33862	79.1078
1.33889	79.1204
1.33914	79.1331
1.33938	79.1458
1.33966	79.1584
1.34852	79.1711
1.34859	79.1837
1.34869	79.1964
1.34891	79.209
1.34904	79.2217
1.34915	79.2344
1.35466	79.247
1.35491	79.2597
1.3552	79.2723
1.35583	79.285
1.35597	39.6425
1.35624	39.6681
1.35992	39.6938
1.36	39.7194
1.36008	39.7451
1.36014	39.7707
1.36023	39.7963
1.36028	39.822
1.36042	39.8476
1.3605	39.8733
1.36709	39.8989
1.36721	39.9245
1.36742	39.9502
1.36759	39.9758
1.36772	40.0015
1.36791	40.0265
1.3681	40.0515
1.37104	40.0765
1.37108	40.1015
1.37112	40.1265
1.37126	40.1515
1.37133	40.1765
1.3715	40.2015
1.37165	40.2265
1.37703	40.2515
1.37723	40.2765
1.37736	40.3015
1.3776	40.3265
1.37771	40.3515
1.37836	40.3765
1.38229	40.4015
1.38237	40.4265
1.38245	40.4515
1.3825	40.4765
1.38259	40.5015
1.38264	40.5265
1.38273	40.5515
1.38278	40.5765
1.38929	40.6015
1.38948	40.6265
1.38958	40.6515
1.39312	40.6765
1.39321	40.7015
1.39356	40.7265
1.39864	40.7515
1.39876	40.7765
1.3991	40.8015
1.40483	40.8265
1.40513	40.8515
1.40531	40.8765
1.40554	40.9015
1.40569	40.9265
1.406	40.9515
1.40625	40.9765
1.40953	41.0015
1.40958	41.0259
1.40961	41.0503
1.41005	41.0746
1.41502	41.099
1.41511	41.1234
1.41538	41.1478
1.41558	41.1722
1.41568	41.1966
1.41587	41.221
1.42251	41.2454
1.42268	41.2698
1.42296	41.2942
1.42598	41.3185
1.42602	41.3429
1.42618	41.3673
1.42662	41.3917
1.4336	41.4161
1.43701	41.4405
1.4371	41.4649
1.43721	41.4893
1.4436	20.7446
1.4498	20.7946
1.44992	20.8446
1.45009	20.8946
1.45024	20.9446
1.45039	20.9946
1.45379	21.0446
1.45386	21.0923
1.45395	21.1399
1.45405	21.1875
1.4568	21.2351
1.45689	21.2827
1.45699	21.3304
1.45706	21.378
1.45718	21.4256
1.45726	21.4732
1.45734	21.5208
1.46274	21.5684
1.46307	21.6161
1.46329	21.6637
1.46355	21.7113
1.46377	21.7589
1.46404	21.8065
1.46425	21.8542
1.46458	21.9018
1.46818	21.9494
1.46824	21.997
1.46844	22.0446
1.47913	22.0901
1.4803	22.1355
1.48036	22.181
1.48047	22.2265
1.48396	22.2719
1.48624	22.3174
1.48662	22.3628
1.48666	22.4083
1.48799	22.4537
1.48806	22.4992
1.49031	22.5446
1.502	22.5901
1.50259	22.6355
1.50338	22.681
1.50349	22.7265
1.50469	22.7719
1.50541	22.8174
1.50618	22.8628
1.50626	22.9083
1.50638	22.9537
1.50821	22.9992
1.50998	23.0446
1.511	23.0881
1.51573	23.1316
1.51749	23.1751
1.51788	23.2186
1.51796	23.262
1.51914	23.3055
1.51994	23.349
1.52047	23.3925
1.52118	23.4359
1.52194	23.4794
1.53459	23.5229
1.53508	23.5664
1.53583	23.6099
1.53653	23.6533
1.53717	23.6968
1.54023	23.7403
1.54078	23.7838
1.54156	23.8272
1.54165	23.8707
1.54176	23.9142
1.5436	23.9577
1.54865	24.0012
1.54934	24.0428
1.55334	24.0845
1.55362	24.1262
1.55391	24.1678
1.55466	24.2095
1.55473	24.2512
1.55484	24.2928
1.55653	24.3345
1.5566	24.3762
1.55885	24.4178
1.56043	24.4595
1.56768	24.5012
1.56842	24.5428
1.56903	24.5845
1.56974	24.6262
1.57085	24.6678
1.57141	24.7095
1.57207	24.7512
1.57214	24.7928
1.57413	24.8345
1.57487	24.8762
1.57548	24.9178
1.57625	24.9595
1.57931	25.0012
1.57992	25.0412
1.58223	25.0812
1.58642	25.1212
1.58966	25.1612
1.59492	25.2012
1.59566	25.2412
1.5977	25.2812
1.59775	25.3212
1.60009	25.3612
1.60756	25.4012
1.60895	25.4412
1.60962	25.4812
1.61036	25.5212
1.61053	25.5612
1.61071	25.6012
1.61259	25.6412
1.61683	25.6812
1.61698	25.7212
1.61772	25.7612
1.61883	25.8012
1.61936	25.8412
1.62008	25.8812
1.62661	25.9212
1.63151	25.9612
1.63222	26.0012
1.63283	26.0396
1.6339	26.0781
1.63463	26.1165
1.63573	26.155
1.63667	26.1935
1.63716	26.2319
1.6409	26.2704
1.64095	26.3089
1.64283	26.3473
1.64965	26.3858
1.64988	26.4242
1.65124	26.4627
1.65139	26.5012
1.65154	26.5396
1.65184	26.5781
1.65407	26.6165
1.65416	26.655
1.65425	26.6935
1.65619	26.7319
1.66174	26.7704
1.6625	26.8089
1.66483	26.8473
1.6649	26.8858
1.6662	26.9242
1.66629	26.9627
1.66636	27.0012
1.67149	27.0382
1.67253	27.0752
1.67743	27.1123
1.67978	27.1493
1.68037	27.1863
1.6847	27.2234
1.68998	27.2604
1.69014	27.2975
1.6916	27.3345
1.6923	27.3715
1.6938	27.4086
1.6939	27.4456
1.6957	27.4826
1.69576	27.5197
1.69585	27.5567
1.69604	27.5938
1.69618	27.6308
1.70145	27.6678
1.70154	27.7049
1.70165	27.7419
1.71023	27.7789
1.71125	27.816
1.71137	27.853
1.71281	27.89
1.71293	27.9271
1.71303	27.9641
1.71316	28.0012
1.7184	28.0369
1.71845	28.0726
1.72423	28.1083
1.72486	28.144
1.72978	28.1797
1.73213	28.2154
1.73252	28.2512
1.73315	28.2869
1.73389	28.3226
1.73462	28.3583
1.7353	28.394
1.73627	28.4297
1.73684	28.4654
1.73751	28.5012
1.73824	28.5369
1.7388	28.5726
1.73948	28.6083
1.74021	28.644
1.74028	28.6797
1.74162	28.7154
1.74589	28.7512
1.74987	28.7869
1.75058	28.8226
1.75134	28.8583
1.75141	28.894
1.75258	28.9297
1.75284	28.9654
1.75293	29.0012
1.75484	29.0356
1.75753	29.0701
1.76201	29.1046
1.77775	29.1391
1.77834	29.1736
1.77907	29.2081
1.78275	29.2425
1.78423	29.277
1.78507	29.3115
1.78518	29.346
1.78696	29.3805
1.78699	29.415
1.78713	29.4494
1.78748	29.4839
1.79055	29.5184
1.79063	29.5529
1.79524	29.5874
1.79528	29.6219
1.79554	29.6563
1.79594	29.6908
1.8026	29.7253
1.80627	29.7598
1.80805	29.7943
1.81013	29.8287
1.81062	29.8632
1.81067	29.8977
1.81077	29.9322
1.81211	29.9667
1.81412	30.0012
1.81424	30.0345
1.81437	30.0678
1.81911	30.1012
1.82528	30.1345
1.82678	30.1678
1.82809	30.2012
1.83764	30.2345
1.83936	30.2678
1.83963	30.3012
1.84031	30.3345
1.84102	30.3678
1.84186	30.4012
1.84196	30.4345
1.84307	30.4678
1.84379	30.5012
1.84472	30.5345
1.84482	30.5678
1.84599	30.6012
1.84672	30.6345
1.84813	30.6678
1.84954	30.7012
1.86541	30.7345
1.86609	30.7678
1.8662	30.8012
1.86843	30.8345
1.8698	30.8678
1.86988	30.9012
1.87202	30.9345
1.87266	30.9678
1.87279	31.0012
1.87298	31.0334
1.87457	31.0657
1.87812	31.0979
1.8788	31.1302
1.87944	31.1625
1.88013	31.1947
1.88129	31.227
1.88737	31.2592
1.89036	31.2915
1.89171	31.3237
1.8926	31.356
1.89267	31.3883
1.89458	31.4205
1.89475	31.4528
1.89657	31.485
1.89665	31.5173
1.89675	31.5495
1.89699	31.5818
1.90032	31.6141
1.90343	31.6463
1.91159	31.6786
1.91268	31.7108
1.91425	31.7431
1.91547	31.7754
1.91556	31.8076
1.91773	31.8399
1.91904	31.8721
1.92098	31.9044
1.92123	31.9366
1.92197	31.9689
1.92216	32.0012
1.92329	32.0324
1.92478	32.0637
1.93503	32.0949
1.93508	32.1262
1.93715	32.1574
1.93726	32.1887
1.93745	32.2199
1.93769	32.2512
1.94157	32.2824
1.94361	32.3137
