segment	rtt	rttvar	srtt	rto
0	2.92811	1.46406	2.92811	200
1	0.840006	1.62007	2.6671	200
2	1.69323	1.45852	2.54537	200
3	1.48282	1.40902	2.47896	200
4	2.12654	1.27694	2.45693	200
5	1.91588	1.21562	2.43439	200
6	2.60531	1.12856	2.44151	200
7	2.82839	1.08221	2.4536	200
8	3.3397	1.06995	2.48129	200
9	3.48857	1.06682	2.50647	200
10	4.72004	1.12415	2.56181	200
11	4.74625	1.16833	2.60732	200
12	5.39561	1.23583	2.6654	200
13	5.38842	1.28894	2.71403	200
14	6.18968	1.36704	2.7761	200
15	5.96369	1.42393	2.8259	200
16	6.74599	1.50193	2.88715	200
17	6.83806	1.56996	2.94203	200
18	7.48743	1.65261	3.00515	200
19	7.39752	1.72111	3.06006	200
20	8.14881	1.8053	3.12367	200
21	7.52745	1.86435	3.17371	200
22	8.24269	1.93718	3.23131	200
23	8.2347	2.00106	3.28343	200
24	8.93485	2.07711	3.3423	200
25	8.95478	2.1451	3.39627	200
26	9.7355	2.22575	3.45722	200
27	9.66916	2.29694	3.51268	200
28	10.3377	2.37779	3.57362	200
29	10.2168	2.44889	3.62898	200
30	10.9366	2.52986	3.68987	200
31	11.2615	2.60864	3.74903	200
32	11.9469	2.69597	3.81307	200
33	11.8508	2.77452	3.87217	200
34	12.536	2.86113	3.93588	200
35	12.8764	2.94557	3.99796	200
36	13.5197	3.0369	4.06409	200
37	13.8053	3.12512	4.12817	200
38	14.3506	3.2185	4.19543	200
39	14.3477	3.30517	4.25888	200
40	15.0559	3.39882	4.32636	200
41	15.0366	3.48586	4.39011	200
42	15.6909	3.5789	4.45737	200
43	16.6851	3.67718	4.52685	200
44	17.1908	3.7793	4.5988	200
45	17.1629	3.87479	4.66709	200
46	17.8827	3.97632	4.73891	200
47	17.8537	4.07151	4.80722	200
48	18.6944	4.17375	4.87954	200
49	18.5746	4.26897	4.94802	200
50	19.3943	4.37074	5.02025	200
51	19.4171	4.46714	5.08946	200
52	20.1275	4.56879	5.16176	200
53	20.0391	4.66424	5.23064	200
54	20.7347	4.7646	5.30242	200
55	20.8586	4.86096	5.37186	200
56	21.4973	4.96153	5.44385	200
57	21.5752	5.05782	5.51338	200
58	22.2469	5.15848	5.58551	200
59	22.2105	5.25403	5.65478	200
60	22.9133	5.35407	5.72669	200
61	23.0944	5.45095	5.79672	200
62	23.6306	5.55081	5.86863	200
63	23.3682	5.64416	5.93699	200
64	24.0502	5.74158	6.00774	200
65	24.0543	5.83479	6.0761	200
66	24.7813	5.9323	6.14695	200
67	24.746	6.02543	6.21533	200
68	26.3499	6.12918	6.28935	200
69	26.3356	6.22858	6.36094	200
70	27.0321	6.33174	6.43477	200
71	26.8208	6.42934	6.50555	200
72	27.6756	6.53171	6.57906	200
73	27.663	6.63003	6.65029	200
74	28.3446	6.73182	6.72358	200
75	28.2144	6.82892	6.79427	200
76	28.8771	6.92927	6.86691	200
77	29.0164	7.02684	6.9379	200
78	29.7015	7.12771	7.01086	200
