time	cwndsize
0.26668	11
0.268502	12
0.272661	13
0.276219	14
0.276552	15
0.281376	16
0.28147	17
0.28382	18
0.285898	19
0.285935	20
0.288317	21
0.2885	22
0.29107	23
0.293503	24
0.296814	25
0.297353	26
0.298759	27
0.298816	28
0.301922	29
0.307874	30
0.310391	31
0.310427	32
0.313474	33
0.313665	34
0.316288	35
0.316346	36
0.319957	37
0.320113	38
0.322918	39
0.324224	40
0.326285	41
0.326414	42
0.335123	43
0.335217	44
0.336698	45
0.336768	46
0.346453	47
0.346515	48
0.346615	49
0.353754	50
0.353899	51
0.354134	52
0.359262	53
0.360892	54
0.362006	55
0.362091	56
0.362154	57
0.362512	58
0.365872	59
0.366052	60
0.366783	61
0.367359	62
0.367914	63
0.369358	64
0.370689	65
0.370924	66
0.378142	67
0.379734	68
0.382772	69
0.385093	70
0.387472	71
0.395207	72
0.39534	73
0.399637	74
0.406551	75
0.406634	76
0.410835	77
0.410943	78
0.411014	79
0.413153	80
0.413756	81
0.418456	82
0.419199	83
0.42028	84
0.42237	85
0.422958	86
0.423706	87
0.42465	88
0.425293	89
0.442418	90
0.445804	91
0.446757	92
0.448559	93
0.449733	94
0.450909	95
0.451618	96
0.464307	97
0.464628	98
0.467075	99
0.468522	100
0.468686	101
0.468831	102
0.477275	103
0.477401	104
0.478651	105
0.479935	106
0.481941	107
0.482711	108
0.484197	54
0.486816	54.0185
0.490561	54.037
0.490591	54.0556
0.490632	54.0741
0.49463	54.0926
0.494662	54.1111
0.499128	54.1296
0.501994	54.1481
0.502048	54.1667
0.514668	54.1852
0.517288	54.2037
0.517343	54.2222
0.520252	54.2407
0.523631	54.2593
0.528557	54.2778
0.528692	54.2963
0.528898	54.3148
0.529019	54.3333
0.529133	54.3519
0.53209	54.3704
0.533143	54.3889
0.533194	54.4074
0.541905	54.4259
0.5438	54.4444
0.543947	54.463
0.547503	54.4815
0.547559	54.5
0.548587	54.5185
0.552973	54.537
0.553057	54.5556
0.563336	54.5741
0.565006	54.5926
0.565034	54.6111
0.580367	54.6296
0.580418	54.6481
0.580605	54.6667
0.585914	54.6852
0.586056	54.7037
0.592325	54.7222
0.592356	54.7407
0.592435	54.7593
0.592477	54.7778
0.592555	54.7963
0.592577	54.8148
0.597284	54.8333
0.599084	54.8519
0.599275	54.8704
0.599384	54.8889
0.599488	54.9074
0.599584	54.9259
0.608002	54.9444
0.608054	54.963
0.608151	54.9815
0.610949	55
0.610989	55.0182
0.611083	55.0364
0.616343	55.0545
0.616469	55.0727
0.616795	55.0909
0.621581	55.1091
0.622057	55.1273
0.624855	55.1455
0.625009	55.1636
0.62977	55.1818
0.630024	55.2
0.632715	55.2182
0.632746	55.2364
0.643761	55.2545
0.643825	55.2727
0.660637	55.2909
0.665497	55.3091
0.665776	55.3273
0.66592	55.3455
0.66885	55.3636
0.668886	55.3818
0.671351	55.4
0.671539	55.4182
0.67678	55.4364
0.676816	55.4545
0.676881	55.4727
0.681938	55.4909
0.681978	55.5091
0.682059	55.5273
0.692814	55.5455
0.692852	55.5636
0.692878	55.5818
0.692936	55.6
0.693039	55.6182
0.693149	55.6364
0.696948	55.6545
0.697003	55.6727
0.697073	55.6909
0.702003	55.7091
0.707685	55.7273
0.716396	55.7455
0.718487	55.7636
0.718526	55.7818
0.718655	55.8
0.718718	55.8182
0.718827	55.8364
0.723816	55.8545
0.723875	55.8727
0.724034	55.8909
0.724144	55.9091
0.741056	55.9273
0.741091	55.9455
0.772667	27.9727
0.773658	28.0098
0.773704	28.0455
0.773784	28.0812
0.773936	28.1169
0.774003	28.1526
0.774113	28.1883
0.779133	28.2241
0.779181	28.2598
0.779258	28.2955
0.779336	28.3312
0.779385	28.3669
0.779446	28.4026
0.783928	28.4383
0.784558	28.4741
0.784579	28.5098
0.790271	28.5455
0.790345	28.5812
0.790399	28.6169
0.800118	28.6526
0.800161	28.6883
0.800945	28.7241
0.806694	28.7598
0.806818	28.7955
0.812582	28.8312
0.813119	28.8669
0.8181	28.9026
0.818135	28.9383
0.818229	28.9741
0.818371	29.0098
0.82412	29.0442
0.824183	29.0787
0.824253	29.1132
0.824383	29.1477
0.824477	29.1822
0.829885	29.2167
0.829976	29.2511
0.83004	29.2856
0.830176	29.3201
0.835842	29.3546
0.836086	29.3891
0.836261	29.4236
0.836346	29.458
0.836419	29.4925
0.836537	29.527
0.836621	29.5615
0.836694	29.596
0.836808	29.6305
0.841085	29.6649
0.84112	29.6994
0.852143	29.7339
0.852334	29.7684
0.858258	29.8029
0.858401	29.8374
0.901833	29.8718
0.912303	29.9063
0.912426	29.9408
0.912657	29.9753
0.912804	30.0098
0.917839	30.0431
0.917913	30.0764
0.918296	30.1098
0.918398	30.1431
0.923215	30.1764
0.923718	30.2098
0.923794	30.2431
0.930124	30.2764
0.930345	30.3098
0.934265	30.3431
0.934306	30.3764
0.93439	30.4098
0.934536	30.4431
0.934833	30.4764
0.939722	30.5098
0.939762	30.5431
0.93986	30.5764
0.940242	30.6098
0.945841	30.6431
0.950939	30.6764
0.951073	30.7098
0.951104	30.7431
0.951145	30.7764
0.956439	30.8098
0.978614	30.8431
0.994506	30.8764
0.994569	30.9098
0.994617	30.9431
0.994776	30.9764
0.994882	31.0098
0.994952	31.042
1.00627	31.0743
1.00634	31.1065
1.00643	31.1388
1.01107	31.1711
1.01124	31.2033
1.02189	31.2356
1.02754	31.2678
1.0329	31.3001
1.03848	31.3323
1.03858	31.3646
1.03867	31.3969
1.03873	31.4291
1.03879	31.4614
1.03888	31.4936
1.04363	31.5259
1.04366	31.5582
1.04374	31.5904
1.05468	31.6227
1.05474	31.6549
1.06019	31.6872
1.06026	31.7194
1.06053	31.7517
1.0661	31.784
1.06617	31.8162
1.07092	31.8485
1.07095	31.8807
1.07101	31.913
1.07108	31.9452
1.07123	31.9775
1.08263	32.0098
1.08766	32.041
1.09279	32.0723
1.09288	32.1035
1.09294	32.1348
1.09316	32.166
1.10386	32.1973
1.10391	32.2285
1.1149	32.2598
1.11498	32.291
1.11505	32.3223
1.11519	32.3535
1.11527	32.3848
1.12046	32.416
1.12055	32.4473
1.13226	32.4785
1.1326	32.5098
1.13276	32.541
1.13678	32.5723
1.13687	32.6035
