time	cwndsize
0.270254	11
0.273316	12
0.277116	13
0.277282	14
0.278732	15
0.282382	16
0.283101	17
0.283235	18
0.286512	19
0.286577	20
0.290673	21
0.290749	22
0.294814	23
0.295002	24
0.297447	25
0.314984	26
0.315156	27
0.318401	28
0.318467	29
0.320772	30
0.325121	31
0.325819	32
0.32588	33
0.325902	34
0.330344	35
0.33169	36
0.334129	37
0.335836	38
0.336814	39
0.336846	40
0.342469	41
0.342582	42
0.368068	43
0.369199	44
0.369491	45
0.369966	46
0.406938	47
0.412269	48
0.412525	49
0.414697	50
0.414939	51
0.417214	52
0.418154	53
0.426189	54
0.433779	55
0.43387	56
0.434065	57
0.434249	58
0.439659	59
0.446328	60
0.467887	61
0.469075	62
0.469295	63
0.472199	64
0.472285	65
0.472502	66
0.472678	67
0.483776	68
0.483938	69
0.489043	70
0.489176	35
0.489394	35.0286
0.489806	35.0571
0.505844	35.0857
0.505956	35.1143
0.505987	35.1429
0.506071	35.1714
0.506147	35.2
0.506271	35.2286
0.513063	35.2571
0.513108	35.2857
0.522565	35.3143
0.530713	35.3429
0.530871	35.3714
0.538698	35.4
0.538823	35.4286
0.543481	35.4571
0.543589	35.4857
0.543722	35.5143
0.547898	35.5429
0.548066	35.5714
0.554686	35.6
0.554756	35.6286
0.562187	35.6571
0.56456	35.6857
0.565502	35.7143
0.577126	35.7429
0.577232	35.7714
0.577363	35.8
0.581798	35.8286
0.582002	35.8571
0.582057	35.8857
0.582103	35.9143
0.598648	35.9429
0.598725	35.9714
0.598757	36
0.59884	36.0278
0.605486	36.0556
0.605576	36.0833
0.605638	36.1111
0.605719	36.1389
0.6059	36.1667
0.615278	36.1944
0.61561	36.2222
0.616213	36.25
0.620897	36.2778
0.620957	36.3056
0.62103	36.3333
0.625876	36.3611
0.637372	36.3889
0.644273	36.4167
0.648118	36.4444
0.64834	36.4722
0.653367	36.5
0.653411	36.5278
0.660612	36.5556
0.664449	36.5833
0.664527	36.6111
0.670498	36.6389
0.670547	36.6667
0.67539	36.6944
0.675659	36.7222
0.675915	36.75
0.675995	36.7778
0.676028	36.8056
0.681641	36.8333
0.681819	36.8611
0.681974	36.8889
0.703075	36.9167
0.703185	36.9444
0.703247	36.9722
0.703555	37
0.708447	37.027
0.71476	37.0541
0.714857	37.0811
0.715057	37.1081
0.71521	37.1351
0.715334	37.1622
0.715517	37.1892
0.719218	37.2162
0.719248	37.2432
0.719328	37.2703
0.719453	37.2973
0.731263	37.3243
0.73138	37.3514
0.74716	37.3784
0.757593	37.4054
0.757635	37.4324
0.757731	37.4595
0.757968	37.4865
0.758026	18.7432
0.77003	18.7988
0.770141	18.8544
0.77465	18.9099
0.779442	18.9655
0.779509	19.021
0.779564	19.0737
0.779656	19.1263
0.77972	19.1789
0.779794	19.2315
0.779869	19.2842
0.795806	19.3368
0.801262	19.3894
0.801306	19.4421
0.806815	19.4947
0.806899	19.5473
0.806952	19.6
0.807106	19.6526
0.807185	19.7052
0.823793	19.7579
0.823822	19.8105
0.823986	19.8631
0.829063	19.9158
0.834101	19.9684
0.834141	20.021
0.834207	20.071
0.834243	20.121
0.834431	20.171
0.834497	20.221
0.839599	20.271
0.883483	20.321
0.905363	20.371
0.910845	20.421
0.910957	20.471
0.911058	20.521
0.921888	20.571
0.926797	20.621
0.92687	20.671
0.926943	20.721
0.927055	20.771
0.927161	20.821
0.927217	20.871
0.943338	20.921
0.943369	20.971
0.943465	21.021
0.943578	21.0686
0.943804	21.1163
0.943903	21.1639
0.948599	21.2115
0.948639	10.6057
0.987193	10.7057
1.03138	10.8057
1.03744	10.9057
1.03764	11.0057
1.03778	11.0967
1.03793	11.1876
1.03803	11.2785
1.03818	11.3694
1.0383	11.4603
1.03845	11.5512
1.04176	11.6421
1.04184	11.733
1.0419	11.8239
1.04203	11.9148
1.04228	12.0057
1.06372	12.0891
1.06375	12.1724
1.06392	12.2557
