time	cwndsize
0.265295	11
0.268188	12
0.272412	13
0.274621	14
0.276489	15
0.279899	16
0.283009	17
0.283186	18
0.286415	19
0.286517	20
0.286918	21
0.290441	22
0.29548	23
0.29684	24
0.29719	25
0.302213	26
0.302347	27
0.307721	28
0.309138	29
0.314553	30
0.314795	31
0.319648	32
0.320319	33
0.320519	34
0.320941	35
0.324838	36
0.325579	37
0.325651	38
0.330336	39
0.330382	40
0.332411	41
0.332644	42
0.3391	43
0.344554	44
0.344662	45
0.344778	46
0.355656	47
0.36179	48
0.36402	49
0.375498	50
0.376941	51
0.377307	52
0.377445	53
0.383288	54
0.383633	55
0.386984	56
0.387831	57
0.387952	58
0.388075	59
0.3885	60
0.394005	61
0.394131	62
0.394252	63
0.394378	64
0.399065	65
0.404137	66
0.415693	67
0.416093	68
0.431928	69
0.432011	70
0.43355	71
0.4373	72
0.44268	73
0.443189	74
0.459345	75
0.459552	76
0.460274	77
0.464372	78
0.464606	79
0.464796	80
0.469733	81
0.477458	82
0.477624	83
0.4807	84
0.481159	85
0.486625	86
0.486722	87
0.486974	88
0.487465	89
0.503208	90
0.508424	91
0.508866	92
0.514338	93
0.514626	94
0.514952	95
0.519228	96
0.530612	97
0.535474	98
0.535632	99
0.541529	100
0.541562	101
0.541647	102
0.552504	103
0.557535	104
0.557853	105
0.557901	106
0.557959	107
0.562847	108
0.563301	54
0.568368	54.0185
0.568431	54.037
0.568574	54.0556
0.573724	54.0741
0.579421	54.0926
0.579482	54.1111
0.585047	54.1296
0.585079	54.1481
0.58509	54.1667
0.601113	54.1852
0.601357	54.2037
0.60648	54.2222
0.612135	54.2407
0.612287	54.2593
0.617523	54.2778
0.617789	54.2963
0.623008	54.3148
0.623057	54.3333
0.623143	54.3519
0.623191	54.3704
0.628514	54.3889
0.628536	54.4074
0.634282	54.4259
0.645043	54.4444
0.645071	54.463
0.645125	54.4815
0.64515	54.5
0.650349	54.5185
0.650505	54.537
0.650571	54.5556
0.661609	54.5741
0.661675	54.5926
0.666789	54.6111
0.689611	54.6296
0.694282	54.6481
