segment	rtt	rttvar	srtt	rto
0	3.84339	1.92169	3.84339	200
1	0.88471	2.18094	3.47355	200
2	1.88952	2.03171	3.27555	200
3	1.47309	2.00306	3.16289	200
4	2.19271	1.87395	3.10226	200
5	1.88027	1.81962	3.05134	200
6	2.52673	1.7117	3.02948	200
7	2.81698	1.618	3.02284	200
8	3.54542	1.54954	3.03917	200
9	3.37895	1.48905	3.04767	200
10	4.15946	1.47018	3.07546	200
11	4.12231	1.45254	3.09727	200
12	5.59854	1.49624	3.14938	200
13	5.0137	1.50939	3.18267	200
14	5.55003	1.54003	3.22494	200
15	5.63967	1.56736	3.26267	200
16	6.25093	1.61176	3.30936	200
17	6.5822	1.6579	3.35482	200
18	7.10935	1.71614	3.40697	200
19	7.27937	1.77005	3.45537	200
20	7.92131	1.83745	3.51119	200
21	8.06441	1.89917	3.56294	200
22	8.55262	1.96941	3.61964	200
23	8.60055	2.03215	3.67152	200
24	10.5504	2.13312	3.74317	200
25	9.8542	2.20962	3.80193	200
26	10.3907	2.29383	3.86529	200
27	11.2033	2.3839	3.9308	200
28	11.9013	2.48366	4.00197	200
29	11.8789	2.57355	4.06761	200
30	12.5415	2.67189	4.13823	200
31	13.4743	2.77602	4.21116	200
32	13.5294	2.87824	4.28396	200
33	13.1817	2.96676	4.34938	200
34	14.045	3.06571	4.42068	200
35	13.4882	3.14907	4.48364	200
36	14.2011	3.2403	4.55113	200
37	14.4279	3.32762	4.6161	200
38	15.0667	3.42134	4.68486	200
39	15.5685	3.51462	4.75288	200
40	16.2178	3.614	4.82454	200
41	16.2778	3.70732	4.89271	200
42	16.9819	3.80711	4.96467	200
43	16.7422	3.89768	5.03158	200
44	17.382	3.99374	5.10176	200
45	17.6221	4.08641	5.1698	200
46	18.2568	4.18425	5.24093	200
47	18.288	4.27657	5.30888	200
48	19.0028	4.37466	5.3802	200
49	17.6838	4.45395	5.44172	200
50	19.4888	4.54988	5.51195	200
51	19.2714	4.63844	5.5781	200
52	19.8852	4.7314	5.64689	200
53	20.0218	4.8207	5.71344	200
54	20.7375	4.91517	5.78299	200
55	21.0169	5.0073	5.851	200
56	21.2193	5.09981	5.91961	200
57	21.261	5.1881	5.98574	200
58	21.9396	5.28091	6.0545	200
59	22.5449	5.37432	6.12321	200
60	23.034	5.47046	6.19367	200
61	22.9286	5.5613	6.26115	200
62	23.6916	5.65702	6.33143	200
63	23.5087	5.74702	6.39853	200
64	23.5681	5.83626	6.4656	200
65	23.8859	5.92401	6.53158	200
66	24.5607	6.01572	6.59988	200
67	26.7121	6.11937	6.67382	200
68	27.0085	6.22389	6.74858	200
69	26.6882	6.32186	6.81979	200
70	27.4882	6.42434	6.8936	200
71	27.5517	6.52318	6.96533	200
72	28.2369	6.6256	7.03919	200
73	28.2863	6.72439	7.11097	200
74	28.9224	6.82633	7.18466	200
75	28.8913	6.92423	7.25606	200
76	29.5467	7.02532	7.32939	200
77	29.5978	7.12303	7.40076	200
78	32.2707	7.2368	7.48047	200
79	31.7491	7.34324	7.55631	200
80	32.4028	7.45264	7.63396	200
81	32.5958	7.5594	7.71006	200
82	33.1411	7.66838	7.78759	200
83	33.8161	7.77766	7.86506	200
84	34.69	7.89104	7.94489	200
85	34.5696	7.99995	8.02229	200
86	35.2651	8.11183	8.10148	200
87	35.6441	8.22223	8.17973	200
88	36.0548	8.3339	8.25892	200
89	36.1349	8.44246	8.33635	200
90	36.8272	8.55384	8.41549	200
91	37.196	8.66377	8.4937	200
92	37.5443	8.77457	8.57264	200
93	37.5555	8.88205	8.64972	200
94	38.1978	8.99198	8.72831	200
95	38.1847	9.09857	8.80502	200
96	38.8764	9.2078	8.88333	200
97	38.7996	9.31345	8.95964	200
98	39.6314	9.42242	9.03789	200
99	40.5416	9.53283	9.11665	200
100	40.6185	9.64267	9.1954	200
101	39.2249	9.74261	9.269	200
102	39.8352	9.84469	9.34392	200
103	39.9258	9.94438	9.41743	200
104	40.6395	10.0467	9.49249	200
105	40.6613	10.1463	9.566	200
106	41.4954	10.2491	9.6413	200
107	41.896	10.3509	9.71596	200
108	42.1096	10.453	9.79095	200
109	41.0433	10.5475	9.86198	200
110	41.6849	10.6442	9.9343	200
111	42.3582	10.7415	10.0067	200
112	43.0773	10.8411	10.0805	200
113	43.5543	10.9404	10.1539	200
114	44.2056	11.0418	10.2286	200
115	44.2053	11.1406	10.3018	200
116	44.8754	11.2416	10.3763	200
117	44.9242	11.3404	10.4495	200
118	45.5266	11.441	10.5238	200
119	45.1515	11.5376	10.596	200
120	45.791	11.6362	10.6693	200
121	45.9667	11.7331	10.7416	200
122	46.6393	11.8322	10.8152	200
123	46.8325	11.9297	10.8878	200
124	48.7621	12.0343	10.9641	200
125	48.0458	12.1337	11.0377	200
126	48.3159	12.2335	11.1117	200
127	47.4316	12.3276	11.1826	200
128	48.1186	12.4237	11.2548	200
129	48.8345	12.5204	11.327	200
130	49.3081	12.6184	11.4001	200
131	49.6394	12.7154	11.4725	200
132	50.7933	12.8162	11.547	200
133	50.8446	12.915	11.6203	200
134	52.4656	13.0192	11.6965	200
135	50.0908	13.1125	11.7671	200
136	51.5666	13.2106	11.8402	200
137	51.3366	13.3059	11.9118	200
138	51.6299	13.4016	11.9837	200
139	51.7701	13.4958	12.0548	200
140	52.3854	13.5916	12.1268	200
141	52.2602	13.6851	12.1974	200
142	52.9743	13.7805	12.2692	200
143	53.0693	13.8743	12.3401	200
144	53.7707	13.97	12.412	200
145	53.7872	14.0638	12.4828	200
146	54.4266	14.1593	12.5547	200
147	54.4424	14.253	12.6254	200
148	55.1115	14.3484	12.6972	200
149	55.0987	14.4419	12.7679	200
150	55.8402	14.5373	12.8396	200
151	55.7816	14.6307	12.9103	200
152	56.447	14.7258	12.9819	200
153	56.8153	14.8203	13.053	200
154	57.4513	14.9164	13.1251	200
155	58.124	15.0128	13.1972	200
156	58.2886	15.1092	13.2695	200
157	56.32	15.1976	13.3376	200
158	56.9967	15.2877	13.4067	200
159	57.589	15.378	13.4757	200
160	58.3116	15.47	13.5458	200
161	58.9105	15.5623	13.6158	200
162	58.945	15.6542	13.6857	200
163	58.8932	15.7443	13.7546	200
164	59.5504	15.8359	13.8245	200
165	59.6404	15.9262	13.8935	200
166	60.3838	16.0182	13.9635	200
167	59.9384	16.1074	14.0319	200
168	60.3199	16.1972	14.1008	200
169	60.1858	16.2851	14.1685	200
170	60.8197	16.3744	14.2371	200
171	60.958	16.4627	14.305	200
172	61.6445	16.5524	14.3739	200
173	61.6506	16.6407	14.4418	200
174	62.3694	16.7306	14.5106	200
175	62.0218	16.8181	14.5781	200
176	62.6943	16.907	14.6465	200
177	62.9893	16.9953	14.7144	200
178	63.8911	17.0857	14.7834	200
179	63.7697	17.1743	14.8515	200
180	64.4967	17.2645	14.9204	200
181	64.4234	17.353	14.9884	200
182	65.1067	17.4431	15.0573	200
183	64.7032	17.5306	15.1247	200
184	65.3707	17.6195	15.193	200
185	66.1273	17.709	15.2614	200
186	66.8588	17.8001	15.3308	200
187	67.9423	17.8927	15.4008	200
188	67.9818	17.985	15.4707	200
