time	cwndsize
0.0376184	11
0.0384615	12
0.0389812	13
0.0397385	14
0.0411159	15
0.0416494	16
0.0424327	17
0.0430998	18
0.0439495	19
0.0446366	20
0.0452495	21
0.045922	22
0.0466076	23
0.0472734	24
0.0479341	25
0.0490687	26
0.0497557	27
0.0504266	28
0.0511338	29
0.051816	30
0.052491	31
0.0531965	32
0.0538605	33
0.0547401	34
0.0553925	35
0.0562283	36
0.0567574	37
0.057471	38
0.0581634	39
0.0588542	40
0.0595395	41
0.0602313	42
0.0609723	43
0.0615984	44
0.0623361	45
0.0629467	46
0.0636238	47
0.0642904	48
0.0650499	49
0.065697	50
0.0663978	51
0.0670862	52
0.0678375	53
0.0686148	54
0.0691803	55
0.0698497	56
0.0705506	57
0.0712292	58
0.0719196	59
0.0725999	60
0.0732886	61
0.0739681	62
0.0746946	63
0.0753512	64
0.0760433	65
0.0767307	66
0.0774208	67
0.0781679	68
0.0789495	69
0.0795167	70
0.080177	71
0.0808459	72
0.0817447	73
0.0824191	74
0.0829821	75
0.0837171	76
0.0843677	77
0.0850602	78
0.0857438	79
0.0864226	80
0.0871796	81
0.08784	82
0.0884858	83
0.0891674	84
0.0898979	85
0.0906388	86
0.0912748	87
0.091911	88
0.0928435	89
0.0933967	90
0.0941534	91
0.0948332	92
0.0955396	93
0.0961259	94
0.0968623	95
0.097588	96
0.098272	97
0.0989333	98
0.0995593	99
0.100687	100
0.101236	101
0.101956	102
0.102649	103
0.103328	104
0.103986	105
0.104749	106
0.10536	107
0.10613	108
0.106729	109
0.107409	110
0.108123	111
0.10903	112
0.109603	113
0.110327	114
0.111031	115
0.111679	116
0.112317	117
0.113029	118
0.113778	119
0.114425	120
0.115092	121
0.115746	122
0.116481	123
0.117117	124
0.117854	125
0.118568	126
0.119197	127
0.119901	128
0.120575	129
0.121348	130
0.121967	131
0.122787	132
0.123357	133
0.124057	134
0.124732	135
0.1254	136
0.126112	137
0.126974	138
0.127485	139
0.128234	140
0.128979	141
0.129548	142
0.130295	143
0.130988	144
0.131946	145
0.13265	146
0.133288	147
0.134017	148
0.134659	149
0.135382	150
0.136035	151
0.136758	152
0.1375	153
0.138199	154
0.138786	155
0.139476	156
0.140154	157
0.140898	158
0.141601	159
0.142332	160
0.142959	161
0.143771	162
0.144328	163
0.145092	164
0.145774	165
0.146433	166
0.147098	167
0.147764	168
0.148502	169
