time	cwndsize
0.0473777	11
0.0539955	12
0.0556132	13
0.0570396	14
0.0584756	15
0.0599286	16
0.0613903	17
0.0628184	18
0.0642302	19
0.065727	20
0.0672245	21
0.0686495	22
0.0700599	23
0.0715112	24
0.0729358	25
0.074381	26
0.0759083	27
0.0773846	28
0.0786931	29
0.0802841	30
0.0826876	31
0.0843308	32
0.0858461	33
0.0874168	34
0.0889292	35
0.0905192	36
0.0920322	37
0.0936427	38
0.0952074	39
0.0967049	40
0.0982083	41
0.101737	42
0.102904	43
0.104054	44
0.105199	45
0.106368	46
0.107535	47
0.108871	48
0.110026	49
0.111227	50
0.112409	51
0.113613	52
0.114842	53
0.11605	54
0.117241	55
0.118463	56
0.119701	57
0.121013	58
0.12245	59
0.123813	60
0.125191	61
0.126548	62
0.127938	63
0.129381	64
0.130784	65
0.132241	66
0.13362	67
0.135038	68
0.136381	69
0.137737	70
0.139174	71
0.140642	72
0.142019	73
0.143435	74
0.144798	75
0.146173	76
0.147543	77
0.148991	78
0.150404	79
0.151814	80
0.153167	81
0.154521	82
0.155881	83
0.15734	84
0.158823	85
0.160186	86
0.161539	87
0.1629	88
0.164261	89
0.165671	90
0.167152	91
0.168552	92
0.169922	93
0.171332	94
0.172698	95
0.174048	96
0.175414	97
0.176889	98
0.178313	99
0.179699	100
0.181075	101
0.182466	102
0.183851	103
0.185298	104
0.18672	105
0.188157	106
0.189518	107
0.190879	108
0.192264	109
0.193724	110
0.195145	111
0.196506	112
0.197903	113
0.199271	114
0.200627	115
0.201984	116
0.203427	117
0.204834	118
0.206222	119
0.20758	120
0.208954	121
0.210296	122
0.211687	123
0.213034	124
0.214491	125
0.21591	126
0.217269	127
0.218632	128
0.219991	129
0.22138	130
0.222732	131
0.224158	132
0.225643	133
0.227028	134
0.228371	135
0.229728	136
0.231112	137
0.232525	138
0.233994	139
0.235415	140
0.236788	141
0.238154	142
0.239518	143
0.240875	144
0.242226	145
0.243699	146
0.245056	147
0.246496	148
0.247861	149
0.249203	150
0.250565	151
0.251937	152
0.253298	153
0.254746	154
0.256178	155
0.257549	156
0.258936	157
0.260289	158
0.261669	159
0.263055	160
0.264506	161
0.266003	162
0.267448	163
0.268809	164
0.27006	165
0.271431	166
0.272783	167
0.274263	168
0.275627	169
0.277127	170
0.2787	171
0.280258	172
0.281766	173
0.283351	174
0.284888	175
0.286451	176
0.288044	177
0.289556	178
0.291086	179
0.292664	180
0.294231	181
0.295797	182
0.297214	183
0.298428	184
0.299643	185
0.300838	186
0.302048	187
0.303418	188
0.304621	189
0.30582	190
0.307087	191
0.308314	192
0.309497	193
0.310701	194
0.311894	195
0.313126	196
0.314474	197
0.31584	198
0.317186	199
0.318556	200
0.319967	201
0.321458	202
0.32311	203
0.324238	204
0.325534	205
0.327034	206
0.329089	207
0.330234	208
0.33145	209
0.332682	210
0.333861	211
0.334978	212
0.336213	213
0.337433	214
0.338403	215
0.339761	216
0.340951	217
0.342146	218
0.343062	219
0.34428	220
0.345501	221
0.346684	222
0.347856	223
0.349039	224
0.350206	225
0.351385	226
0.352579	227
0.353756	228
0.3548	229
0.35613	230
0.356827	231
0.357596	232
0.358192	233
0.358901	234
0.35949	235
0.360095	236
0.361211	237
0.361633	238
0.362426	239
0.363027	240
0.363655	241
0.364273	242
0.365075	243
0.365994	244
0.366465	245
0.367177	246
0.367781	247
0.36856	248
0.369492	249
0.369926	250
0.370719	251
0.371248	252
0.371942	253
0.372528	254
0.373319	255
0.374273	256
0.374716	257
0.375443	258
0.376061	259
0.376641	260
0.38176	261
0.393314	262
0.394562	263
0.395725	264
0.396897	265
0.398089	266
0.399267	267
0.400445	268
0.401636	269
0.402806	270
0.404012	271
0.405212	272
0.40639	273
0.407598	274
0.408726	275
0.40966	276
0.410886	277
0.411994	278
0.413151	279
0.414387	280
0.415624	281
0.416706	282
0.417953	283
0.418996	284
0.420183	285
0.421341	286
0.422499	287
0.423685	288
0.425063	289
0.426038	290
0.426738	291
0.427378	292
0.428084	293
0.428758	294
0.429443	295
0.430702	296
0.434172	297
0.435367	298
0.436536	299
0.437721	300
0.43909	301
0.44008	302
0.440841	303
0.441448	304
0.442127	305
0.442825	306
0.443509	307
0.444546	308
0.444905	309
0.445798	310
0.446365	311
0.447175	312
0.448228	313
0.448422	314
0.449398	315
0.449701	316
0.450387	317
0.451075	318
0.451864	319
0.452915	320
0.453109	321
0.454111	322
0.454513	323
0.455332	324
0.456439	325
0.456629	326
0.457595	327
0.457971	328
0.458773	329
0.459332	330
0.460122	331
0.46466	332
0.476251	333
0.477444	334
0.478617	335
0.479783	336
0.480955	337
0.482009	338
0.483306	339
0.484367	340
0.485538	341
0.486712	342
0.487889	343
0.489038	344
0.490195	345
0.491361	346
0.49254	347
0.493699	348
0.494887	349
0.496051	350
0.497223	351
0.49836	352
0.499552	353
0.500723	354
0.501913	355
0.503074	356
0.504249	357
0.505396	358
0.506573	359
0.507754	360
0.508924	361
0.510077	362
0.511265	363
0.512452	364
0.513616	365
0.514755	366
0.515962	367
0.517152	368
0.518357	369
0.519524	370
0.520705	371
0.521785	372
0.523067	373
0.524133	374
0.52531	375
0.526297	376
0.527521	377
0.528488	378
0.529592	379
0.530772	380
