segment	rtt	rttvar	srtt	rto
0	325.822	162.911	325.822	1629.11
1	326.016	154.775	325.826	1564.03
2	326.293	148.345	325.836	1512.6
3	326.501	142.192	325.85	1463.39
4	326.791	137.147	325.867	1423.05
5	327.09	132.293	325.889	1384.23
10	19.2564	137.741	321.098	1423.03
11	19.831	142.851	316.39	1459.2
12	19.8006	147.122	312.271	1489.25
13	20.2352	151.147	308.215	1517.39
14	20.194	154.569	304.615	1541.17
15	1494.72	206.346	334.367	1985.13
32	49.8273	210.255	327.254	2009.3
38	40.5562	213.441	321.281	2028.81
37	40.7885	216.234	315.437	2045.31
40	18.1246	219.613	309.243	2066.14
42	15.6946	222.693	303.128	2084.67
48	10.8166	225.594	297.038	2101.79
41	26.8085	227.454	291.408	2111.04
45	30.7722	228.836	285.978	2116.67
46	30.8981	229.93	280.664	2120.1
49	8.81209	231.677	275	2128.41
50	8.87479	233.112	269.456	2134.35
51	9.00451	234.251	264.03	2138.04
52	8.69114	235.13	258.711	2139.75
53	8.83749	235.744	253.505	2139.46
54	9.23219	236.1	248.416	2137.21
55	9.22116	236.228	243.433	2133.26
56	9.29501	236.141	238.555	2127.69
57	9.01949	235.866	233.773	2120.7
58	8.96698	235.405	229.089	2112.33
43	50.3317	233.045	225.365	2089.72
59	15.1	232.231	221.61	2079.46
60	15.0616	231.314	217.922	2068.44
61	14.8965	230.304	214.297	2056.73
62	10.7189	229.349	210.661	2045.46
63	10.6077	228.303	207.089	2033.51
64	11.471	227.136	203.596	2020.68
65	11.6159	225.88	200.168	2007.21
71	22.7021	224.151	196.998	1990.21
72	22.643	222.373	193.885	1972.87
44	84.7075	218.33	191.935	1938.58
73	6.66031	217.149	188.627	1925.82
74	6.71377	215.891	185.378	1912.51
75	6.82965	214.557	182.19	1898.65
76	2.3796	213.316	178.979	1885.51
77	2.27389	212.009	175.824	1871.89
78	2.09764	210.642	172.721	1857.85
79	2.27289	209.206	169.678	1843.33
80	2.43998	207.707	166.691	1828.35
81	2.58711	206.15	163.761	1812.96
82	2.59086	204.544	160.883	1797.23
83	3.78929	202.849	158.078	1780.87
84	3.98612	201.108	155.326	1764.19
86	3.97258	199.331	152.623	1747.27
87	4.40003	197.505	149.976	1730.02
88	4.52645	195.646	147.379	1712.55
89	4.44555	193.764	144.827	1694.94
90	3.30178	191.898	142.3	1677.48
91	2.99166	190.02	139.812	1659.97
92	3.09712	188.116	137.371	1642.3
93	4.79467	186.38	135.299	1626.34
94	4.92686	184.63	133.262	1610.3
95	5.23036	182.861	131.261	1594.15
96	5.46514	181.078	129.296	1577.92
97	4.35392	179.324	127.344	1561.93
98	4.12651	177.571	125.418	1545.98
99	3.86469	175.82	123.519	1530.08
100	3.81215	174.067	121.649	1514.18
101	1.87023	172.37	119.777	1498.74
102	1.85979	170.668	117.935	1483.28
103	1.65871	168.969	116.118	1467.87
104	1.68141	167.264	114.33	1452.45
