segment	rtt	rttvar	srtt	rto
0	3.1164	1.5582	3.1164	200
1	1.33268	1.61458	2.89344	200
2	1.9038	1.45834	2.76973	200
3	1.2781	1.4625	2.6765	200
4	1.9056	1.37605	2.62832	200
5	2.04662	1.30986	2.60408	200
6	2.72584	1.21085	2.60916	200
7	2.76223	1.14474	2.61394	200
8	3.41168	1.12305	2.63887	200
9	3.49439	1.10967	2.66026	200
10	4.12676	1.12751	2.69692	200
11	4.09618	1.13884	2.72607	200
12	4.83827	1.17939	2.77007	200
13	4.85982	1.21191	2.80739	200
14	5.53054	1.26588	2.85602	200
15	5.47171	1.30806	2.89689	200
16	6.16447	1.36929	2.94794	200
17	6.45143	1.42858	2.9966	200
18	6.929	1.49813	3.05122	200
19	6.94887	1.55811	3.09994	200
20	7.55023	1.63042	3.15557	200
21	7.72203	1.69715	3.20746	200
22	8.31774	1.77472	3.26553	200
23	8.31208	1.84288	3.3181	200
24	9.05209	1.92394	3.37782	200
25	9.17549	1.99844	3.43357	200
26	9.73885	2.08126	3.4942	200
27	9.68226	2.1546	3.54945	200
28	10.4242	2.23888	3.61083	200
29	10.3837	2.31445	3.66727	200
30	11.0986	2.39973	3.72919	200
31	11.052	2.47665	3.7864	200
32	11.7896	2.563	3.84893	200
33	11.7881	2.64207	3.90731	200
34	12.487	2.72938	3.97039	200
35	12.2245	2.80612	4.02771	200
36	12.8995	2.89036	4.08932	200
37	13.0498	2.97023	4.14827	200
38	13.8193	3.0584	4.21189	200
39	13.7314	3.13916	4.27139	200
40	14.4154	3.22672	4.33479	200
41	14.5497	3.30991	4.39559	200
42	15.3274	3.40065	4.46066	200
43	15.166	3.48366	4.52149	200
44	15.7924	3.57215	4.58553	200
45	16.0321	3.65774	4.64773	200
46	16.5978	3.74787	4.71268	200
47	16.6056	3.83272	4.77462	200
48	17.2758	3.92301	4.83973	200
49	17.2038	4.00742	4.90155	200
50	17.8868	4.0972	4.96648	200
51	17.693	4.18017	5.02766	200
52	18.4681	4.26921	5.09228	200
53	18.5224	4.35404	5.15446	200
54	19.2103	4.44387	5.21953	200
55	19.2523	4.52948	5.28218	200
56	19.9317	4.61984	5.34757	200
57	19.8859	4.70534	5.41024	200
58	20.5664	4.79544	5.47557	200
59	20.6348	4.8818	5.53873	200
60	21.3715	4.97306	5.6047	200
61	21.2867	5.05942	5.66793	200
62	21.9791	5.15016	5.7337	200
63	22.0148	5.23712	5.7973	200
64	22.7039	5.32829	5.86334	200
65	22.7193	5.41562	5.92719	200
66	23.3903	5.50689	5.99334	200
67	23.4069	5.59443	6.05736	200
68	24.0269	5.68543	6.12342	200
69	24.0015	5.77252	6.18727	200
70	24.7597	5.86395	6.2536	200
71	24.7539	5.9517	6.31784	200
72	25.4513	6.04324	6.38427	200
73	25.4557	6.13126	6.4487	200
74	26.0965	6.22259	6.51508	200
75	26.2057	6.3112	6.57985	200
76	26.8297	6.4029	6.64646	200
77	26.7519	6.49073	6.7109	200
78	27.4335	6.58196	6.77732	200
79	27.4724	6.67017	6.84199	200
80	28.1963	6.76194	6.90872	200
81	28.1862	6.85045	6.97359	200
82	28.8893	6.94231	7.04041	200
83	28.8143	7.0306	7.10521	200
84	29.5512	7.12235	7.17202	200
85	29.4855	7.21068	7.23688	200
86	30.1868	7.30218	7.30359	200
87	30.1457	7.39048	7.36849	200
88	30.88	7.48207	7.43528	200
89	30.8994	7.57086	7.50046	200
90	31.6761	7.66311	7.56761	200
91	31.4409	7.75121	7.63248	200
92	32.1097	7.84211	7.699	200
93	32.2787	7.93114	7.76437	200
94	32.9251	8.02278	7.83129	200
95	32.9378	8.11176	7.89667	200
96	33.6282	8.20353	7.96368	200
97	33.6645	8.2928	8.02924	200
98	34.3265	8.38466	8.09632	200
99	34.3941	8.47423	8.16207	200
100	35.0637	8.56636	8.22932	200
101	35.1337	8.65625	8.29526	200
102	35.719	8.74825	8.36247	200
103	35.729	8.83776	8.42826	200
104	36.4077	8.92979	8.49552	200
105	36.3419	9.01902	8.56119	200
106	37.0151	9.11069	8.6283	200
107	37.2086	9.20083	8.69446	200
108	37.8475	9.2932	8.76194	200
109	37.842	9.38314	8.82803	200
110	38.5397	9.47554	8.89556	200
111	38.475	9.56529	8.96158	200
112	39.1772	9.65748	9.02903	200
113	39.1813	9.74737	9.09515	200
114	39.912	9.83977	9.16273	200
115	39.9465	9.93005	9.22907	200
116	40.5893	10.0224	9.29666	200
117	40.5506	10.1124	9.36288	200
118	41.3294	10.205	9.4306	200
119	41.2485	10.295	9.49689	200
120	41.8957	10.3871	9.56438	200
121	41.8993	10.4771	9.63064	200
122	42.5368	10.569	9.69807	200
123	42.6614	10.6593	9.76453	200
124	43.3741	10.7519	9.83229	200
125	43.3122	10.842	9.89872	200
126	44.0614	10.9346	9.9665	200
127	44.0341	11.0249	10.033	200
128	44.726	11.1174	10.1008	200
129	44.6816	11.2076	10.1673	200
130	45.5603	11.3007	10.2354	200
131	45.3336	11.3908	10.3018	200
132	46.0308	11.483	10.3695	200
133	46.0247	11.5732	10.436	200
134	46.7815	11.6656	10.5038	200
135	46.778	11.7561	10.5705	200
136	47.3762	11.8482	10.6382	200
137	47.9003	11.9403	10.7057	200
138	48.2411	12.033	10.7737	200
139	48.2719	12.1239	10.8406	200
140	48.8813	12.2165	10.9086	200
141	48.8031	12.3069	10.9753	200
142	49.5083	12.3993	11.0431	200
143	49.5416	12.4899	11.11	200
144	50.2604	12.5825	11.1779	200
145	50.2022	12.673	11.2447	200
146	50.9406	12.7656	11.3127	200
147	50.9583	12.8564	11.3797	200
148	51.5965	12.9488	11.4476	200
149	51.6371	13.0396	11.5146	200
150	52.359	13.1323	11.5827	200
151	52.3952	13.2233	11.6498	200
152	52.9526	13.3157	11.7177	200
153	53.0034	13.4065	11.7848	200
154	53.6856	13.499	11.8528	200
155	53.7189	13.5899	11.9199	200
156	54.3893	13.6825	11.9879	200
157	54.3886	13.7734	12.055	200
158	55.0769	13.8659	12.1231	200
159	55.0721	13.9568	12.1902	200
160	55.7392	14.0493	12.2582	200
161	55.723	14.1401	12.3253	200
162	56.4008	14.2325	12.3933	200
163	56.3996	14.3233	12.4604	200
164	57.1169	14.4157	12.5285	200
165	57.0673	14.5065	12.5956	200
166	57.7889	14.5989	12.6636	200
167	57.8237	14.6899	12.7308	200
168	58.5377	14.7825	12.799	200
169	58.4507	14.8733	12.8661	200
170	59.1334	14.9656	12.9342	200
171	59.1063	15.0563	13.0013	200
172	59.8079	15.1486	13.0693	200
173	59.7859	15.2393	13.1364	200
174	60.5334	15.3317	13.2045	200
175	60.6322	15.4229	13.2719	200
176	61.3089	15.5156	13.3401	200
177	61.2697	15.6066	13.4074	200
178	61.8872	15.6989	13.4755	200
179	61.9354	15.7899	13.5428	200
180	62.6172	15.8824	13.611	200
181	62.5221	15.9731	13.6782	200
182	63.324	16.0657	13.7464	200
183	63.282	16.1566	13.8137	200
184	63.9703	16.249	13.8818	200
185	64.0047	16.3401	13.9492	200
186	64.7908	16.4328	14.0175	200
187	64.6836	16.5238	14.0849	200
188	65.3613	16.6163	14.1531	200
189	65.3923	16.7074	14.2205	200
190	66.1251	16.8	14.2888	200
191	66.024	16.891	14.3562	200
192	66.7149	16.9833	14.4243	200
193	66.741	17.0744	14.4918	200
194	67.4237	17.1668	14.56	200
195	67.4212	17.2579	14.6274	200
196	68.1042	17.3503	14.6956	200
197	68.1103	17.4413	14.763	200
198	68.8414	17.5339	14.8313	200
199	68.7573	17.6248	14.8987	200
200	69.4314	17.7171	14.9669	200
201	69.477	17.8082	15.0344	200
202	70.1667	17.9006	15.1026	200
203	70.0741	17.9914	15.17	200
204	70.9135	18.084	15.2383	200
205	71.1713	18.1758	15.3062	200
206	71.7261	18.2687	15.3746	200
207	71.7225	18.3602	15.4423	200
208	72.3975	18.453	15.5108	200
209	72.4141	18.5445	15.5785	200
210	73.1049	18.6373	15.647	200
211	73.095	18.7289	15.7148	200
212	73.7616	18.8216	15.7832	200
213	73.8282	18.9132	15.851	200
214	74.4631	19.006	15.9195	200
215	74.3984	19.0974	15.9872	200
216	75.1653	19.1901	16.0557	200
217	75.0989	19.2815	16.1234	200
218	75.8031	19.3742	16.1918	200
219	76.0399	19.4662	16.2598	200
220	76.698	19.5593	16.3285	200
221	76.5246	19.6508	16.3963	200
