segment	rtt	rttvar	srtt	rto
0	265.271	132.635	265.271	1326.35
1	268.163	126.148	265.343	1274.53
2	272.387	121.186	265.49	1234.97
3	274.593	116.515	265.679	1197.8
4	276.46	112.739	265.872	1167.79
5	279.87	109.213	266.122	1139.82
6	282.979	106.327	266.385	1117
7	283.154	103.528	266.647	1094.87
8	286.382	101.2	266.921	1076.52
9	286.484	98.9326	267.193	1058.65
10	21.6017	102.599	264.123	1084.92
11	25.1236	106.009	261.136	1109.21
12	27.2772	108.915	258.478	1129.8
13	28.6359	111.663	255.866	1149.17
14	24.7656	114.151	253.459	1166.67
15	29.7871	116.433	251.129	1182.59
16	27.7122	118.49	248.981	1196.9
17	33.0843	120.364	246.905	1209.81
18	32.6364	122.041	244.992	1221.32
19	38.0497	123.557	243.144	1231.6
20	34.8832	124.968	241.409	1241.16
21	39.735	126.247	239.728	1249.7
22	37.297	127.437	238.147	1257.64
23	37.4969	128.581	236.579	1265.23
24	37.7407	129.614	235.117	1272.03
25	41.637	130.554	233.694	1278.12
26	39.15	131.442	232.343	1283.88
27	39.2212	132.299	231.002	1289.39
28	43.8047	133.021	229.771	1293.94
29	43.8501	133.717	228.547	1298.29
30	45.4841	134.334	227.403	1302.08
31	45.7162	134.926	226.268	1305.68
32	48.6462	135.434	225.211	1308.69
33	54.0993	135.859	224.192	1311.06
34	49.1713	136.304	223.198	1313.63
35	49.2864	136.731	222.209	1316.06
36	58.8077	137.021	221.321	1317.49
37	64.9413	137.232	220.471	1318.33
38	66.8101	137.403	219.671	1318.89
39	78.2877	137.444	218.935	1318.49
40	74.7148	137.512	218.214	1318.31
41	75.0793	137.568	217.498	1318.04
42	75.0833	137.615	216.813	1317.73
43	80.926	137.598	216.16	1316.95
44	75.888	137.623	215.511	1316.5
45	79.2377	137.611	214.88	1315.76
46	78.6723	137.598	214.272	1315.06
47	78.7924	137.579	213.667	1314.3
48	73.5092	137.601	213.063	1313.87
49	73.9324	137.615	212.463	1313.38
50	79.1912	137.578	211.908	1312.53
51	79.316	137.537	211.355	1311.65
52	74.5869	137.531	210.804	1311.05
53	74.7113	137.519	210.255	1310.41
54	78.7321	137.472	209.741	1309.52
55	83.8029	137.382	209.249	1308.31
56	95.1624	137.206	208.817	1306.46
57	95.5615	137.024	208.388	1304.58
58	110.973	136.733	208.03	1301.89
59	111.055	136.441	207.673	1299.2
60	108.699	136.173	207.32	1296.7
61	112.448	135.878	206.981	1294
62	117.09	135.559	206.669	1291.14
63	117.599	135.236	206.36	1288.25
64	133.687	134.813	206.114	1284.62
65	133.893	134.39	205.87	1280.99
66	129.924	134.006	205.62	1277.67
67	134.021	133.595	205.385	1274.15
68	134.217	133.195	205.157	1270.72
69	134.405	132.795	204.93	1267.29
70	137.31	132.387	204.719	1263.82
71	145.033	131.933	204.532	1260
72	144.949	131.492	204.351	1256.28
73	148.024	131.033	204.179	1252.45
74	142.05	130.623	203.994	1248.98
75	147.516	130.182	203.826	1245.28
76	142.15	129.784	203.647	1241.92
77	142.401	129.385	203.468	1238.55
78	142.786	128.995	203.296	1235.25
79	158.527	128.516	203.169	1231.3
80	163.627	128.022	203.059	1227.23
