segment	rtt	rttvar	srtt	rto
0	266.071	133.036	266.071	1330.36
1	268.478	126.504	266.132	1278.17
2	269.266	121.364	266.197	1237.11
3	269.39	116.44	266.263	1197.78
4	270.072	112.418	266.331	1165.67
5	270.925	108.567	266.413	1134.95
6	272.448	105.363	266.508	1109.41
7	273.714	102.295	266.62	1084.98
8	275.676	99.7052	266.746	1064.39
9	275.745	97.1856	266.871	1044.36
10	15.7699	101.033	263.732	1072
11	22.2841	104.544	260.714	1097.06
12	20.0906	107.637	257.98	1119.07
13	22.8582	110.534	255.308	1139.58
14	22.5336	113.081	252.883	1157.53
15	25.7659	115.456	250.517	1174.17
16	27.1606	117.531	248.37	1188.62
17	29.8651	119.473	246.269	1202.05
18	29.2522	121.215	244.331	1214.05
19	29.5352	122.886	242.413	1225.5
20	32.6785	124.334	240.666	1235.33
21	32.7112	125.727	238.933	1244.75
22	31.5347	127.003	237.312	1253.34
23	35.4565	128.173	235.735	1261.12
24	35.1545	129.238	234.26	1268.16
25	35.2187	130.264	232.797	1274.91
26	38.816	131.149	231.45	1280.64
27	41.1749	131.97	230.128	1285.89
28	41.154	132.72	228.885	1290.65
29	41.2256	133.443	227.651	1295.2
30	41.9532	134.097	226.49	1299.26
31	43.6654	134.706	225.347	1302.99
32	42.6829	135.277	224.26	1306.47
33	42.9041	135.825	223.181	1309.78
34	46.9908	136.284	222.179	1312.45
35	47.0782	136.725	221.185	1314.98
36	51.3308	137.085	220.261	1316.94
37	51.4307	137.43	219.344	1318.78
38	51.2208	137.75	218.468	1320.47
39	55.4634	138.013	217.619	1321.72
40	52.4411	138.285	216.793	1323.07
41	52.594	138.544	215.972	1324.32
42	51.239	138.796	215.18	1325.54
43	51.3817	139.036	214.393	1326.68
44	53.5642	139.238	213.648	1327.55
45	53.8655	139.428	212.909	1328.33
46	58.3791	139.563	212.219	1328.72
47	58.7836	139.687	211.534	1329.03
48	58.5627	139.801	210.874	1329.28
49	58.6061	139.909	210.218	1329.49
50	54.9901	140.036	209.571	1329.86
51	60.1265	140.115	208.949	1329.87
52	60.2102	140.184	208.349	1329.82
53	60.4991	140.246	207.753	1329.72
54	60.5545	140.3	207.178	1329.58
55	65.4005	140.312	206.624	1329.12
56	66.7117	140.309	206.094	1328.56
57	73.6693	140.249	205.592	1327.59
58	72.9999	140.193	205.105	1326.65
59	73.3469	140.131	204.62	1325.67
60	73.3213	140.068	204.151	1324.69
61	77.9135	139.969	203.701	1323.45
62	72.3907	139.909	203.245	1322.52
63	72.566	139.845	202.791	1321.55
64	70.3917	139.794	202.344	1320.7
65	76.1532	139.702	201.917	1319.54
66	76.329	139.61	201.504	1318.38
67	76.6688	139.512	201.094	1317.19
68	81.2605	139.386	200.709	1315.8
69	81.3516	139.258	200.327	1314.39
70	93.3097	139.056	199.992	1312.44
71	93.3508	138.854	199.659	1310.49
72	94.3188	138.649	199.338	1308.53
73	94.5716	138.443	199.019	1306.56
74	89.1784	138.273	198.692	1304.87
75	94.1014	138.072	198.38	1302.96
76	93.9177	137.877	198.077	1301.09
77	93.9863	137.68	197.774	1299.22
78	90.0738	137.51	197.468	1297.55
79	90.2045	137.338	197.163	1295.87
80	99.224	137.119	196.891	1293.84
81	99.3338	136.899	196.62	1291.82
82	93.8142	136.714	196.341	1290.05
83	93.8696	136.528	196.063	1288.29
84	99.2764	136.317	195.805	1286.34
85	103.586	136.082	195.56	1284.22
86	104.012	135.85	195.322	1282.12
87	104.963	135.613	195.086	1279.99
88	100.829	135.402	194.846	1278.06
89	100.901	135.191	194.606	1276.13
90	111.512	134.93	194.398	1273.84
91	116.261	134.646	194.203	1271.37
92	116.364	134.368	194.012	1268.95
93	116.535	134.089	193.822	1266.53
94	116.52	133.816	193.637	1264.16
95	121.286	133.52	193.463	1261.63
96	121.298	133.231	193.292	1259.14
97	121.414	132.942	193.123	1256.66
98	123.311	132.649	192.961	1254.16
99	125.766	132.346	192.806	1251.58
100	127.113	132.043	192.656	1249
101	127.148	131.741	192.508	1246.43
102	122.672	131.464	192.352	1244.07
103	123.497	131.185	192.198	1241.68
104	127.248	130.894	192.056	1239.21
105	127.309	130.604	191.914	1236.75
106	127.778	130.318	191.775	1234.32
107	133.457	130.007	191.65	1231.71
108	133.813	129.702	191.527	1229.14
109	134.063	129.396	191.405	1226.57
110	137.781	129.08	191.294	1223.93
111	137.817	128.765	191.182	1221.3
112	149.203	128.409	191.096	1218.37
113	149.259	128.054	191.01	1215.45
114	149.275	127.706	190.926	1212.58
115	154.584	127.338	190.853	1209.56
116	154.345	126.977	190.781	1206.6
117	160.756	126.593	190.721	1203.46
118	164.89	126.199	190.671	1200.26
119	164.926	125.807	190.62	1197.07
120	160.194	125.44	190.562	1194.08
121	160.498	125.073	190.504	1191.09
122	163.763	124.701	190.453	1188.06
123	165.601	124.322	190.406	1184.99
124	158.762	123.977	190.347	1182.16
125	159.372	123.63	190.289	1179.33
126	164.018	123.272	190.241	1176.41
127	164.349	122.914	190.194	1173.5
128	164.112	122.563	190.146	1170.65
129	169.091	122.195	190.108	1167.67
130	169.106	121.834	190.071	1164.74
131	169.176	121.473	190.033	1161.82
132	170	121.116	189.998	1158.93
133	170.134	120.759	189.963	1156.04
134	170.211	120.409	189.929	1153.2
135	170.284	120.059	189.895	1150.36
136	175.002	119.699	189.869	1147.46
137	175.061	119.339	189.844	1144.56
138	174.906	118.987	189.819	1141.71
139	174.923	118.635	189.793	1138.87
140	174.687	118.29	189.768	1136.09
141	174.738	117.946	189.743	1133.31
142	180.631	117.588	189.728	1130.43
143	184.937	117.217	189.72	1127.45
144	184.933	116.852	189.713	1124.53
145	185.274	116.487	189.705	1121.6
146	186.464	116.124	189.7	1118.69
147	186.547	115.762	189.695	1115.79
148	186.808	115.404	189.691	1112.93
149	186.902	115.048	189.686	1110.07
150	189.013	114.691	189.685	1107.21
151	189.06	114.334	189.684	1104.36
152	189.057	113.983	189.683	1101.55
153	194.354	113.646	189.69	1098.86
154	197.144	113.322	189.702	1096.28
155	202.6	113.016	189.721	1093.85
156	202.569	112.714	189.741	1091.45
157	202.61	112.413	189.76	1089.07
158	202.551	112.117	189.779	1086.71
159	202.655	111.822	189.798	1084.37
160	202.53	111.53	189.817	1082.06
161	203.042	111.241	189.836	1079.76
162	203.152	110.956	189.856	1077.51
163	208.071	110.687	189.882	1075.38
164	208.126	110.421	189.909	1073.28
165	208.218	110.156	189.935	1071.19
166	207.994	109.895	189.96	1069.12
167	208.047	109.634	189.986	1067.06
168	208.039	109.377	190.012	1065.03
169	213.233	109.135	190.044	1063.12
170	204.22	108.871	190.064	1061.03
171	209.234	108.622	190.09	1059.06
172	209.185	108.376	190.117	1057.12
173	215.103	108.147	190.151	1055.32
174	213.668	107.917	190.183	1053.52
175	213.77	107.688	190.215	1051.72
176	218.443	107.474	190.253	1050.04
177	218.705	107.262	190.291	1048.38
178	213.335	107.038	190.322	1046.62
179	213.432	106.814	190.353	1044.87
180	209.184	106.583	190.377	1043.04
181	209.321	106.352	190.402	1041.22
182	213.5	106.135	190.432	1039.52
183	224.337	105.947	190.476	1038.05
184	223.443	105.759	190.519	1036.59
185	223.818	105.572	190.562	1035.14
186	228.697	105.4	190.611	1033.81
187	228.848	105.229	190.659	1032.49
188	229.195	105.061	190.708	1031.19
189	229.263	104.893	190.757	1029.9
190	218.514	104.7	190.791	1028.39
191	218.554	104.508	190.826	1026.89
192	230.53	104.347	190.875	1025.65
193	230.592	104.187	190.924	1024.42
194	230.658	104.029	190.973	1023.21
195	234.662	103.881	191.027	1022.08
196	234.562	103.735	191.079	1020.96
197	234.651	103.589	191.132	1019.84
198	235.064	103.445	191.185	1018.75
199	245.942	103.328	191.251	1017.88
200	241.364	103.202	191.311	1016.92
201	241.479	103.075	191.37	1015.97
202	241.659	102.951	191.43	1015.04
203	245.994	102.837	191.494	1014.19
204	245.989	102.724	191.558	1013.35
205	246.028	102.611	191.621	1012.51
206	239.299	102.484	191.676	1011.55
207	239.365	102.357	191.732	1010.59
208	236.976	102.226	191.783	1009.59
209	237.04	102.095	191.835	1008.6
210	240.974	101.975	191.891	1007.69
211	241.531	101.856	191.948	1006.8
212	241.545	101.738	192.003	1005.91
213	245.892	101.631	192.064	1005.11
214	245.846	101.523	192.125	1004.31
215	246.106	101.415	192.186	1003.5
216	250.298	101.316	192.252	1002.78
217	250.353	101.217	192.319	1002.06
218	246.287	101.109	192.381	1001.25
219	246.35	101	192.443	1000.44
220	246.39	100.891	192.506	999.632
221	246.52	100.781	192.569	998.819
222	246.055	100.671	192.631	997.998
223	251.089	100.571	192.7	997.27
224	250.956	100.471	192.769	996.541
225	250.993	100.371	192.838	995.805
226	250.668	100.27	192.907	995.064
227	250.716	100.168	192.976	994.317
228	250.541	100.065	193.046	993.567
229	255.647	99.9742	193.122	992.915
230	251.887	99.8742	193.193	992.186
231	257.22	99.7863	193.271	991.562
232	257.249	99.6985	193.35	990.938
233	257.311	99.6101	193.429	990.31
234	263.051	99.5359	193.515	989.802
235	267.846	99.4728	193.608	989.391
236	267.85	99.4098	193.701	988.979
237	267.905	99.3461	193.794	988.563
238	268.12	99.2829	193.888	988.152
239	268.18	99.2192	193.983	987.736
240	267.782	99.1543	194.077	987.312
241	267.916	99.0891	194.172	986.885
242	267.914	99.0238	194.267	986.457
243	267.977	98.9578	194.363	986.026
244	261.605	98.8752	194.451	985.453
245	261.657	98.7919	194.539	984.874
