segment	rtt	rttvar	srtt	rto
0	269.594	134.797	269.594	1347.97
1	270.426	128.099	269.615	1294.4
2	272.196	122.869	269.668	1252.62
3	272.255	117.857	269.722	1212.58
4	273.812	113.794	269.795	1180.15
5	273.94	109.878	269.869	1148.89
6	276.153	106.641	269.968	1123.09
7	277.835	103.554	270.09	1098.52
8	278.952	100.924	270.214	1077.6
9	280.876	98.4163	270.362	1057.69
10	11.5617	102.426	267.127	1086.53
11	16.9727	106.119	264	1112.95
12	17.3841	109.312	261.197	1135.69
13	21.1505	112.283	258.469	1156.74
14	19.4164	114.924	255.979	1175.37
15	19.7567	117.452	253.519	1193.13
16	19.7577	119.688	251.271	1208.78
17	24.5041	121.747	249.091	1223.07
18	24.4268	123.585	247.085	1235.77
19	24.9329	125.345	245.101	1247.86
20	24.9539	126.925	243.267	1258.67
21	29.1671	128.378	241.482	1268.51
22	27.1823	129.721	239.808	1277.57
23	27.3696	131.013	238.148	1286.25
24	31.6132	132.124	236.63	1293.62
25	31.8806	133.192	235.124	1300.66
26	31.1267	134.175	233.708	1307.11
27	31.2774	135.123	232.302	1313.29
28	34.8213	135.944	231.003	1318.55
29	35.2453	136.731	229.715	1323.56
30	39.7443	137.396	228.527	1327.7
31	45.1793	137.971	227.382	1331.15
32	47.2078	138.473	226.309	1334.09
33	47.3441	138.955	225.244	1336.89
34	46.4105	139.408	224.228	1339.49
35	46.5154	139.844	223.218	1341.97
36	42.9142	140.283	222.238	1344.51
37	48.7475	140.644	221.295	1346.45
38	48.8108	140.976	220.397	1348.2
39	48.9726	141.293	219.504	1349.85
40	48.8249	141.587	218.651	1351.35
41	53.5241	141.822	217.825	1352.4
42	53.6332	142.038	217.036	1353.34
43	53.9619	142.24	216.252	1354.17
44	54.1753	142.423	215.501	1354.89
45	57.0763	142.572	214.768	1355.34
46	55.7913	142.718	214.058	1355.8
47	58.0078	142.837	213.361	1356.06
48	57.6961	142.948	212.69	1356.27
49	57.8321	143.05	212.023	1356.43
50	58.0129	143.142	211.381	1356.51
51	63.7342	143.179	210.766	1356.2
52	59.6528	143.243	210.157	1356.1
53	59.8951	143.3	209.551	1355.95
54	59.9406	143.349	208.966	1355.76
55	64.0054	143.362	208.4	1355.29
56	64.0735	143.369	207.853	1354.81
57	64.4609	143.369	207.31	1354.26
58	58.7627	143.407	206.764	1354.02
59	63.7467	143.404	206.238	1353.47
60	63.5668	143.399	205.729	1352.92
61	63.6632	143.39	205.221	1352.34
62	66.8988	143.354	204.741	1351.58
63	68.3386	143.306	204.268	1350.72
64	68.262	143.257	203.808	1349.86
65	68.4248	143.204	203.351	1348.98
66	63.2398	143.183	202.89	1348.36
67	68.5157	143.125	202.448	1347.45
68	68.1587	143.069	202.017	1346.57
69	68.1966	143.009	201.588	1345.66
70	68.2203	142.949	201.172	1344.77
71	68.4122	142.885	200.757	1343.84
72	63.4217	142.852	200.338	1343.15
73	68.7386	142.783	199.937	1342.2
74	61.3759	142.758	199.525	1341.59
75	61.4659	142.73	199.114	1340.95
76	62.007	142.697	198.715	1340.29
77	66.1339	142.638	198.33	1339.44
78	65.9772	142.58	197.954	1338.59
79	66.0371	142.519	197.579	1337.73
80	66.3519	142.457	197.214	1336.87
81	71.243	142.365	196.864	1335.79
82	71.2547	142.274	196.523	1334.72
83	71.6492	142.179	196.184	1333.62
84	65.8903	142.116	195.837	1332.77
85	70.976	142.024	195.505	1331.7
86	70.9812	141.933	195.181	1330.65
87	71.1078	141.84	194.858	1329.58
88	70.986	141.749	194.542	1328.53
89	76.5738	141.627	194.241	1327.26
90	76.4281	141.508	193.946	1326.01
91	76.495	141.388	193.653	1324.76
92	71.9042	141.292	193.354	1323.69
93	76.8275	141.17	193.069	1322.43
94	76.8799	141.05	192.789	1321.19
95	77.1237	140.928	192.511	1319.94
96	76.9387	140.808	192.239	1318.71
97	77.1598	140.687	191.967	1317.46
98	72.5104	140.589	191.691	1316.4
99	76.5593	140.471	191.424	1315.19
100	73.7153	140.368	191.157	1314.1
101	73.9053	140.262	190.89	1312.99
102	73.7769	140.159	190.629	1311.9
103	73.838	140.055	190.368	1310.81
104	71.7954	139.961	190.108	1309.79
105	71.8847	139.865	189.849	1308.77
106	71.7702	139.771	189.594	1307.76
107	77.1561	139.653	189.352	1306.58
108	81.7456	139.518	189.124	1305.27
109	81.7992	139.381	188.897	1303.95
110	81.498	139.248	188.673	1302.66
111	81.6781	139.114	188.45	1301.36
112	76.0855	139.004	188.22	1300.25
113	81.453	138.872	188.001	1298.98
114	81.4326	138.742	187.786	1297.72
115	81.5154	138.611	187.572	1296.46
116	86.2786	138.463	187.371	1295.07
117	87.1034	138.311	187.172	1293.66
118	86.9004	138.162	186.976	1292.28
119	87.253	138.012	186.781	1290.88
120	86.4264	137.867	186.588	1289.53
121	86.4595	137.722	186.396	1288.17
122	87.104	137.577	186.208	1286.82
123	87.16	137.431	186.02	1285.47
124	86.8866	137.288	185.835	1284.14
125	86.924	137.145	185.651	1282.81
126	86.8101	137.004	185.469	1281.5
127	86.8883	136.863	185.288	1280.19
128	87.6509	136.721	185.111	1278.87
129	88.6553	136.575	184.936	1277.53
130	92.4201	136.417	184.771	1276.11
131	92.6151	136.259	184.606	1274.68
132	92.968	136.102	184.445	1273.26
133	93.1125	135.944	184.284	1271.84
134	89.6639	135.801	184.12	1270.53
135	94.4202	135.641	183.964	1269.09
136	93.0533	135.488	183.809	1267.71
137	93.0977	135.334	183.653	1266.33
138	93.2546	135.183	183.501	1264.96
139	93.317	135.031	183.348	1263.59
140	99.7804	134.859	183.209	1262.08
141	100.046	134.687	183.07	1260.56
142	103.236	134.506	182.939	1258.99
143	103.282	134.326	182.808	1257.41
144	98.0691	134.165	182.67	1255.99
145	98.1996	134.003	182.533	1254.56
146	98.1932	133.844	182.398	1253.15
147	103.927	133.667	182.272	1251.61
148	104.194	133.491	182.149	1250.08
149	104.395	133.314	182.026	1248.54
150	104.105	133.141	181.904	1247.04
151	104.178	132.968	181.783	1245.53
152	104.14	132.797	181.663	1244.04
153	104.321	132.626	181.543	1242.55
154	104.076	132.458	181.425	1241.09
155	109.825	132.273	181.316	1239.5
156	105.133	132.104	181.202	1238.03
157	105.375	131.934	181.087	1236.56
158	114.859	131.739	180.989	1234.9
159	114.963	131.543	180.891	1233.23
160	120.609	131.333	180.802	1231.47
161	120.948	131.123	180.714	1229.7
162	124.572	130.905	180.632	1227.87
163	124.622	130.687	180.551	1226.05
164	120.621	130.484	180.465	1224.34
165	120.73	130.281	180.379	1222.63
166	120.695	130.08	180.294	1220.94
167	120.784	129.88	180.21	1219.25
168	120.801	129.682	180.126	1217.58
169	126.365	129.469	180.051	1215.8
170	126.003	129.259	179.976	1214.05
171	126.099	129.05	179.901	1212.3
172	121.468	128.856	179.82	1210.67
173	121.633	128.662	179.741	1209.03
174	121.725	128.47	179.662	1207.42
175	121.857	128.278	179.583	1205.8
176	121.711	128.088	179.505	1204.21
177	125.45	127.889	179.433	1202.55
178	125.431	127.693	179.361	1200.9
179	125.46	127.496	179.289	1199.26
180	120.429	127.316	179.212	1197.74
181	120.568	127.135	179.135	1196.22
182	120.522	126.957	179.058	1194.71
183	120.71	126.778	178.982	1193.21
184	125.398	126.589	178.913	1191.63
185	125.586	126.401	178.845	1190.05
186	125.718	126.214	178.777	1188.49
187	125.766	126.027	178.709	1186.92
188	120.202	125.856	178.635	1185.49
189	125.668	125.672	178.568	1183.95
190	126.131	125.489	178.503	1182.42
191	130.652	125.295	178.443	1180.8
192	130.639	125.103	178.384	1179.21
193	130.659	124.912	178.325	1177.62
194	130.623	124.723	178.266	1176.05
195	130.85	124.533	178.208	1174.47
196	126.057	124.357	178.145	1173
197	131.154	124.17	178.088	1171.45
198	131.018	123.984	178.031	1169.91
199	131.039	123.799	177.975	1168.37
200	130.857	123.617	177.919	1166.85
201	131.016	123.434	177.863	1165.33
202	130.934	123.254	177.808	1163.84
203	135.857	123.062	177.758	1162.25
204	135.704	122.873	177.709	1160.69
205	135.726	122.684	177.66	1159.13
206	140.841	122.485	177.617	1157.5
207	140.897	122.286	177.575	1155.86
208	137.077	122.099	177.528	1154.32
209	137.293	121.911	177.482	1152.77
210	142.356	121.714	177.442	1151.15
211	142.416	121.517	177.403	1149.54
212	142.276	121.322	177.363	1147.94
213	147.444	121.116	177.329	1146.26
214	147.425	120.913	177.296	1144.6
215	147.582	120.709	177.263	1142.94
216	147.663	120.507	177.23	1141.29
217	147.848	120.306	177.198	1139.64
218	147.762	120.107	177.165	1138.02
219	163.713	119.873	177.15	1136.13
220	168.85	119.63	177.141	1134.18
221	168.922	119.388	177.133	1132.24
222	168.916	119.148	177.124	1130.31
223	168.983	118.909	177.115	1128.39
224	169.007	118.67	177.106	1126.47
225	169.044	118.43	177.097	1124.54
226	164.461	118.2	177.084	1122.68
227	164.494	117.968	177.07	1120.82
228	164.51	117.737	177.056	1118.95
229	169.807	117.493	177.048	1116.99
230	169.854	117.249	177.04	1115.03
231	169.924	117.003	177.032	1113.05
232	169.729	116.758	177.024	1111.09
233	174.839	116.5	177.022	1109.02
