segment	rtt	rttvar	srtt	rto
0	267.079	133.539	267.079	1335.39
1	269.236	126.97	267.133	1282.9
2	271.92	121.879	267.233	1242.27
3	276.813	117.2	267.432	1205.03
4	278.714	113.417	267.634	1174.97
5	278.785	109.765	267.833	1145.95
6	282.625	106.797	268.064	1122.44
7	284.288	103.967	268.317	1100.05
8	285.862	101.566	268.561	1081.09
9	286.041	99.2305	268.804	1062.65
10	22.7381	102.901	265.728	1088.94
11	27.6503	106.281	262.752	1113
12	26.8298	109.227	260.071	1133.89
13	27.0568	112.04	257.423	1153.75
14	29.0068	114.465	255.044	1170.76
15	29.0637	116.788	252.69	1187
16	30.2041	118.821	250.551	1201.12
17	31.3411	120.751	248.443	1214.45
18	29.5175	122.505	246.488	1226.52
19	33.7442	124.116	244.589	1237.52
20	34.3664	125.551	242.837	1247.25
21	34.4092	126.932	241.1	1256.56
22	30.6529	128.237	239.456	1265.35
23	31.0142	129.49	237.827	1273.75
24	34.8594	130.571	236.335	1280.9
25	35.0726	131.611	234.855	1287.74
26	34.1753	132.57	233.461	1294.02
27	38.3483	133.439	232.107	1299.61
28	38.3306	134.232	230.832	1304.69
29	38.6637	134.995	229.567	1309.53
30	35.4971	135.733	228.354	1314.22
31	40.2806	136.387	227.179	1318.28
32	43.273	136.953	226.084	1321.71
33	43.3336	137.498	224.997	1324.98
34	41.8824	138.017	223.956	1328.09
35	42.2548	138.513	222.924	1331.03
36	48.0273	138.909	221.973	1333.24
37	48.1957	139.288	221.029	1335.33
38	47.7224	139.642	220.126	1337.26
39	47.8182	139.982	219.229	1339.09
40	47.8679	140.296	218.372	1340.74
41	50.5491	140.571	217.533	1342.1
42	44.6591	140.882	216.702	1343.76
43	47.1108	141.158	215.886	1345.15
44	46.4081	141.42	215.102	1346.46
45	46.5693	141.671	214.321	1347.69
46	55.0514	141.828	213.61	1348.24
47	56.8395	141.962	212.911	1348.6
48	52.7345	142.119	212.22	1349.17
49	53.1789	142.265	211.535	1349.65
50	52.7172	142.403	210.873	1350.09
51	57.7294	142.492	210.235	1350.17
52	58.1877	142.569	209.622	1350.17
53	58.4268	142.639	209.012	1350.12
54	63.2934	142.663	208.443	1349.74
55	68.9166	142.638	207.898	1349
56	73.5538	142.575	207.389	1347.99
57	84.238	142.428	206.922	1346.35
58	78.968	142.322	206.452	1345.03
59	79.2153	142.211	205.984	1343.67
60	84.0518	142.066	205.549	1342.08
61	84.3492	141.917	205.116	1340.45
62	83.9226	141.773	204.695	1338.88
63	88.7436	141.594	204.292	1337.04
64	84.6423	141.446	203.888	1335.45
65	85.2813	141.291	203.488	1333.82
66	90.2421	141.107	203.115	1331.97
67	90.8854	140.917	202.746	1330.08
68	95.2139	140.703	202.401	1328.02
69	96.3881	140.48	202.061	1325.9
70	107.81	140.191	201.767	1323.3
71	107.89	139.902	201.473	1320.69
72	103.202	139.648	201.174	1318.36
73	103.405	139.393	200.876	1316.02
74	98.745	139.171	200.572	1313.94
75	104.104	138.917	200.285	1311.62
76	104.473	138.666	200.006	1309.34
77	104.567	138.415	199.729	1307.05
78	110.007	138.138	199.474	1304.58
79	110.269	137.86	199.22	1302.1
80	114.404	137.565	198.985	1299.51
81	114.44	137.271	198.75	1296.92
82	114.859	136.981	198.522	1294.37
83	115.053	136.69	198.295	1291.81
84	124.825	136.354	198.1	1288.93
85	124.865	136.018	197.905	1286.05
86	126.004	135.684	197.718	1283.19
87	127.14	135.345	197.534	1280.29
88	127.216	135.013	197.355	1277.46
89	127.632	134.68	197.177	1274.62
90	131.481	134.335	197.013	1271.69
91	142.078	133.938	196.875	1268.38
92	140.245	133.559	196.736	1265.21
93	140.305	133.181	196.598	1262.05
94	145.584	132.786	196.475	1258.76
95	145.726	132.392	196.353	1255.49
96	143.407	132.017	196.229	1252.36
97	143.948	131.641	196.105	1249.23
98	144.103	131.272	195.985	1246.16
99	147.264	130.89	195.872	1242.99
100	147.149	130.516	195.761	1239.89
101	147.24	130.144	195.651	1236.8
102	138.876	129.81	195.522	1234
103	138.927	129.471	195.391	1231.16
104	137.2	129.141	195.256	1228.39
105	137.259	128.806	195.12	1225.56
106	142.231	128.448	194.995	1222.58
107	142.267	128.084	194.868	1219.54
108	141.903	127.722	194.741	1216.52
109	142.077	127.354	194.612	1213.45
110	147.454	126.961	194.496	1210.19
111	147.554	126.561	194.379	1206.87
112	170.06	126.05	194.318	1202.72
113	170.138	125.53	194.256	1198.5
114	169.719	125.015	194.194	1194.31
115	174.864	124.465	194.143	1189.86
116	174.652	123.918	194.093	1185.43
117	179.508	123.336	194.054	1180.74
118	180.608	122.752	194.018	1176.03
119	185.654	122.13	193.995	1171.04
120	185.32	121.513	193.972	1166.08
121	185.382	120.886	193.948	1161.04
122	185.849	120.259	193.925	1156
123	191.287	119.591	193.918	1150.65
124	180.644	118.987	193.88	1145.78
125	180.849	118.371	193.842	1140.81
126	180.68	117.759	193.804	1135.88
127	180.795	117.136	193.765	1130.85
128	180.641	116.517	193.726	1125.86
129	185.636	115.856	193.702	1120.55
130	180.707	115.228	193.662	1115.49
131	180.768	114.589	193.622	1110.33
132	180.688	113.953	193.581	1105.21
133	180.744	113.305	193.54	1099.98
134	185.357	112.631	193.514	1094.57
135	185.396	111.944	193.487	1089.04
136	180.715	111.291	193.445	1083.78
137	180.758	110.625	193.402	1078.4
138	180.717	109.963	193.359	1073.07
139	180.739	109.287	193.316	1067.61
140	185.796	108.581	193.289	1061.93
141	185.858	107.858	193.263	1056.13
142	180.799	107.177	193.218	1050.63
143	180.821	106.48	193.173	1045.01
144	184.981	105.757	193.143	1039.2
145	190.499	104.976	193.133	1032.94
146	185.902	104.236	193.105	1026.99
147	185.947	103.477	193.077	1020.89
148	190.307	102.69	193.067	1014.59
149	190.511	101.883	193.056	1008.12
150	200.723	101.123	193.087	1002.07
151	205.704	100.385	193.14	996.223
152	205.704	99.6536	193.192	990.421
153	205.97	98.9047	193.247	984.484
154	216.628	98.2536	193.348	979.377
155	216.845	97.5861	193.453	974.142
156	216.696	96.9223	193.557	968.935
157	221.616	96.3075	193.682	964.142
158	218.409	95.6684	193.792	959.139
159	218.461	95.0345	193.902	954.178
160	213.15	94.3578	193.988	948.851
161	213.356	93.6882	194.075	943.581
162	213.042	93.0211	194.159	938.328
163	213.08	92.3595	194.244	933.12
164	218.03	91.7472	194.35	928.328
165	218.065	91.1398	194.456	923.574
166	212.686	90.4888	194.537	918.448
167	212.78	89.8437	194.619	913.369
168	212.67	89.2027	194.699	908.321
169	217.998	88.6143	194.803	903.718
170	213.525	87.9903	194.887	898.809
171	213.611	87.3718	194.971	893.945
172	218.614	86.8028	195.076	889.499
173	218.906	86.2406	195.183	885.107
174	218.079	85.675	195.285	880.685
175	218.679	85.1189	195.389	876.34
176	218.625	84.5664	195.493	872.024
177	218.84	84.0198	195.597	867.755
178	213.043	83.4254	195.675	863.078
179	213.078	82.8359	195.753	858.44
180	213.289	82.2528	195.831	853.854
181	213.426	81.6755	195.91	849.314
182	213.476	81.1031	195.988	844.813
183	218.641	80.5813	196.089	840.739
184	222.87	80.1009	196.209	837.016
185	223.183	79.6266	196.329	833.341
186	223.059	79.1543	196.448	829.682
187	223.129	78.6857	196.567	826.053
188	222.876	78.2181	196.685	822.43
189	227.926	77.7987	196.824	819.214
190	224.185	77.3483	196.947	815.733
191	224.251	76.9015	197.068	812.28
192	224.488	76.4597	197.191	808.868
193	224.542	76.0212	197.313	805.483
194	223.757	75.5786	197.431	802.06
195	228.709	75.183	197.571	799.035
196	228.703	74.7897	197.71	796.027
197	228.868	74.4001	197.849	793.05
198	228.689	74.0112	197.986	790.076
199	234.739	73.6785	198.15	787.579
200	234.781	73.3478	198.314	785.096
201	234.944	73.0199	198.478	782.637
202	234.97	72.6938	198.64	780.191
203	245.324	72.4615	198.849	778.541
204	244.882	72.2256	199.054	776.859
205	250.032	72.0359	199.282	775.569
206	249.517	71.8412	199.506	774.236
207	249.548	71.6466	199.73	772.902
208	246.423	71.4238	199.938	771.328
209	246.486	71.2017	200.146	769.759
210	246.623	70.9809	200.353	768.201
211	256.908	70.8521	200.606	767.423
212	120.062	70.9386	200.246	767.755
213	131.864	70.9158	199.941	767.267
214	131.947	70.8897	199.637	766.755
215	136.533	70.8202	199.356	765.917
216	136.489	70.7492	199.075	765.068
217	136.353	70.6775	198.795	764.215
218	136.418	70.6034	198.517	763.344
219	136.483	70.5269	198.24	762.455
220	131.486	70.4932	197.942	761.887
221	131.596	70.4562	197.645	761.295
222	136.401	70.3739	197.372	760.363
223	136.349	70.2904	197.1	759.423
224	136.305	70.2056	196.828	758.473
