segment	rtt	rttvar	srtt	rto
0	266.653	133.327	266.653	1333.27
1	268.474	126.751	266.699	1280.71
2	272.633	121.717	266.823	1240.56
3	276.187	117.036	267.018	1203.31
4	276.52	113.196	267.187	1172.75
5	281.343	109.658	267.44	1144.71
6	281.437	106.669	267.659	1121.01
7	283.783	103.839	267.911	1098.63
8	285.861	101.454	268.16	1079.79
9	285.897	99.1282	268.406	1061.43
10	21.6203	102.82	265.322	1087.88
11	21.8027	106.337	262.278	1112.97
12	22.5555	109.369	259.554	1134.5
13	24.9874	112.214	256.888	1154.6
14	24.13	114.725	254.463	1172.27
15	24.6681	117.123	252.07	1189.05
16	22.5264	119.285	249.863	1204.14
17	22.5821	121.361	247.677	1218.57
18	25.364	123.164	245.692	1231.01
19	31.3149	124.793	243.778	1242.12
20	29.002	126.293	241.988	1252.33
21	29.0372	127.737	240.214	1262.11
22	31.9968	128.994	238.587	1270.54
23	32.1872	130.204	236.975	1278.61
24	32.4547	131.297	235.471	1285.84
25	32.5117	132.351	233.978	1292.78
26	34.0455	133.289	232.59	1298.9
27	34.2001	134.193	231.212	1304.76
28	36.9793	134.983	229.934	1309.8
29	38.2846	135.729	228.674	1314.51
30	37.947	136.417	227.482	1318.81
31	38.0746	137.079	226.298	1322.93
32	46.6161	137.586	225.228	1325.92
33	46.7086	138.073	224.166	1328.75
34	45.6148	138.533	223.151	1331.42
35	45.6838	138.976	222.143	1333.95
36	52.9365	139.304	221.223	1335.66
37	52.9978	139.619	220.309	1337.26
38	49.7841	139.941	219.421	1338.95
39	56.9225	140.176	218.574	1339.98
40	56.5368	140.394	217.764	1340.92
41	56.7702	140.6	216.959	1341.76
42	60.4843	140.753	216.207	1342.23
43	62.1126	140.881	215.466	1342.52
44	63.1833	140.987	214.761	1342.66
45	63.2679	141.084	214.06	1342.73
46	60.2129	141.198	213.373	1342.96
47	60.5689	141.302	212.691	1343.1
48	57.9805	141.417	212.024	1343.36
49	58.1569	141.525	211.361	1343.56
50	56.3782	141.637	210.715	1343.81
51	56.9526	141.738	210.074	1343.98
52	57.4826	141.825	209.459	1344.06
53	58.9259	141.895	208.852	1344.02
54	57.2008	141.972	208.26	1344.03
55	57.4345	142.041	207.67	1344
56	64.4653	142.05	207.128	1343.53
57	66.0566	142.042	206.594	1342.93
58	66.4715	142.028	206.078	1342.3
59	68.7909	141.993	205.574	1341.52
60	71.1204	141.939	205.094	1340.61
61	78.8539	141.827	204.643	1339.26
62	75.3747	141.74	204.194	1338.11
63	79.6706	141.621	203.761	1336.73
64	86.4188	141.456	203.365	1335.02
65	86.5005	141.29	202.97	1333.29
66	87.9054	141.118	202.592	1331.53
67	88.0126	140.943	202.215	1329.76
68	86.7754	140.78	201.845	1328.08
69	88.9127	140.601	201.483	1326.29
70	87.4589	140.435	201.127	1324.61
71	92.1586	140.238	200.786	1322.69
72	92.7688	140.042	200.457	1320.79
73	93.8482	139.838	200.132	1318.84
74	87.2333	139.678	199.796	1317.22
75	87.8207	139.513	199.462	1315.56
76	88.4534	139.347	199.14	1313.92
77	89.3955	139.175	198.821	1312.22
78	88.5818	139.011	198.507	1310.59
79	105.706	138.748	198.244	1308.23
80	109.016	138.473	197.996	1305.78
81	109.967	138.193	197.751	1303.29
82	102.093	137.961	197.492	1301.18
83	103.266	137.724	197.235	1299.03
84	104.382	137.485	196.989	1296.87
85	105.09	137.243	196.744	1294.69
86	117.679	136.94	196.538	1292.06
87	117.999	136.635	196.334	1289.42
88	113.306	136.362	196.122	1287.02
89	114.752	136.081	195.914	1284.57
90	114.779	135.807	195.711	1282.16
91	114.923	135.532	195.509	1279.76
92	123.133	135.222	195.332	1277.11
93	123.257	134.912	195.155	1274.45
94	119.381	134.628	194.973	1272
95	120.664	134.338	194.795	1269.5
96	121.038	134.052	194.621	1267.04
97	121.807	133.764	194.449	1264.56
98	122.176	133.479	194.282	1262.11
99	124.793	133.177	194.118	1259.53
100	128.458	132.859	193.963	1256.83
101	128.488	132.535	193.806	1254.08
102	128.471	132.211	193.648	1251.34
103	132.468	131.863	193.499	1248.4
104	132.133	131.518	193.348	1245.49
105	136.596	131.144	193.206	1242.36
106	136.102	130.774	193.063	1239.25
107	136.156	130.397	192.918	1236.09
108	148.602	129.958	192.805	1232.47
109	151.219	129.497	192.697	1228.68
110	150.542	129.042	192.587	1224.93
111	153.449	128.564	192.483	1221
112	156.258	128.073	192.387	1216.97
113	161.183	127.547	192.302	1212.67
114	160.758	127.025	192.216	1208.41
115	160.963	126.493	192.129	1204.07
116	159.65	125.97	192.039	1199.8
117	159.763	125.438	191.948	1195.45
118	161.384	124.899	191.861	1191.05
119	162.437	124.344	191.775	1186.53
120	162.257	123.793	191.689	1182.03
121	170.967	123.179	191.628	1177.06
122	165.64	122.601	191.55	1172.36
123	165.786	122.01	191.472	1167.55
124	167.758	121.411	191.399	1162.69
125	167.813	120.799	191.326	1157.72
126	165.793	120.204	191.246	1152.88
127	170.178	119.568	191.178	1147.73
128	167.953	118.951	191.104	1142.71
129	178.23	118.253	191.062	1137.09
130	177.521	117.564	191.017	1131.53
131	177.548	116.861	190.972	1125.86
132	185.148	116.111	190.952	1119.84
133	185.199	115.344	190.932	1113.69
134	185.253	114.583	190.912	1107.57
135	190.561	113.767	190.911	1101.04
136	186.407	112.986	190.895	1094.78
