segment	rtt	rttvar	srtt	rto
0	3.41445	1.70722	3.41445	200
1	0.9305	1.9014	3.10395	200
2	1.58728	1.80522	2.91437	200
3	1.45358	1.76216	2.82307	200
4	2.0911	1.63339	2.77732	200
5	2.03209	1.55937	2.74627	200
6	2.73773	1.43014	2.74591	200
7	2.65912	1.34618	2.7432	200
8	3.31589	1.29783	2.76109	200
9	3.38149	1.26396	2.7766	200
10	4.08142	1.266	2.80922	200
11	4.1543	1.2693	2.83724	200
12	4.85573	1.30051	2.8793	200
13	4.78184	1.32201	2.91327	200
14	5.48577	1.36667	2.95921	200
15	5.43545	1.40135	2.9979	200
16	6.10327	1.4546	3.04642	200
17	6.13298	1.49993	3.08929	200
18	6.96542	1.56593	3.14312	200
19	6.81305	1.61853	3.18899	200
20	7.85557	1.69473	3.24733	200
21	7.77154	1.75904	3.29874	200
22	8.54746	1.83835	3.35838	200
23	8.53302	1.90786	3.41228	200
24	9.20859	1.98886	3.47266	200
25	9.24966	2.06171	3.52821	200
26	9.83001	2.14325	3.5888	200
27	9.98252	2.21915	3.64589	200
28	10.6236	2.30413	3.70819	200
29	10.7782	2.38356	3.76711	200
30	11.3068	2.46949	3.82994	200
31	11.2829	2.54736	3.88816	200
32	12.1173	2.63614	3.95245	200
33	11.952	2.71501	4.01127	200
34	12.7749	2.80396	4.07571	200
35	12.6685	2.88436	4.13538	200
36	13.4881	2.9742	4.20033	200
37	13.614	3.05893	4.26226	200
38	13.8904	3.14536	4.32561	200
39	13.9892	3.22684	4.386	200
40	14.7617	3.3162	4.45085	200
41	14.3284	3.39431	4.50964	200
42	15.084	3.47979	4.57259	200
43	15.1467	3.5604	4.63267	200
44	15.9281	3.6483	4.69684	200
45	15.7514	3.7288	4.75692	200
46	16.452	3.81539	4.82048	200
47	16.6529	3.8989	4.88211	200
48	17.164	3.98623	4.94608	200
49	17.1376	4.06828	5.00703	200
50	17.8305	4.15583	5.07115	200
51	17.7531	4.23781	5.13212	200
52	18.4287	4.32491	5.19605	200
53	18.5524	4.40854	5.25788	200
54	19.2848	4.4976	5.32282	200
55	19.1704	4.58108	5.38464	200
56	19.8971	4.66975	5.44943	200
57	19.9513	4.75451	5.51193	200
58	20.5832	4.84345	5.5769	200
59	20.4402	4.92694	5.63882	200
60	21.3844	5.0171	5.70443	200
61	21.3165	5.10254	5.76738	200
62	22.0333	5.19257	5.83297	200
63	22.11	5.27917	5.89655	200
64	22.7748	5.36978	5.96248	200
