time	cwndsize
0.288321	11
0.289062	12
0.290461	13
0.294285	14
0.295199	15
0.295451	16
0.299043	17
0.3017	18
0.303397	19
0.304213	20
0.306609	21
0.307557	22
0.310914	23
0.312804	24
0.313242	25
0.313303	26
0.317312	27
0.319076	28
0.320631	29
0.320676	30
0.322499	31
0.322964	32
0.328924	33
0.333413	34
0.337061	35
0.337134	36
0.337396	37
0.339471	38
0.342689	39
0.344437	40
0.348129	41
0.348192	42
0.353604	43
0.35368	44
0.353716	45
0.356344	46
0.356382	47
0.367838	48
0.368704	49
0.36885	50
0.380155	51
0.380831	52
0.393518	53
0.395249	54
0.405682	55
0.40572	56
0.405744	57
0.410577	58
0.417878	59
0.420993	60
0.421968	61
0.423196	62
0.445643	63
0.450113	64
0.45056	65
0.45397	66
0.487298	67
0.488004	68
0.488097	69
0.488677	70
0.488776	71
0.49378	72
0.49401	73
0.499375	74
0.501107	75
0.50704	76
0.507171	77
0.510944	78
0.51203	79
0.516306	80
0.516346	81
0.517732	82
0.517807	83
0.520024	84
0.52822	85
0.530178	86
0.536265	87
0.539634	88
0.539747	89
0.549	90
0.562915	91
0.569233	92
0.569356	93
0.570891	94
0.570928	95
0.581668	96
0.58186	97
0.582058	98
0.5919	99
0.599116	100
0.599237	101
0.599407	102
0.603374	103
0.606639	104
0.62395	105
0.625236	106
0.626351	107
0.626391	108
0.626434	109
0.632521	110
0.632663	111
0.636156	112
0.63624	113
0.636324	114
0.636461	115
0.636601	116
0.636731	117
0.636891	118
0.637036	119
0.642039	120
0.644575	121
0.650433	122
0.650505	123
0.652547	124
0.666502	125
0.666548	126
0.668426	127
0.674616	128
0.674663	64
0.674685	64.0156
0.680231	64.0312
0.68352	64.0469
0.696428	64.0625
0.696456	64.0781
0.696516	64.0938
0.696541	64.1094
0.696595	64.125
0.696659	64.1406
0.701676	64.1562
0.70174	64.1719
0.704535	64.1875
0.704598	64.2031
0.707632	64.2188
0.707678	64.2344
0.712677	64.25
0.712732	64.2656
0.712757	64.2812
0.712779	64.2969
0.7128	64.3125
0.723721	64.3281
0.726793	64.3438
0.728996	64.3594
0.729042	64.375
0.729357	64.3906
0.740217	64.4062
0.740266	64.4219
0.745616	64.4375
0.745776	64.4531
0.751054	64.4688
0.751084	64.4844
0.751236	64.5
0.751259	64.5156
0.756262	64.5312
0.756744	64.5469
0.756788	64.5625
0.756817	64.5781
0.76168	64.5938
0.761727	64.6094
0.761835	64.625
0.775093	64.6406
0.775236	64.6562
0.781689	64.6719
0.786422	64.6875
0.786501	64.7031
0.786592	64.7188
0.786645	64.7344
0.792626	64.75
0.797637	64.7656
0.797784	64.7812
0.826231	64.7969
0.830194	64.8125
0.830363	64.8281
0.833574	64.8438
0.835651	64.8594
0.835782	64.875
0.836011	64.8906
0.846312	64.9062
0.846637	64.9219
0.846683	64.9375
0.847205	64.9531
0.857597	64.9688
0.863512	64.9844
0.86355	65
0.868464	65.0154
0.8685	65.0308
0.892177	65.0462
0.892214	65.0615
0.892646	65.0769
0.903227	65.0923
0.903331	65.1077
0.908859	65.1231
0.908918	65.1385
0.908995	65.1538
0.9256	65.1692
0.925693	65.1846
0.930467	65.2
0.930521	65.2154
0.930821	65.2308
0.930896	65.2462
0.930975	65.2615
0.939087	65.2769
0.939154	65.2923
0.944805	65.3077
0.950987	65.3231
0.951135	65.3385
0.979407	65.3538
0.979566	65.3692
0.979742	65.3846
0.984692	65.4
0.984726	65.4154
0.984956	65.4308
0.990102	65.4462
0.990224	65.4615
0.993848	65.4769
0.993877	65.4923
0.993951	65.5077
0.994079	65.5231
0.994186	65.5385
1.00241	65.5538
1.00252	65.5692
1.00255	65.5846
1.00269	65.6
1.00516	65.6154
1.00521	65.6308
1.00529	65.6462
1.0054	65.6615
1.00548	65.6769
1.00554	65.6923
1.01035	65.7077
1.0105	65.7231
1.01703	65.7385
1.01917	65.7538
1.0192	65.7692
1.01928	65.7846
1.0194	65.8
1.01959	65.8154
1.02496	65.8308
1.02904	65.8462
1.03196	65.8615
1.03325	65.8769
1.04277	65.8923
1.04669	65.9077
1.04674	65.9231
1.04676	65.9385
1.04869	65.9538
1.04873	65.9692
1.05507	65.9846
1.05512	66
1.05642	66.0152
1.05976	66.0303
1.06486	66.0455
1.06491	66.0606
1.065	66.0758
1.07196	66.0909
1.07395	66.1061
1.07401	66.1212
1.07404	66.1364
1.07828	66.1515
1.07841	66.1667
1.07849	66.1818
1.07856	66.197
1.07868	66.2121
1.07879	66.2273
1.08308	66.2424
1.08697	66.2576
1.0871	33.1288
1.12039	33.1591
1.12048	33.1894
1.12052	33.2197
1.1245	33.25
1.12553	33.2803
1.13033	33.3106
1.13035	33.3409
1.13232	33.3712
1.13234	33.4015
1.13236	33.4318
1.13241	33.4621
1.13851	33.4924
1.13924	33.5227
1.17215	33.553
1.17749	33.5833
1.17806	33.6136
1.17872	33.6439
1.18088	33.6742
1.18505	33.7045
1.1865	33.7348
1.18657	33.7652
1.18662	33.7955
1.19153	33.8258
1.19167	33.8561
1.19173	33.8864
1.20417	33.9167
1.21135	33.947
1.21977	33.9773
1.21987	34.0076
1.21989	34.037
1.22389	34.0664
1.22463	34.0958
1.22895	34.1252
1.22961	34.1546
1.23646	34.184
1.2372	34.2135
1.24237	34.2429
1.24243	34.2723
