segment	rtt	rttvar	srtt	rto
0	322.609	161.304	322.609	1613.04
1	324.188	153.318	322.648	1549.19
2	325.434	147.046	322.706	1499.07
3	327.699	141.127	322.81	1451.83
4	329.74	136.334	322.934	1413.61
5	331.191	131.76	323.082	1377.16
6	333.818	127.978	323.249	1347.07
7	334.48	124.33	323.425	1318.06
8	335.263	121.205	323.589	1293.23
9	336.759	118.204	323.772	1269.4
10	21.5703	122.804	319.995	1302.43
11	21.806	127.189	316.267	1333.78
12	20.6792	131.016	312.908	1361.04
13	20.7983	134.677	309.589	1387.01
14	22.5308	137.852	306.599	1409.41
15	23.4492	140.879	303.649	1430.68
16	23.2904	143.561	300.954	1449.44
17	24.0289	146.126	298.291	1467.3
18	25.7775	148.383	295.858	1482.92
19	28.1073	150.514	293.467	1497.58
20	28.5796	152.42	291.26	1510.62
21	29.0709	154.25	289.075	1523.07
22	30.2905	155.883	287.053	1534.12
23	30.8399	157.451	285.051	1544.66
24	30.9553	158.872	283.183	1554.16
25	31.5934	160.236	281.333	1563.22
26	35.8393	161.42	279.628	1570.99
27	36.4831	162.555	277.94	1578.38
28	41.2242	163.531	276.382	1584.63
29	47.2027	164.394	274.875	1590.03
30	75.7958	164.828	273.63	1592.25
31	77.1889	165.223	272.403	1594.19
32	77.7087	165.574	271.244	1595.84
33	78.3786	165.899	270.096	1597.29
34	78.5141	166.191	269.007	1598.53
35	79.9745	166.45	267.933	1599.54
36	81.2655	166.67	266.919	1600.28
37	82.5383	166.863	265.917	1600.82
40	81.7822	167.042	264.957	1601.3
41	82.357	167.205	264.006	1601.64
42	82.3236	167.349	263.098	1601.89
43	82.8907	167.478	262.197	1602.02
44	82.7545	167.593	261.334	1602.08
45	85.3104	167.674	260.488	1601.88
46	81.71	167.777	259.66	1601.88
47	82.4952	167.864	258.84	1601.75
48	80.7221	167.955	258.045	1601.69
49	81.4531	168.032	257.257	1601.52
50	80.4827	168.108	256.495	1601.36
51	81.0454	168.171	255.738	1601.11
52	81.3076	168.223	255.012	1600.8
53	83.0696	168.254	254.295	1600.33
54	79.5042	168.307	253.59	1600.05
55	79.5462	168.353	252.889	1599.71
56	80.2641	168.387	252.214	1599.31
57	80.933	168.409	251.545	1598.82
58	90.107	168.356	250.934	1597.78
59	90.8156	168.294	250.327	1596.68
60	95.0118	168.199	249.756	1595.34
61	95.798	168.094	249.19	1593.94
62	96.9383	167.981	248.646	1592.49
63	99.0518	167.849	248.112	1590.91
64	104.464	167.681	247.613	1589.06
65	108.12	167.486	247.129	1587.01
66	110.794	167.275	246.668	1584.87
67	111.475	167.058	246.212	1582.68
68	116.639	166.812	245.785	1580.28
69	117.951	166.555	245.365	1577.81
70	122.513	166.275	244.971	1575.17
71	124.299	165.983	244.584	1572.45
72	125.57	165.689	244.212	1569.73
73	126.131	165.392	243.843	1566.98
74	128.107	165.089	243.491	1564.2
75	128.563	164.783	243.14	1561.4
76	129.489	164.479	242.802	1558.63
77	130.221	164.17	242.467	1555.82
78	131.035	163.863	242.143	1553.05
79	131.871	163.552	241.822	1550.23
80	133.178	163.24	241.514	1547.43
81	133.725	162.925	241.208	1544.6
82	135.947	162.604	240.915	1541.75
83	136.464	162.281	240.625	1538.87
84	138.727	161.953	240.348	1535.97
85	140.261	161.617	240.076	1533.01
86	141.092	161.284	239.813	1530.08
87	141.717	160.947	239.552	1527.13
88	142.034	160.617	239.298	1524.23
89	142.96	160.282	239.047	1521.31
90	141.506	159.962	238.798	1518.5
91	141.914	159.64	238.551	1515.67
92	142.044	159.325	238.31	1512.91
93	142.682	159.006	238.071	1510.12
94	143.532	158.69	237.839	1507.36
95	143.674	158.374	237.608	1504.6
96	141.856	158.073	237.378	1501.96
97	142.533	157.769	237.15	1499.3
98	142.884	157.469	236.928	1496.68
99	143.688	157.166	236.708	1494.04
100	143.459	156.87	236.492	1491.46
101	144.189	156.571	236.278	1488.85
102	144.931	156.275	236.071	1486.27
103	147.037	155.969	235.868	1483.62
104	151.191	155.651	235.679	1480.89
105	153.137	155.325	235.495	1478.09
106	158.387	154.982	235.326	1475.18
107	159.822	154.633	235.161	1472.23
108	160.077	154.29	234.999	1469.32
109	160.587	153.946	234.838	1466.41
110	160.75	153.608	234.681	1463.54
111	161.255	153.268	234.526	1460.67
112	160.4	152.938	234.371	1457.88
113	160.991	152.607	234.218	1455.07
114	166.106	152.26	234.079	1452.16
115	166.787	151.912	233.941	1449.24
116	168.432	151.564	233.809	1446.32
117	168.95	151.214	233.678	1443.39
118	173.839	150.851	233.559	1440.37
119	174.785	150.486	233.443	1437.33
120	175.411	150.125	233.329	1434.33
121	175.479	149.764	233.217	1431.33
122	165.803	149.448	233.087	1428.67
123	166.795	149.128	232.959	1425.98
124	166.946	148.813	232.834	1423.34
125	167.352	148.497	232.71	1420.69
126	170.883	148.174	232.595	1417.99
127	172.186	147.846	232.482	1415.25
128	174.3	147.517	232.375	1412.51
129	174.963	147.186	232.27	1409.75
134	170.676	146.875	232.158	1407.16
135	172.103	146.561	232.049	1404.54
136	171.034	146.255	231.94	1401.98
137	173.168	145.943	231.835	1399.38
138	164.445	145.666	231.717	1397.05
139	164.797	145.389	231.599	1394.71
140	164.598	145.117	231.483	1392.42
141	166.459	144.839	231.37	1390.08
142	155.858	144.601	231.241	1388.05
143	157.123	144.36	231.114	1385.99
144	158.58	144.117	230.991	1383.93
145	166.168	143.849	230.882	1381.68
146	158.65	143.611	230.761	1379.65
147	160.162	143.367	230.644	1377.58
148	159.952	143.128	230.527	1375.55
149	163.205	142.879	230.417	1373.45
150	162.608	142.635	230.306	1371.39
151	164.625	142.385	230.2	1369.28
152	166.871	142.132	230.098	1367.15
155	177.195	141.846	230.014	1364.78
156	183.035	141.546	229.939	1362.3
158	216.542	141.14	229.918	1359.04
159	217.489	140.738	229.899	1355.8
160	219.043	140.332	229.882	1352.54
161	219.138	139.932	229.865	1349.32
162	218.539	139.535	229.848	1346.13
163	218.624	139.144	229.83	1342.98
164	219.231	138.752	229.814	1339.83
165	220.677	138.362	229.801	1336.69
166	227.596	137.952	229.797	1333.41
167	229.787	137.541	229.797	1330.13
168	230.495	137.134	229.798	1326.87
169	231.818	136.736	229.801	1323.69
170	232.531	136.342	229.805	1320.54
171	233.135	135.956	229.81	1317.45
172	236.74	135.58	229.82	1314.46
173	238.306	135.215	229.832	1311.55
174	287.769	134.993	229.916	1309.86
175	288.538	134.776	229.999	1308.21
176	287.577	134.557	230.081	1306.54
177	289.72	134.346	230.164	1304.94
