time	cwndsize
0.242066	11
0.243424	12
0.244798	13
0.24617	14
0.247555	15
0.248899	16
0.25031	17
0.251696	18
0.253031	19
0.254412	20
0.256239	21
0.258505	22
0.259889	23
0.261267	24
0.26351	25
0.264855	26
0.266235	27
0.267611	28
0.278126	29
0.279389	30
0.281448	31
0.282131	32
0.285003	33
0.285232	34
0.286993	35
0.288327	36
0.289683	37
0.291058	38
0.292464	39
0.293929	40
0.295224	41
0.296563	42
0.297967	43
0.300013	44
0.301389	45
0.302765	46
0.304593	47
0.305977	48
0.308023	49
0.309392	50
0.310089	51
0.311652	52
0.313558	53
0.314928	54
0.316381	55
0.31768	56
0.323768	57
0.324054	58
0.324765	59
0.325448	60
0.326405	61
0.326816	62
0.327663	63
0.328177	64
0.32888	65
0.329654	66
0.330315	67
0.331713	68
0.333313	69
0.334428	70
0.337913	71
0.339285	72
0.340709	73
0.342092	74
0.355876	75
0.357211	76
0.358594	77
0.359956	78
0.364785	79
0.366135	80
0.370237	81
0.371626	82
0.372998	83
0.374794	84
0.376409	85
0.377846	86
0.379173	87
0.379891	88
0.381238	89
0.382607	90
0.384015	91
0.385358	92
0.386796	93
0.38951	94
0.390883	95
0.392275	96
0.393621	97
0.394623	98
0.395283	99
0.396579	100
0.397977	101
0.398642	102
0.399302	103
0.400026	104
0.400752	52
0.401374	52.0192
0.402065	52.0385
0.402747	52.0577
0.403475	52.0769
0.40485	52.0962
0.407583	52.1154
0.408941	52.1346
0.411707	52.1538
0.413087	52.1731
0.432285	52.1923
0.433026	52.2115
0.433985	52.2308
0.434486	52.25
0.43521	52.2692
0.436638	52.2885
0.437963	52.3077
0.439314	52.3269
0.440681	52.3462
0.442122	52.3654
0.444843	52.3846
0.445511	52.4038
0.446158	52.4231
0.447603	52.4423
0.448939	52.4615
0.450338	52.4808
0.451747	52.5
0.453064	52.5192
0.455835	52.5385
0.457202	52.5577
0.459935	52.5769
0.461341	52.5962
0.463023	52.6154
0.464756	52.6346
0.473019	52.6538
0.474385	52.6731
0.485532	52.6923
0.486912	52.7115
0.490376	52.7308
0.491724	52.75
0.493107	52.7692
0.494496	52.7885
0.497242	52.8077
0.498609	52.8269
0.529762	52.8462
0.531119	52.8654
0.531809	52.8846
0.532542	52.9038
0.533873	52.9231
0.535937	52.9423
0.536607	52.9615
0.53832	52.9808
0.54424	53
0.54555	53.0192
0.54692	53.0381
0.552474	53.057
0.553096	53.0758
0.553788	53.0947
0.554491	53.1136
0.555885	53.1324
0.557219	53.1513
0.558577	53.1702
0.559967	53.189
0.561601	53.2079
0.562933	53.2268
0.564317	53.2456
0.572559	53.2645
0.573245	53.2834
0.573913	53.3022
0.574597	53.3211
0.575278	53.34
0.575959	53.3589
0.577037	53.3777
0.5774	53.3966
0.578026	53.4155
0.578739	53.4343
0.579406	53.4532
0.580127	53.4721
0.580801	53.4909
0.581474	53.5098
0.582163	53.5287
0.58285	53.5475
0.583571	53.5664
0.585117	53.5853
0.586419	53.6041
0.587778	53.623
0.589152	53.6419
0.590541	53.6607
0.591908	53.6796
0.593308	53.6985
0.594729	53.7173
0.59632	53.7362
0.597512	53.7551
0.598837	53.7739
0.600248	53.7928
0.601747	53.8117
0.603018	53.8306
0.604717	53.8494
0.60577	53.8683
0.608307	53.8872
0.609962	53.906
0.611045	53.9249
0.613015	53.9438
0.635221	53.9626
0.637092	53.9815
0.637483	54.0004
0.639572	54.0189
0.640963	54.0374
0.646507	54.0559
0.647943	54.0744
0.649258	54.093
0.650617	54.1115
0.652668	54.13
0.654757	54.1485
0.655456	54.167
0.658026	54.1855
0.660811	54.2041
0.662843	54.2226
0.664869	54.2411
0.673794	54.2596
0.675188	54.2781
0.676542	54.2967
0.67791	54.3152
0.732117	54.3337
0.733569	54.3522
0.738294	54.3707
0.739672	54.3893
0.741736	54.4078
0.743117	54.4263
0.747941	54.4448
0.749389	54.4633
0.751404	54.4818
0.752763	54.5004
0.756226	54.5189
0.757587	54.5374
0.758906	54.5559
0.760392	54.5744
0.762526	54.593
0.764432	54.6115
0.765873	54.63
0.767158	54.6485
0.772709	54.667
0.774096	54.6855
0.784999	54.7041
0.786417	54.7226
0.787737	54.7411
0.789132	54.7596
0.790487	54.7781
0.791871	54.7967
0.796773	54.8152
0.798149	54.8337
0.799518	54.8522
0.800884	54.8707
0.802256	54.8893
0.803624	54.9078
0.805096	54.9263
0.806457	54.9448
0.811278	54.9633
0.818167	54.9818
0.818889	55.0004
0.853854	55.0185
0.855931	55.0367
0.857283	55.0549
0.858636	55.0731
0.859331	55.0913
0.860022	55.1095
0.860722	55.1276
0.861417	55.1458
0.862145	55.164
0.862776	55.1822
0.863473	55.2004
0.864157	55.2185
0.86485	55.2367
0.866198	55.2549
0.866922	55.2731
0.867579	55.2913
0.868279	55.3095
0.888767	55.3276
0.890902	55.3458
0.896418	55.364
0.899072	55.3822
0.900588	55.4004
0.902668	55.4185
0.90821	55.4367
0.910945	55.4549
0.91301	55.4731
0.915069	55.4913
0.919239	55.5095
0.921299	55.5276
0.923253	55.5458
0.92568	55.564
0.939198	55.5822
0.940554	55.6004
0.941925	55.6185
0.943296	55.6367
0.944675	55.6549
0.946049	55.6731
0.947436	55.6913
0.94954	55.7095
0.951606	55.7276
0.953606	55.7458
0.955676	55.764
0.960492	55.7822
0.962524	55.8004
0.963896	55.8185
0.966228	55.8367
0.967618	55.8549
0.968996	55.8731
0.971053	27.9365
0.97311	27.9736
0.974531	28.0106
0.981382	28.0463
0.989625	28.082
0.991015	28.1178
0.99169	28.1535
1.02052	28.1892
1.02325	28.2249
1.02532	28.2606
1.0279	28.2963
1.02926	28.332
1.03064	28.3678
1.032	28.4035
1.03338	28.4392
1.03475	28.4749
1.03543	28.5106
1.0368	28.5463
1.03818	28.582
1.03893	28.6178
1.04012	28.6535
1.04095	28.6892
1.04163	28.7249
1.04233	28.7606
1.04679	28.7963
1.04681	28.832
1.04757	28.8678
1.04826	28.9035
1.04899	28.9392
1.04969	28.9749
1.05041	29.0106
1.0511	29.0451
1.0518	29.0796
1.05248	29.1141
1.05329	29.1486
1.05467	29.183
1.06363	29.2175
1.11224	29.252
1.15857	29.2865
1.15921	29.321
1.16058	29.3554
1.16125	29.3899
1.16281	29.4244
1.16349	29.4589
1.16416	29.4934
1.16497	29.5279
1.16556	29.5623
1.16623	29.5968
1.1669	29.6313
1.16763	29.6658
1.16962	29.7003
1.16966	29.7348
1.17008	29.7692
1.17072	29.8037
1.1721	29.8382
1.23395	29.8727
1.23458	29.9072
1.23545	29.9417
1.24114	29.9761
1.2418	30.0106
1.24247	30.044
1.24319	30.0773
1.24386	30.1106
1.25739	30.144
1.25959	30.1773
1.26281	30.2106
1.41919	30.244
1.43166	30.2773
1.43371	30.3106
1.43578	30.344
1.43852	30.3773
1.43988	30.4106
1.44131	30.444
1.44269	30.4773
1.44405	30.5106
1.44476	30.544
1.44547	30.5773
1.44683	30.6106
1.4482	15.3053
1.44891	15.372
1.45026	15.4386
1.45167	15.5053
1.45446	15.572
1.45724	15.6386
1.45863	15.7053
1.46004	15.772
1.46207	15.8386
1.46568	15.9053
1.46841	15.972
1.47188	16.0386
1.47602	16.1011
1.47947	16.1636
1.48017	16.2261
1.48157	16.2886
1.48294	16.3511
1.4843	16.4136
1.52103	16.4761
1.52721	16.5386
1.5286	16.6011
1.52996	16.6636
1.53065	16.7261
1.53407	16.7886
1.53551	16.8511
1.53619	16.9136
1.53829	16.9761
1.53975	17.0386
1.54033	17.0975
1.5627	17.1563
1.56405	17.2151
1.5665	17.2739
1.56753	17.3328
1.61102	17.3916
1.63093	17.4504
1.63161	17.5092
1.63232	17.5681
1.63299	8.78403
1.63369	8.90903
1.63502	9.03403
1.63641	9.14514
1.64068	9.25625
1.64133	9.36736
1.64271	9.47847
1.64408	9.58958
1.64545	9.70069
1.65656	9.81181
1.6579	9.92292
1.65997	10.034
1.66067	10.134
1.6888	10.234
1.69933	10.334
1.70143	10.434
1.70298	10.534
1.70491	10.634
1.71013	10.734
1.71078	10.834
1.71208	10.934
1.71278	5.46701
1.71346	5.66701
1.73532	5.86701
1.74958	6.06701
1.75347	6.23368
1.75555	6.40035
1.75828	6.56701
1.76448	6.73368
1.76584	6.90035
1.76797	7.06701
1.7991	7.20987
1.80279	7.35273
1.80354	7.49559
1.80768	7.63844
1.80789	7.7813
1.80875	7.92416
1.80945	8.06701
1.85924	8.19201
1.86075	8.31701
1.86213	8.44201
1.86488	8.56701
1.86558	8.69201
1.86694	8.81701
1.86765	8.94201
1.8689	9.06701
1.87134	9.17812
1.8727	9.28924
1.87411	9.40035
1.87693	9.51146
1.87827	9.62257
1.87964	9.73368
1.88104	9.84479
1.88173	9.9559
1.88248	10.067
1.88312	10.167
1.8838	10.267
1.88453	10.367
1.89071	10.467
1.89151	10.567
1.89219	10.667
1.89288	10.767
1.89363	10.867
1.89429	10.967
1.89497	11.067
1.89774	11.1579
1.90048	11.2488
1.90461	11.3397
1.91798	11.4307
1.9193	11.5216
