segment	rtt	rttvar	srtt	rto
0	3.56516	1.78258	3.56516	200
1	0.934929	1.99449	3.23638	200
2	1.58005	1.90995	3.02934	200
3	1.37474	1.87803	2.92593	200
4	2.01535	1.7571	2.86901	200
5	2.12578	1.67261	2.83805	200
6	2.85077	1.53428	2.83858	200
7	2.75972	1.44332	2.83611	200
8	3.50272	1.39478	2.85694	200
9	3.49673	1.35702	2.87294	200
10	4.19361	1.35521	2.90595	200
11	4.12911	1.3497	2.93143	200
12	4.77548	1.3703	2.96985	200
13	4.82862	1.38775	3.00304	200
14	5.42906	1.42483	3.04636	200
15	5.49511	1.45683	3.08462	200
16	6.19602	1.50853	3.13324	200
17	6.09986	1.54903	3.17444	200
18	6.81446	1.60711	3.225	200
19	6.88393	1.65841	3.27073	200
20	7.5775	1.72462	3.32457	200
21	7.5371	1.78116	3.37244	200
22	8.2209	1.85087	3.42753	200
23	8.19891	1.91172	3.47723	200
24	8.92566	1.9854	3.53399	200
25	9.03636	2.05303	3.5869	200
26	9.61174	2.12941	3.64483	200
27	9.51357	2.19618	3.69722	200
28	10.2551	2.27407	3.75578	200
29	10.3542	2.34614	3.81076	200
30	11.1932	2.43008	3.87228	200
31	11.2336	2.50713	3.92979	200
32	11.8636	2.59192	3.99178	200
33	12.0116	2.67174	4.05074	200
34	12.7209	2.75996	4.11449	200
35	12.7875	2.84208	4.17472	200
36	13.4896	2.93198	4.23941	200
37	13.4086	3.01405	4.29973	200
38	14.0838	3.10313	4.3641	200
39	14.1754	3.18698	4.42542	200
40	14.7955	3.27677	4.49023	200
41	14.7839	3.3603	4.5515	200
42	15.423	3.44972	4.61622	200
43	15.4746	3.53391	4.67791	200
44	16.2363	3.62509	4.74358	200
45	16.2021	3.71024	4.80586	200
46	16.9278	3.80167	4.87174	200
47	16.8762	3.88712	4.93426	200
48	17.6018	3.97858	5.00024	200
49	17.5223	4.06402	5.06285	200
50	18.3186	4.15593	5.12913	200
51	18.1954	4.24161	5.19194	200
52	18.9398	4.33301	5.25804	200
53	19.201	4.42199	5.32259	200
54	19.846	4.51553	5.38983	200
55	19.7774	4.60367	5.45406	200
56	20.4179	4.69617	5.52086	200
57	20.5826	4.78553	5.58578	200
58	21.1683	4.87861	5.65294	200
59	21.1591	4.96717	5.71755	200
60	21.8594	5.06029	5.78481	200
61	21.6105	5.14711	5.84862	200
62	22.2856	5.23815	5.9149	200
63	22.2195	5.32461	5.97859	200
64	23.0075	5.41605	6.04511	200
65	23.0564	5.50389	6.10954	200
66	23.6524	5.59509	6.176	200
67	23.6267	5.68227	6.24015	200
68	24.324	5.77345	6.30664	200
69	24.3038	5.86077	6.37091	200
70	25.0294	5.95218	6.43755	200
71	24.9606	6.03948	6.50186	200
72	25.6336	6.13039	6.56829	200
73	25.663	6.21799	6.6328	200
74	26.3893	6.30947	6.69955	200
75	26.3708	6.39737	6.76425	200
76	27.031	6.48862	6.83092	200
77	27.3159	6.57834	6.89658	200
78	27.9047	6.67084	6.96391	200
79	27.7587	6.75911	7.02889	200
80	28.5348	6.85128	7.0961	200
