segment	rtt	rttvar	srtt	rto
0	281.523	140.761	281.523	1407.61
1	284.253	133.86	281.591	1352.47
2	287.159	128.514	281.707	1309.82
3	291.874	123.583	281.919	1270.58
4	292.851	119.56	282.114	1238.59
5	294.152	115.72	282.329	1208.09
6	295.326	112.51	282.532	1182.61
7	296.043	109.416	282.743	1158.07
8	296.069	106.747	282.928	1136.9
9	296.34	104.154	283.115	1116.35
10	26.9796	107.954	279.913	1143.54
11	29.7418	111.509	276.786	1168.86
12	29.6947	114.591	273.978	1190.7
13	32.4797	117.475	271.234	1211.03
14	31.5878	120.02	268.737	1228.9
15	35.0305	122.389	266.303	1245.41
16	37.2199	124.44	264.1	1259.62
17	38.1687	126.392	261.928	1273.06
18	39.0427	128.115	259.938	1284.86
19	39.7469	129.759	257.972	1296.05
20	41.1036	131.211	256.164	1305.85
21	42.5693	132.584	254.384	1315.06
22	42.0947	133.83	252.726	1323.36
23	42.4038	135.025	251.083	1331.28
24	42.4324	136.108	249.549	1338.41
25	43.0399	137.143	248.03	1345.17
26	43.7521	138.075	246.612	1351.21
27	44.4473	138.965	245.208	1356.93
28	45.1595	139.769	243.892	1362.04
29	45.7988	140.537	242.588	1366.88
30	59.2458	141.072	241.442	1370.02
31	62.0101	141.551	240.321	1372.73
32	61.4352	141.996	239.256	1375.22
33	64.1203	142.39	238.214	1377.33
34	64.812	142.743	237.228	1379.17
35	67.9489	143.044	236.267	1380.62
36	67.8683	143.32	235.351	1381.91
37	69.8496	143.561	234.452	1382.94
38	69.9358	143.779	233.595	1383.83
39	72.0249	143.964	232.754	1384.47
40	69.2362	144.16	231.936	1385.22
41	71.3233	144.324	231.133	1385.73
42	65.0749	144.533	230.335	1386.6
43	67.1563	144.713	229.55	1387.25
44	67.5953	144.872	228.8	1387.78
45	71.7265	144.985	228.073	1387.96
46	71.2086	145.091	227.373	1388.1
47	73.9826	145.165	226.688	1388.01
48	74.6761	145.225	226.033	1387.83
49	77.4083	145.254	225.392	1387.42
50	76.8584	145.281	224.773	1387.02
51	78.1633	145.292	224.162	1386.5
52	78.799	145.293	223.576	1385.92
53	80.1932	145.277	222.998	1385.22
54	80.833	145.253	222.443	1384.47
55	82.3908	145.212	221.896	1383.6
56	83.4525	145.161	221.371	1382.66
57	84.8044	145.096	220.854	1381.62
58	85.3965	145.025	220.356	1380.56
59	87.7441	144.934	219.868	1379.34
60	87.8478	144.842	219.397	1378.13
61	88.4913	144.742	218.929	1376.87
62	89.1807	144.638	218.479	1375.58
63	90.4959	144.522	218.034	1374.21
64	90.58	144.407	217.604	1372.86
65	91.2086	144.285	217.177	1371.46
66	94.8702	144.141	216.775	1369.9
67	95.5153	143.99	216.376	1368.3
68	95.2532	143.844	215.987	1366.74
69	96.6868	143.686	215.605	1365.1
70	116.35	143.409	215.295	1362.56
71	119.338	143.112	214.995	1359.89
72	119.087	142.824	214.703	1357.3
73	121.829	142.52	214.42	1354.58
74	122.385	142.219	214.146	1351.9
75	127.194	141.89	213.887	1349.01
76	127.962	141.565	213.637	1346.15
77	129.315	141.232	213.392	1343.25
78	127.63	140.917	213.148	1340.48
79	130.297	140.587	212.913	1337.61
80	129.958	140.267	212.682	1334.82
81	130.59	139.943	212.454	1332
82	130.619	139.621	212.227	1329.19
83	131.31	139.287	211.997	1326.29
84	131.395	138.954	211.768	1323.4
85	132.055	138.609	211.537	1320.41
86	132.764	138.261	211.308	1317.4
87	134.124	137.898	211.078	1314.26
88	133.409	137.539	210.847	1311.16
89	134.27	137.168	210.613	1307.95
90	134.123	136.798	210.38	1304.76
91	134.836	136.415	210.144	1301.46
92	133.503	136.041	209.904	1298.23
93	134.095	135.655	209.661	1294.9
94	135.621	135.26	209.424	1291.5
95	137.574	134.843	209.188	1287.93
96	136.124	134.436	208.947	1284.44
97	136.896	134.015	208.704	1280.82
98	136.891	133.595	208.461	1277.22
99	138.398	133.153	208.218	1273.45
100	137.547	132.72	207.973	1269.73
101	138.972	132.264	207.726	1265.84
102	139.063	131.81	207.481	1261.96
103	141.786	131.324	207.24	1257.83
104	141.038	130.845	206.996	1253.76
105	142.493	130.343	206.752	1249.49
106	142.59	129.841	206.509	1245.24
107	143.795	129.317	206.264	1240.8
108	143.083	128.8	206.017	1236.42
109	145.846	128.247	205.774	1231.75
110	146.429	127.691	205.535	1227.06
111	147.14	127.113	205.292	1222.2
112	146.505	126.544	205.047	1217.4
113	147.198	125.952	204.797	1212.41
114	145.989	125.373	204.544	1207.53
115	147.141	124.766	204.288	1202.42
116	147.199	124.162	204.033	1197.33
117	147.823	123.533	203.773	1192.03
118	147.192	122.913	203.511	1186.81
119	148.622	122.259	203.247	1181.32
120	149.042	121.604	202.986	1175.82
121	150.439	120.914	202.723	1170.03
122	149.769	120.234	202.459	1164.33
123	150.469	119.523	202.188	1158.37
124	149.808	118.824	201.915	1152.51
125	150.46	118.092	201.635	1146.37
126	149.78	117.372	201.354	1140.33
127	150.494	116.649	201.077	1134.27
128	149.001	115.947	200.794	1128.37
129	150.193	115.237	200.519	1122.41
130	150.36	114.529	200.247	1116.48
131	151.534	113.814	199.982	1110.49
132	155.016	113.065	199.737	1104.26
133	156.405	112.307	199.502	1097.96
134	160.53	111.51	199.29	1091.37
135	162.541	110.698	199.09	1084.67
136	163.265	109.884	198.896	1077.97
137	164.675	109.061	198.71	1071.2
138	165.227	108.24	198.528	1064.45
139	166.602	107.41	198.354	1057.64
140	167.343	106.58	198.186	1050.83
141	168.732	105.742	198.026	1043.96
142	170.975	104.886	197.879	1036.97
143	173.732	104.009	197.747	1029.82
144	175.765	103.117	197.628	1022.57
145	178.496	102.204	197.524	1015.16
146	180.244	101.281	197.43	1007.68
147	181.646	100.352	197.344	1000.16
148	182.922	99.4179	197.266	992.609
149	185.188	98.4685	197.2	984.948
150	246.061	97.9293	197.466	980.9
151	248.786	97.4227	197.745	977.126
152	248.66	96.9172	198.021	973.359
153	251.301	96.4429	198.311	969.854
154	251.527	95.973	198.6	966.384
155	254.272	95.5349	198.903	963.182
156	252.896	95.0834	199.196	959.863
157	255.602	94.663	199.503	956.807
158	255.688	94.2448	199.808	953.766
159	258.422	93.8575	200.127	950.986
160	256.346	93.4483	200.432	948.019
161	259.091	93.0702	200.751	945.313
162	258.504	92.6863	201.065	942.555
163	261.146	92.3319	201.391	940.047
164	262.52	91.9928	201.724	937.666
165	265.324	91.6841	202.069	935.542
166	266.392	91.3867	202.419	933.513
167	269.105	91.1183	202.781	931.727
168	269.201	90.8498	203.142	929.941
169	271.957	90.6103	203.516	928.398
170	272.07	90.3705	203.889	926.853
171	273.267	90.1424	204.266	925.405
172	212.866	89.256	204.313	918.361
173	214.83	88.4002	204.37	911.571
174	214.709	87.5517	204.426	904.839
175	215.556	86.721	204.486	898.254
176	217.417	85.9189	204.557	891.908
177	217.658	85.1274	204.628	885.647
178	216.322	84.3292	204.691	879.325
179	217.623	83.5532	204.762	873.187
180	213.5	82.74	204.809	866.729
181	214.201	81.9427	204.86	860.402
182	214.905	81.1612	204.915	854.204
183	216.243	80.4021	204.976	848.194
184	217.683	79.6663	205.045	842.376
185	217.642	78.9373	205.114	836.612
186	219.027	78.2305	205.19	831.034
187	218.335	77.5231	205.261	825.446
188	214.886	76.7515	205.316	819.328
189	213.569	75.9731	205.363	813.148
190	213.575	75.1664	205.411	806.743
191	212.214	74.3526	205.452	800.273
192	212.826	73.5153	205.498	793.621
193	212.902	72.6889	205.544	787.056
194	211.466	71.8104	205.583	780.067
195	211.225	70.9398	205.62	773.139
196	196.156	70.086	205.555	766.242
197	194.011	69.2729	205.474	759.658
198	194.707	68.4125	205.395	752.695
199	193.215	67.5856	205.306	745.99
200	191.252	66.7491	205.196	739.189
201	189.228	65.9557	205.071	732.717
202	187.138	65.1553	204.922	726.164
203	186.476	64.3768	204.768	719.782
204	184.402	63.5909	204.586	713.313
205	183.494	62.832	204.398	707.054
206	181.393	62.0661	204.177	700.706
207	179.375	61.3495	203.938	694.734
208	177.302	60.6263	203.661	688.671
209	175.106	59.9581	203.363	683.028
210	173.352	59.3342	203.051	677.725
211	171.131	58.7631	202.718	672.823
212	169.014	58.241	202.367	668.295
213	166.945	57.7656	201.998	664.123
214	165.11	57.3307	201.614	660.259
215	162.856	56.9438	201.21	656.76
216	160.744	56.6005	200.789	653.593
217	159.295	56.2858	200.356	650.642
218	159.401	55.9664	199.93	647.661
219	158.708	55.6592	199.5	644.774
220	157.395	55.3768	199.062	642.076
221	158.041	55.0777	198.634	639.256
222	158.085	54.7751	198.212	636.413
223	158.07	54.4702	197.794	633.556
224	158.642	54.1511	197.386	630.595
225	158.699	53.8289	196.983	627.614
226	159.423	53.49	196.592	624.512
227	159.361	53.1512	196.204	621.414
228	159.45	52.8096	195.821	618.298
229	158.725	52.4823	195.435	615.293
230	158.712	52.1539	195.052	612.284
231	158.687	51.825	194.673	609.274
232	158.17	51.5058	194.293	606.34
233	152.815	51.2969	193.861	604.236
234	153.278	51.0737	193.438	602.028
235	154.81	50.8144	193.036	599.551
236	155.492	50.5379	192.645	596.948
237	156.206	50.2442	192.265	594.219
238	158.049	49.9103	191.909	591.191
239	158.745	49.5883	191.59	588.296
240	158.942	49.2625	191.276	585.376
241	160.326	48.9103	190.979	582.261
242	160.996	48.5463	190.69	579.061
243	162.367	48.1574	190.418	575.677
244	163.087	47.7569	190.155	572.21
245	165.126	47.3199	189.914	568.473
246	166.515	46.8598	189.689	564.568
247	167.168	46.3918	189.473	560.607
248	166.467	45.9421	189.252	556.788
249	165.789	45.5098	189.026	553.104
250	165.112	45.0945	188.796	549.552
251	164.447	44.6955	188.562	546.126
252	164.456	44.2996	188.33	542.727
253	163.732	43.9207	188.094	539.459
254	163.107	43.5262	187.833	536.043
255	161.691	43.1641	187.561	532.874
256	160.333	42.8019	187.252	529.667
257	160.911	42.4278	186.952	526.374
258	130.91	42.7681	186.252	528.397
259	131.566	43.0661	185.568	530.097
260	132.277	43.3501	184.828	531.629
261	132.943	43.5872	184.107	532.805
262	133.594	43.8036	183.318	533.747
263	132.858	44.0117	182.53	534.623
264	132.923	44.2115	181.644	535.336
265	133.64	44.3469	180.787	535.562
266	133.609	44.448	179.944	535.528
267	133.628	44.5147	179.117	535.235
268	134.256	44.5271	178.316	534.533
269	134.304	44.5087	177.53	533.6
270	133.661	44.4859	176.747	532.634
271	134.484	44.4065	175.992	531.244
272	136.673	44.2248	175.29	529.088
273	137.875	43.9816	174.622	526.474
274	137.952	43.7204	173.967	523.73
275	138.618	43.4214	173.336	520.707
276	139.345	43.0846	172.729	517.406
277	140.619	42.6927	172.155	513.697
278	140.671	42.2924	171.593	509.932
279	135.849	42.0585	170.955	507.423
280	136.473	41.7879	170.339	504.642
281	137.16	41.4292	169.648	501.082
282	137.832	41.0287	168.985	497.214
283	138.507	40.5011	168.223	492.232
284	139.807	39.8969	167.513	486.688
285	143.141	38.9265	166.751	478.163
286	142.318	38.0207	165.988	470.153
287	143.883	37.0259	165.297	461.504
288	145.85	35.9272	164.689	452.107
289	145.918	34.8549	164.103	442.942
290	145.82	33.8191	163.531	434.084
291	144.615	32.8877	162.94	426.042
292	145.214	31.9401	162.386	417.907
293	145.906	30.9739	161.871	409.662
294	115.674	31.9253	160.427	415.83
295	115.664	32.7277	159.029	420.85
296	116.399	33.3466	157.696	424.469
297	116.355	33.8463	156.404	427.175
298	115.009	34.3181	155.111	429.656
299	112.849	34.8146	153.79	432.307
300	113.544	35.1541	152.533	433.765
301	113.582	35.3439	151.559	434.31
302	113.65	35.4721	150.611	434.388
303	38.1432	39.3219	147.799	462.374
304	40.1833	42.7366	145.109	487.002
305	44.3746	45.6365	142.591	507.682
306	45.054	48.2315	140.152	526.004
307	44.3204	50.6115	137.756	542.648
308	44.3664	52.7504	135.422	557.425
309	44.3385	54.6671	133.145	570.481
310	45.0329	56.3393	130.942	581.656
311	43.6663	57.8861	128.76	591.849
312	43.7584	59.2419	126.635	600.57
313	26.2475	61.2991	124.125	614.518
314	19.4235	63.4693	121.508	629.262
315	11.0772	65.8173	118.747	645.285
316	9.09978	68.0088	116.006	660.076
317	9.08306	69.9545	113.333	672.968
318	9.05113	71.6708	110.726	684.092
319	9.15717	73.1657	108.186	693.512
320	9.14415	74.4595	105.71	701.387
321	9.76771	75.3547	103.711	706.549
322	9.77434	76.1289	101.754	710.786
323	9.62563	76.7956	99.8351	714.2
324	7.54242	77.4413	97.9124	717.443
325	7.51316	77.9812	96.029	719.879
326	7.55423	78.4185	94.1858	721.533
327	7.47755	78.7639	92.3794	722.49
328	7.55789	79.0163	90.6123	722.742
329	7.55872	79.1845	88.882	722.358
330	7.48994	79.2765	87.1863	721.398
331	7.46587	79.2987	85.1933	719.583
332	8.16612	79.1851	83.2676	716.748
333	8.24702	78.9248	80.9232	712.322
334	8.23719	78.5349	78.6518	706.931
335	8.23031	77.8588	75.7176	698.588
336	8.23595	76.994	72.9058	688.858
337	8.26788	75.9643	70.2126	677.927
338	8.20873	74.801	67.6291	666.037
339	8.24179	73.5165	65.1546	653.287
340	8.23723	72.1332	62.7831	639.849
341	9.3325	70.5763	60.556	625.167
342	9.60594	69.3497	58.9638	613.761
343	10.359	68.0531	57.4449	601.87
344	10.9298	66.707	55.9913	589.647
345	11.6319	65.3103	54.605	577.087
346	12.3255	63.8709	53.2838	564.251
347	12.9941	61.9058	51.6051	546.851
348	14.0157	59.8794	50.0388	529.074
349	14.6935	56.8126	47.8298	502.331
350	15.1027	53.8019	45.7843	476.2
351	15.8346	50.8204	43.9124	450.476
352	16.5267	47.8911	42.2008	425.329
353	17.3181	45.015	40.6457	400.766
354	16.4989	42.4065	39.1365	378.389
355	13.0797	41.044	38.0508	366.403
356	11.5865	39.8291	36.9481	355.581
357	11.7485	38.6099	35.8981	344.778
358	12.3175	37.3575	34.9156	333.776
359	14.8047	35.9203	34.0777	321.44
360	15.4627	34.4782	33.302	309.127
361	16.8278	32.9778	32.6156	296.438
362	18.2064	31.4304	32.0152	283.459
363	19.4904	29.855	31.4934	270.333
364	20.9199	28.2482	31.0528	257.038
365	20.5981	26.7654	30.6172	244.74
366	22.7161	25.1934	30.288	231.835
367	23.5911	23.652	30.0089	219.225
368	24.1347	22.5409	29.8254	210.152
369	25.2672	21.417	29.6829	201.019
370	26.1286	20.3005	29.5718	200
371	26.8208	19.2037	29.4859	200
372	26.7285	18.1758	29.3997	200
373	26.6708	17.2104	29.3144	200
374	27.98	16.2181	29.2727	200
375	28.5581	15.2492	29.2504	200
376	30.0814	14.348	29.2764	200
377	28.9755	13.4701	29.267	200
378	27.1873	12.7582	29.202	200
379	27.5029	12.067	29.1489	200
380	28.2939	11.3662	29.1222	200
381	28.9687	10.6654	29.1174	200
382	30.2135	10.0673	29.1516	200
383	31.7163	9.59842	29.2318	200
384	32.4078	9.19702	29.331	200
385	29.699	8.75557	29.3402	200
386	28.3169	8.2723	29.3082	200
387	27.2009	7.88699	29.2424	200
388	22.1382	7.82176	28.9464	200
389	14.4391	8.37889	28.3419	200
390	11.7388	9.40691	27.3042	200
391	8.98612	10.5208	26.1593	200
392	7.69559	11.1827	25.39	200
393	7.61104	11.7324	24.6492	200
394	8.29627	12.1174	23.9678	200
395	3.5864	12.8061	23.1186	200
396	3.48806	13.3748	22.3007	200
397	4.1725	13.969	21.1677	200
398	4.09625	14.3568	20.1007	200
399	4.15698	14.5552	19.1042	200
400	4.12275	14.6084	18.1679	200
401	5.58566	14.3552	17.3815	200
402	4.34122	14.1908	16.5665	200
403	4.31098	13.9489	15.8005	200
404	4.33119	13.6389	15.0837	200
405	2.72534	13.4789	14.3113	200
406	2.67339	13.2487	13.5839	200
407	3.58798	12.8421	12.9592	200
408	3.47127	12.5626	12.5638	200
409	3.41643	12.278	12.1827	200
410	3.41262	11.9857	11.8173	200
411	4.13794	11.6268	11.4973	200
412	5.26085	11.1776	11.2374	200
413	5.94481	10.6872	11.0169	200
414	6.10803	10.2057	10.8124	200
415	6.87777	9.68309	10.6484	200
416	8.96263	9.01665	10.5782	200
417	10.3364	8.28541	10.5681	200
418	11.0192	7.63254	10.5869	200
419	11.026	7.03309	10.6052	200
420	11.6667	6.53545	10.6494	200
421	12.3562	6.23366	10.7028	200
422	12.3787	5.9488	10.7551	200
423	13.0363	5.71957	10.8264	200
424	12.3257	5.4558	10.8733	200
425	12.323	5.20542	10.9186	200
426	13.0338	5.01228	10.9847	200
427	13.2617	4.84133	11.0558	200
428	14.4308	4.74968	11.1613	200
429	14.4371	4.65756	11.2637	200
430	14.4052	4.56281	11.3618	200
431	13.0655	4.38411	11.4151	200
432	13.7387	4.25533	11.4877	200
433	13.8111	4.13458	11.5603	200
434	13.788	4.0154	11.6299	200
435	14.2677	3.9293	11.7124	200
436	14.5098	3.85856	11.7998	200
437	15.1519	3.82691	11.9045	200
438	14.6498	3.77283	11.9732	200
439	14.467	3.70888	12.0355	200
440	13.7314	3.60823	12.0779	200
441	15.8386	3.61585	12.1719	200
442	21.249	3.88891	12.3988	200
443	20.5697	4.10301	12.6031	200
444	19.9016	4.26278	12.7856	200
445	19.3217	4.37645	12.949	200
446	19.2377	4.47206	13.1062	200
447	19.8974	4.58802	13.276	200
448	21.0973	4.74969	13.4715	200
449	21.2699	4.90212	13.6665	200
450	21.2831	5.07178	13.9045	200
451	21.9564	5.25803	14.1561	200
452	22.7043	5.53221	14.5123	200
453	23.3856	5.81064	14.882	200
454	24.0913	6.09386	15.2657	200
455	24.6116	6.36486	15.6551	200
456	25.6263	6.66538	16.0706	200
