segment	rtt	rttvar	srtt	rto
0	7.37176	3.68588	7.37176	200
1	1.01874	4.35266	6.57763	200
2	1.54785	4.52194	5.9489	200
3	1.19949	4.55038	5.65207	200
4	1.87814	4.45332	5.4162	200
5	2.05499	4.36231	5.27614	200
6	2.82624	4.20294	5.17406	200
7	2.7059	4.09452	5.09693	200
8	3.38738	3.94546	5.04351	200
9	3.40046	3.83034	5.00243	200
10	4.10888	3.6835	4.98009	200
11	4.09657	3.56683	4.96169	200
12	4.98758	3.41929	4.96223	200
13	4.7225	3.30574	4.95794	200
14	5.45269	3.20534	4.96678	200
15	5.5291	3.12275	4.97556	200
16	6.21708	3.06396	4.99496	200
17	6.24241	3.0135	5.01229	200
18	7.1422	2.98895	5.04187	200
19	7.01081	2.96345	5.06648	200
20	7.64145	2.95374	5.09867	200
21	7.66617	2.94496	5.12784	200
22	8.37099	2.95174	5.1647	200
23	8.58854	2.96157	5.20036	200
24	9.11161	2.98136	5.2411	200
25	9.05381	2.99734	5.27776	200
26	9.60145	3.02285	5.31934	200
27	9.94322	3.05144	5.36062	200
28	10.4549	3.08792	5.40611	200
29	10.4311	3.1202	5.44798	200
30	11.2093	3.16422	5.49599	200
31	11.3023	3.2055	5.54135	200
32	11.926	3.25518	5.59123	200
33	11.9529	3.30086	5.63801	200
34	12.6546	3.3555	5.6896	200
35	12.5997	3.40487	5.73759	200
36	13.294	3.46253	5.79006	200
37	13.0823	3.51292	5.83803	200
38	13.775	3.57113	5.89025	200
39	13.9363	3.62707	5.94054	200
40	14.8633	3.69326	5.99631	200
41	14.8491	3.75468	6.049	200
42	15.7221	3.82514	6.10658	200
43	15.4905	3.88831	6.1599	200
44	16.2841	3.95917	6.21742	200
45	16.1404	4.02399	6.27135	200
46	16.8463	4.0952	6.32882	200
47	16.6287	4.15983	6.38246	200
48	17.3308	4.23054	6.43949	200
49	17.5211	4.29905	6.49489	200
50	18.1634	4.37275	6.55323	200
51	18.106	4.44179	6.60878	200
52	18.713	4.51546	6.66697	200
53	18.8879	4.58681	6.72355	200
54	19.5153	4.66278	6.78277	200
55	19.4719	4.73444	6.83942	200
56	20.0418	4.81005	6.89835	200
57	20.5573	4.88633	6.95723	200
58	20.9414	4.96476	7.0175	200
59	20.8822	5.03893	7.07527	200
60	21.5707	5.11773	7.13567	200
61	21.4681	5.19204	7.19346	200
62	22.1587	5.27086	7.25381	200
63	22.3689	5.34777	7.31285	200
64	23.039	5.42885	7.37428	200
65	22.9691	5.50586	7.43335	200
66	23.6774	5.58721	7.49488	200
67	23.6352	5.66481	7.55422	200
68	24.4107	5.7471	7.61619	200
69	24.321	5.82537	7.67585	200
70	25.1077	5.90827	7.73811	200
71	25.1488	5.98815	7.79856	200
72	25.8493	6.07192	7.86123	200
73	25.8326	6.15232	7.92195	200
74	26.5556	6.23665	7.9849	200
75	26.5194	6.31756	8.04587	200
76	27.1932	6.40196	8.10885	200
77	27.1983	6.48329	8.17004	200
78	27.8833	6.5681	8.23322	200
79	27.8493	6.64965	8.29452	200
80	28.5407	6.73463	8.35779	200
