segment	rtt	rttvar	srtt	rto
0	2.53603	1.26802	2.53603	200
1	0.756365	1.39593	2.31357	200
2	1.43671	1.26616	2.20397	200
3	1.34528	1.21523	2.1503	200
4	2.04636	1.07631	2.1438	200
5	2.06676	0.993041	2.14059	200
6	2.75703	0.961657	2.16628	200
7	2.78909	0.940479	2.18574	200
8	3.48302	0.962779	2.22628	200
9	3.4325	0.974951	2.25643	200
10	4.11988	1.01937	2.30302	200
11	4.10555	1.05201	2.34057	200
12	4.82516	1.1117	2.39233	200
13	4.77278	1.15701	2.43484	200
14	5.47478	1.22426	2.48913	200
15	5.47191	1.27921	2.53573	200
16	6.13077	1.35158	2.5919	200
17	6.13843	1.41255	2.64116	200
18	6.81939	1.48937	2.69919	200
19	6.85171	1.55595	2.7511	200
20	8.83513	1.66915	2.82715	200
21	8.99492	1.77139	2.89723	200
22	9.51489	1.88153	2.97243	200
23	9.74398	1.98341	3.04297	200
24	10.3846	2.09504	3.11945	200
25	10.3491	2.19378	3.18896	200
26	11.3037	2.30764	3.26699	200
27	11.4787	2.41307	3.3403	200
28	12.6507	2.53624	3.42343	200
29	12.6691	2.64806	3.50048	200
30	13.3507	2.7681	3.58256	200
31	13.321	2.87701	3.65864	200
32	14.015	2.99388	3.73955	200
33	14.0427	3.10136	3.81531	200
34	14.7181	3.21609	3.89548	200
35	14.7383	3.32202	3.97078	200
36	15.5466	3.43665	4.05116	200
37	15.4118	3.54092	4.1259	200
38	16.1155	3.65208	4.20478	200
39	16.1162	3.75532	4.27923	200
40	16.7986	3.86487	4.35747	200
41	15.5163	3.95171	4.42389	200
42	16.1966	4.04481	4.49397	200
43	16.193	4.13179	4.56044	200
44	16.9794	4.22596	4.631	200
45	17.1426	4.31602	4.699	200
46	17.903	4.41263	4.77076	200
47	17.6492	4.50082	4.83784	200
48	18.3581	4.59477	4.90825	200
49	18.4757	4.68449	4.97609	200
50	19.0714	4.7786	5.04657	200
51	19.0599	4.8674	5.11394	200
52	19.8471	4.96226	5.18477	200
53	19.6008	5.04979	5.25151	200
54	20.1695	5.14117	5.32057	200
55	20.0715	5.22697	5.38643	200
56	20.7379	5.31736	5.45496	200
57	20.59	5.402	5.5202	200
58	21.1644	5.49029	5.58763	200
59	20.9919	5.57291	5.65181	200
60	21.7391	5.66053	5.71884	200
61	21.7786	5.74439	5.7836	200
62	22.3907	5.83199	5.85056	200
63	22.3294	5.91517	5.91493	200
64	22.9693	6.0022	5.98155	200
65	23.2304	6.0874	6.04689	200
66	23.8442	6.17611	6.1143	200
67	23.764	6.26047	6.17919	200
68	24.4582	6.34884	6.24639	200
69	24.5564	6.43428	6.31178	200
70	25.1659	6.52299	6.37912	200
71	25.1429	6.608	6.44427	200
72	25.921	6.69736	6.5119	200
73	25.7699	6.78223	6.57696	200
74	26.4464	6.87066	6.64408	200
75	26.5716	6.95656	6.70963	200
76	27.2703	7.04606	6.77726	200
77	27.2225	7.13195	6.84279	200
78	27.9144	7.22131	6.91033	200
79	27.8995	7.30735	6.97592	200
80	28.5947	7.3968	7.04348	200
81	28.6492	7.48344	7.10935	200
82	29.2955	7.57309	7.17699	200
83	29.2726	7.65953	7.24275	200
84	29.9425	7.74906	7.31031	200
85	30.053	7.83623	7.37642	200
86	30.7195	7.92638	7.44428	200
87	30.5511	8.01264	7.50992	200
88	31.2419	8.10195	7.57734	200
89	31.1203	8.18773	7.64274	200
90	31.8133	8.27653	7.70988	200
91	31.8132	8.36254	7.77538	200
92	32.5918	8.45196	7.84281	200
93	32.8531	8.54004	7.90933	200
94	33.5705	8.63111	7.97757	200
95	33.8677	8.721	8.045	200
96	34.4666	8.81319	8.1138	200
97	34.4892	8.90279	8.18109	200
98	35.2002	8.99522	8.25001	200
99	35.0641	9.08432	8.31705	200
100	35.8217	9.17642	8.38581	200
101	35.9758	9.26668	8.45343	200
102	36.6076	9.35926	8.52244	200
103	37.1282	9.4518	8.5912	200
104	37.7824	9.54669	8.66137	200
105	37.7042	9.63866	8.72987	200
106	38.385	9.73307	8.79981	200
107	38.3642	9.82489	8.86824	200
108	39.0392	9.91908	8.93808	200
109	39.4702	10.0128	9.00747	200
110	40.2129	10.1091	9.0784	200
111	40.106	10.2025	9.14765	200
112	40.793	10.2982	9.21829	200
113	40.8146	10.3916	9.28758	200
114	41.4659	10.4872	9.35815	200
115	41.1587	10.5791	9.42668	200
116	41.8657	10.6733	9.49659	200
117	42.1914	10.7666	9.56586	200
118	42.6928	10.8613	9.63604	200
119	42.9103	10.9547	9.70536	200
120	44.3646	11.0535	9.77757	200
121	44.1833	11.1492	9.84807	200
122	44.8247	11.2468	9.91975	200
123	44.8403	11.3423	9.99015	200
124	45.5492	11.44	10.0618	200
125	45.6075	11.5356	10.1324	200
126	46.3261	11.6335	10.2042	200
127	46.206	11.7286	10.2745	200
128	46.9217	11.826	10.3461	200
129	46.9616	11.9213	10.4165	200
130	47.6396	12.0186	10.4881	200
131	47.5557	12.1135	10.5583	200
132	48.2729	12.2105	10.6297	200
133	48.3404	12.3056	10.7001	200
134	49.1736	12.4033	10.7718	200
135	49.2597	12.4992	10.8426	200
136	50.0622	12.5974	10.9147	200
137	50.0039	12.6934	10.9855	200
138	50.6514	12.7911	11.0573	200
139	50.5703	12.8866	11.1279	200
140	51.2754	12.9839	11.1996	200
141	51.5585	13.0803	11.2707	200
142	52.1768	13.1783	11.3427	200
143	52.1914	13.2744	11.4136	200
144	52.9241	13.3724	11.4857	200
145	52.9156	13.4685	11.5566	200
146	53.4612	13.5659	11.6283	200
147	53.5292	13.6616	11.6991	200
148	54.4669	13.7599	11.7714	200
149	54.3959	13.8562	11.8424	200
150	54.9372	13.9536	11.9142	200
151	55.2006	14.0501	11.9854	200
152	55.8597	14.1482	12.0576	200
153	55.8511	14.2445	12.1287	200
154	56.5401	14.3424	12.2008	200
155	56.6961	14.4391	12.2721	200
156	57.484	14.5377	12.3445	200
157	57.3776	14.6342	12.4158	200
158	58.0813	14.7324	12.488	200
159	58.0728	14.8288	12.5593	200
160	58.7881	14.9269	12.6315	200
161	58.7172	15.0231	12.7026	200
162	59.4164	15.1209	12.7747	200
163	59.535	15.2174	12.846	200
164	60.0836	15.315	12.918	200
165	60.1632	15.4112	12.9892	200
166	61.1446	15.5098	13.0617	200
167	60.918	15.6061	13.1329	200
168	61.6	15.7039	13.205	200
169	61.66	15.8002	13.2763	200
170	62.3255	15.898	13.3484	200
171	62.3168	15.9941	13.4196	200
172	62.939	16.0916	13.4915	200
173	62.9997	16.1876	13.5627	200
174	64.5168	16.2875	13.6359	200
175	64.4871	16.3857	13.7081	200
176	65.1799	16.4854	13.7812	200
177	65.2187	16.5835	13.8535	200
178	65.9119	16.6832	13.9266	200
179	65.8759	16.7812	13.9987	200
180	66.5888	16.8806	14.0718	200
181	66.8528	16.9792	14.1443	200
182	67.4627	17.0791	14.2175	200
183	67.3899	17.1772	14.2898	200
184	68.0978	17.2767	14.3629	200
185	68.0527	17.3746	14.435	200
186	68.7714	17.4739	14.5081	200
187	68.3821	17.5707	14.5797	200
188	69.2299	17.6694	14.6524	200
189	69.1876	17.7664	14.7241	200
190	69.8807	17.8648	14.7967	200
191	69.6137	17.961	14.8681	200
192	70.4143	18.0589	14.9404	200
193	71.4579	18.158	15.0132	200
194	72.029	18.2581	15.0867	200
195	72.2532	18.3574	15.1596	200
196	72.7741	18.4575	15.2331	200
197	72.7797	18.5563	15.3058	200
198	73.4234	18.6562	15.3792	200
199	73.5233	18.7549	15.4518	200
200	74.143	18.8547	15.5252	200
201	74.1172	18.9531	15.5977	200
202	74.8152	19.0527	15.671	200
203	74.7379	19.1508	15.7434	200
